151 718
77 3 296
63 29 13
18 20 373
72 121 527
92 112 226
141 20 457
14 145 737
43 63 87
61 96 275
149 12 192
114 117 379
81 34 72
66 12 981
25 58 653
36 46 892
6 12 74
76 40 98
134 145 639
57 15 301
47 18 389
113 91 960
25 14 344
5 84 512
85 149 484
54 100 92
66 63 528
48 1 789
110 80 295
57 149 493
29 147 969
82 104 708
69 31 623
26 150 524
85 58 91
27 121 438
107 12 792
89 67 602
132 24 687
132 67 536
137 102 934
42 107 917
120 84 387
40 79 587
121 18 401
132 31 866
72 10 672
135 5 450
22 76 507
41 33 278
108 125 549
115 125 362
40 128 946
8 85 442
111 124 321
50 87 63
145 66 877
68 132 278
90 25 811
64 88 425
92 130 121
131 128 728
133 83 490
69 36 962
36 12 48
49 34 106
36 127 798
66 11 579
49 132 120
134 17 169
99 13 907
16 148 749
142 15 914
113 5 407
105 100 835
12 17 760
61 100 649
45 14 973
127 30 834
57 2 172
78 10 494
101 119 854
94 119 144
127 66 774
135 87 758
81 139 366
54 55 150
5 151 259
109 96 351
99 1 7
111 151 598
65 147 483
151 129 107
16 55 251
94 26 721
11 35 674
8 94 369
150 147 855
115 90 520
113 129 954
27 99 745
109 36 323
123 136 658
3 4 687
116 84 274
115 127 923
110 1 360
100 86 720
11 141 175
10 101 194
116 29 356
100 48 595
131 53 14
137 51 140
68 117 625
35 49 608
129 100 470
130 97 727
101 13 288
83 14 103
61 102 33
93 34 501
115 146 658
91 148 620
85 149 316
123 79 672
39 150 377
72 105 117
16 14 739
109 143 942
99 1 285
66 69 705
112 56 418
32 143 967
115 146 523
85 10 651
38 14 104
22 130 958
136 111 305
148 94 329
133 69 913
76 122 632
127 90 209
145 53 914
63 20 141
24 12 357
142 110 503
125 2 459
89 85 851
118 46 837
49 23 809
143 124 136
49 88 35
143 64 131
64 26 197
134 137 452
145 86 947
38 132 208
139 43 88
111 81 758
19 41 888
21 47 775
127 102 295
3 99 820
78 126 627
122 143 901
20 149 133
15 52 565
111 46 99
48 50 505
5 71 670
150 10 556
148 7 665
62 113 801
106 42 502
11 53 937
58 60 643
9 139 320
16 96 781
23 102 677
127 87 953
151 25 646
150 32 998
108 99 904
93 21 27
127 132 48
60 83 394
125 76 897
94 136 145
11 149 617
66 10 335
26 31 618
21 150 145
128 145 593
89 12 992
19 120 627
18 25 817
29 77 988
48 136 948
122 119 377
107 9 270
130 83 930
131 31 887
144 85 214
124 133 713
1 93 119
43 70 977
84 1 576
24 122 210
127 143 44
112 71 649
20 62 748
46 129 844
101 65 701
136 140 703
36 120 612
8 127 917
77 10 376
49 18 55
69 109 85
136 52 995
55 72 851
90 100 983
103 119 465
86 6 68
28 105 839
122 143 882
68 19 317
23 98 917
40 96 946
15 89 711
70 47 256
146 122 340
77 53 477
141 123 385
113 53 773
45 61 242
23 77 67
127 13 576
50 120 430
126 55 130
80 110 157
50 144 805
86 106 950
18 120 91
74 109 106
86 81 130
76 112 289
15 117 149
23 102 770
105 111 522
69 61 925
108 139 804
116 71 850
69 101 979
112 57 107
32 109 787
92 116 668
40 16 576
121 99 385
45 117 928
17 41 134
93 37 756
106 76 467
68 12 547
43 107 598
50 64 8
64 104 60
103 129 802
139 77 183
78 105 939
145 149 431
43 82 114
64 90 143
113 7 526
26 56 511
56 2 124
71 115 884
113 139 416
22 64 857
85 75 827
96 100 806
14 18 655
72 121 567
62 37 777
121 125 24
53 75 922
96 68 435
72 9 362
93 59 910
91 65 938
96 102 842
116 148 875
48 16 599
39 20 364
120 8 675
38 125 660
97 94 818
62 78 652
92 110 732
70 2 512
124 32 890
128 11 772
109 139 888
151 78 619
106 142 654
133 130 80
146 19 121
15 33 671
33 19 652
94 124 407
131 123 969
3 144 520
133 53 80
128 114 204
91 2 612
129 91 58
9 124 121
22 55 214
81 99 892
45 150 915
81 109 268
10 21 508
132 22 663
98 126 319
81 120 295
