106 1093
97 6 62
64 57 801
20 51 597
36 93 257
75 4 853
5 14 12
103 12 819
24 45 598
70 24 320
12 16 476
68 87 365
78 18 668
2 59 777
11 74 845
7 54 68
98 80 900
49 104 394
34 92 883
53 67 999
39 78 777
2 94 743
96 66 25
74 52 514
39 30 700
85 47 516
101 7 223
28 88 784
105 93 494
16 51 789
56 97 405
5 18 750
75 71 646
42 18 529
63 24 894
18 85 294
2 71 863
70 60 373
71 84 531
97 86 956
22 105 511
21 45 439
17 35 740
19 28 384
19 63 76
1 99 909
24 20 811
61 43 325
62 37 241
38 64 191
40 83 781
67 92 468
45 88 504
103 33 581
62 43 995
99 95 545
67 65 896
48 66 720
86 26 183
98 70 464
63 91 22
52 26 997
26 58 731
39 19 857
29 36 408
12 48 186
7 54 966
50 25 321
51 52 445
102 53 801
26 90 27
83 61 763
6 82 622
43 102 378
43 88 205
95 89 938
55 22 614
103 19 538
28 103 871
11 30 797
81 55 717
10 64 896
50 33 837
79 52 391
31 70 187
74 21 103
42 84 460
38 93 384
17 80 212
3 55 226
22 55 905
42 28 806
42 26 208
15 85 999
41 61 797
61 50 634
40 74 273
82 32 462
104 48 482
11 65 256
104 39 513
105 84 880
66 60 63
47 36 468
43 94 495
79 46 698
12 11 379
96 105 468
27 67 398
81 93 941
42 56 123
67 63 692
35 71 367
60 102 485
45 70 832
64 75 296
62 32 413
37 88 925
30 106 927
15 54 477
39 82 472
92 64 633
19 80 272
40 56 633
80 29 90
77 28 674
103 53 764
106 71 925
59 105 141
22 105 474
78 48 951
62 20 533
102 2 750
38 90 472
2 44 890
71 26 818
42 10 277
50 14 800
64 56 166
12 68 863
95 2 394
49 99 665
48 90 555
84 36 171
47 58 881
27 93 266
52 87 818
60 88 460
5 85 924
30 45 580
29 4 190
4 52 185
19 94 813
103 86 833
67 13 183
3 29 177
89 10 650
31 54 844
9 54 266
86 76 906
78 3 274
21 31 139
38 22 687
88 42 110
29 55 915
78 94 630
27 106 577
42 25 279
100 9 189
85 23 135
53 54 883
93 34 87
83 32 717
45 44 280
38 17 608
37 74 783
38 83 135
41 52 455
11 1 473
56 62 698
93 5 276
80 60 930
96 19 163
24 3 469
81 52 787
88 3 541
70 39 811
31 41 775
18 77 433
3 25 44
100 86 939
68 27 249
105 48 422
53 90 423
88 11 661
13 41 491
24 3 972
65 55 560
16 61 760
90 5 32
17 103 865
103 70 951
92 5 937
39 104 764
55 6 857
2 5 786
51 9 707
100 96 561
11 27 484
14 102 157
50 66 981
9 69 682
66 51 434
50 13 557
49 31 893
88 22 541
21 16 118
69 79 803
80 88 651
25 96 680
4 8 780
3 53 641
99 64 255
48 31 868
28 4 185
52 91 922
55 73 659
25 63 759
52 97 727
43 103 700
52 39 228
94 32 685
45 93 819
63 32 60
105 45 519
42 45 471
59 44 227
34 47 680
25 20 16
102 89 497
66 60 533
64 67 399
106 48 980
57 105 735
25 80 146
86 84 589
92 83 213
37 46 913
25 81 129
38 94 144
105 102 509
65 2 283
11 39 975
53 66 191
75 97 741
16 63 958
25 47 899
33 85 707
93 74 369
42 92 542
49 85 459
29 83 185
91 65 494
105 84 357
1 18 402
98 82 539
74 78 483
51 79 253
38 35 359
36 42 216
57 98 340
43 17 920
33 82 646
39 63 317
75 41 863
49 78 703
78 97 248
79 17 364
45 21 654
15 5 299
37 101 430
100 65 326
13 17 627
84 8 686
33 38 496
85 62 359
18 23 415
3 70 864
15 8 975
68 19 20
105 8 577
6 96 724
88 6 694
77 50 404
9 16 4
97 81 156
76 57 322
32 102 65
73 59 213
69 50 241
104 97 704
90 42 290
60 42 944
14 20 333
10 79 78
47 18 362
76 59 758
10 32 101
30 94 389
91 63 52
36 48 700
27 7 942
87 85 209
89 30 185
74 42 137
90 50 150
100 40 777
16 25 962
66 62 29
24 67 75
56 61 165
38 64 655
48 19 340
95 52 60
60 85 380
3 48 930
36 16 176
78 1 382
63 40 920
36 87 227
69 25 125
72 11 516
72 56 429
64 100 193
26 101 244
67 54 267
77 63 854
67 55 3
38 91 357
40 71 965
91 43 856
38 40 419
63 1 278
88 103 441
76 73 23
89 40 374
82 97 534
5 48 697
7 56 411
95 57 314
97 42 991
30 54 604
101 40 697
44 28 288
80 62 165
16 76 594
100 84 531
79 5 133
41 58 460
50 63 762
6 7 759
87 50 350
29 26 355
64 28 783
94 83 83
104 74 437
99 102 226
12 7 693
45 96 238
34 27 436
56 105 324
88 93 545
94 49 197
31 24 140
76 79 65
65 24 674
84 12 813
5 35 754
49 79 486
74 55 848
99 69 570
62 19 297
60 84 513
15 63 760
57 34 790
74 17 165
79 40 458
101 94 654
67 34 954
100 44 243
39 20 579
69 49 635
65 6 988
76 11 973
69 94 786
52 74 818
69 39 185
92 16 476
11 58 658
64 106 707
73 3 554
29 70 572
27 73 904
61 16 524
17 36 521
31 54 805
98 46 906
104 88 986
49 30 849
26 4 275
51 17 21
104 55 571
63 89 287
24 90 524
73 77 238
92 62 201
87 23 992
53 17 288
36 33 255
61 36 785
96 101 804
66 102 860
8 24 36
99 89 147
77 12 771
44 49 683
15 56 469
83 66 2
18 64 922
84 99 812
6 96 565
45 89 724
54 10 538
58 18 916
77 90 281
53 58 908
13 25 993
62 89 881
64 46 157
76 19 536
86 92 276
3 99 201
15 106 146
64 45 588
2 89 844
60 68 20
52 72 883
87 106 482
73 70 81
82 102 486
82 24 823
85 101 154
34 51 625
80 7 341
18 77 735
75 39 510
56 20 881
32 72 8
10 90 715
67 74 249
98 56 987
7 63 957
48 86 82
87 82 664
44 15 429
10 25 158
4 82 699
1 63 74
99 32 910
5 102 406
86 102 236
51 15 27
30 88 676
42 90 175
78 93 235
2 38 883
92 48 571
70 66 940
95 47 87
50 51 80
6 27 704
96 10 802
44 106 449
88 17 288
86 21 247
17 1 117
1 68 63
72 59 33
95 28 501
15 46 275
70 36 697
87 81 560
43 82 979
106 54 764
59 65 881
79 94 122
85 30 610
6 7 371
40 67 966
1 15 721
41 28 696
23 44 295
78 14 548
78 69 255
39 95 613
29 43 986
82 54 696
46 72 1
40 103 74
65 62 505
8 68 221
37 63 136
40 59 562
10 67 564
90 47 856
10 61 768
106 11 933
94 24 103
76 9 58
23 88 477
19 95 459
88 53 191
99 96 508
85 66 178
86 29 744
23 16 327
78 87 16
46 37 263
99 20 369
84 21 986
54 63 0
57 88 849
42 95 751
77 99 621
35 95 476
24 86 539
6 14 378
52 49 984
11 67 966
74 87 623
62 4 94
24 51 954
6 61 984
26 105 949
69 45 725
21 33 122
82 96 252
37 84 316
20 19 144
15 47 360
21 26 482
84 49 504
80 42 962
18 66 395
52 14 644
27 47 711
76 90 954
40 29 269
91 8 297
46 101 643
52 25 739
15 73 107
106 40 299
64 90 450
11 93 322
39 29 235
103 40 1000
7 39 208
16 38 12
90 1 982
78 105 181
43 105 544
16 27 21
13 104 695
61 36 199
44 85 856
25 83 634
26 59 963
46 69 848
86 27 531
49 35 5
72 81 253
33 30 174
72 47 934
86 103 935
25 95 626
34 67 838
9 94 431
7 10 684
39 55 656
32 72 869
86 47 631
93 80 117
36 32 481
21 106 321
71 94 844
81 105 708
83 41 856
11 69 256
26 68 248
85 65 558
11 84 412
15 103 372
99 33 851
68 47 169
106 97 154
83 58 872
87 22 765
80 90 216
5 75 612
61 55 46
72 25 478
29 10 408
75 47 718
13 75 236
96 21 815
29 41 633
61 87 761
47 48 184
11 80 481
46 106 581
36 100 513
59 29 535
24 104 7
27 48 773
97 20 213
21 78 254
2 106 193
49 87 302
41 6 486
90 61 694
20 18 169
2 6 255
92 63 904
72 68 170
94 83 138
47 49 273
24 95 690
6 40 362
6 8 302
9 14 745
24 89 381
29 46 222
77 89 929
32 106 871
15 70 428
24 45 222
3 100 770
51 98 14
33 10 308
43 2 787
11 34 6
6 61 12
94 20 719
37 7 67
93 75 383
21 25 387
30 43 361
33 81 871
95 22 477
83 104 192
25 68 909
10 6 920
44 74 863
96 9 911
64 24 634
2 80 136
42 48 270
32 54 590
45 67 392
40 74 158
12 90 145
93 31 336
100 5 482
25 47 660
20 14 50
21 70 241
30 55 218
59 43 150
94 40 427
51 28 579
46 57 850
67 59 180
102 80 653
80 17 621
70 47 655
93 29 253
48 57 115
22 12 532
33 43 89
36 48 960
10 8 741
98 78 186
27 100 963
55 88 818
36 58 110
63 78 704
94 77 201
77 75 720
56 20 415
26 69 607
9 84 458
31 85 861
63 15 513
86 4 236
59 6 779
84 101 504
34 43 560
56 14 749
62 51 680
71 91 433
71 76 542
81 21 281
81 17 567
20 80 485
94 24 725
55 88 948
77 32 385
25 105 498
95 17 398
99 31 247
64 44 552
58 15 449
51 13 949
27 105 125
7 72 841
79 62 168
25 83 196
8 104 603
14 4 113
20 54 221
8 17 226
36 5 90
9 95 417
29 46 315
86 93 322
42 78 884
54 102 671
21 51 905
88 31 489
2 45 559
