161 3863
29 54 31
85 142 656
131 137 886
106 141 945
60 79 749
56 15 476
28 96 65
25 64 232
111 86 919
14 29 323
143 39 683
118 149 6
37 60 451
137 12 645
98 104 435
73 90 254
53 19 100
111 70 13
52 152 661
25 37 894
131 23 756
71 114 519
131 161 955
38 15 533
27 133 946
43 66 779
54 72 810
111 86 402
106 128 86
138 10 539
26 22 243
56 48 630
83 90 265
9 122 556
82 36 591
112 10 497
20 111 620
35 150 472
108 133 193
50 129 249
61 116 674
35 157 102
6 19 791
146 148 355
114 104 830
55 129 566
87 44 175
37 48 453
115 70 569
15 27 838
117 161 953
132 116 985
34 79 95
31 65 315
61 53 510
115 138 623
92 102 849
52 160 120
119 124 159
50 144 758
104 71 434
149 66 58
122 112 65
126 127 773
107 149 5
154 36 434
132 99 114
75 79 973
69 94 826
70 137 812
42 159 315
60 67 585
60 52 871
29 140 847
157 108 339
39 128 984
79 67 884
123 80 179
8 53 265
29 2 999
120 140 578
116 106 760
15 73 962
82 85 725
78 140 756
18 71 71
1 87 211
114 152 325
129 118 132
46 84 142
116 16 314
141 116 455
122 160 348
156 64 714
112 89 479
22 40 835
122 123 875
141 72 794
26 158 912
73 71 50
153 45 411
99 54 979
62 65 811
42 70 134
44 116 916
12 118 307
97 161 294
138 146 804
15 142 773
156 3 819
38 19 120
86 58 448
151 131 48
48 34 582
31 6 134
107 106 815
50 109 117
143 40 614
36 106 131
97 121 788
107 10 289
11 6 633
152 114 723
2 108 228
154 21 408
12 15 421
42 53 696
114 41 98
109 138 653
19 79 407
139 66 387
132 99 104
131 26 733
100 140 884
94 65 45
143 106 946
106 161 266
11 79 244
61 130 805
80 1 49
157 75 295
31 14 610
48 66 283
65 134 538
10 114 177
11 60 496
54 13 583
58 51 575
153 98 286
64 23 64
11 158 473
155 24 274
82 148 326
16 31 571
50 160 139
62 161 388
28 37 569
79 49 267
21 55 572
60 69 769
156 57 659
145 114 277
87 96 225
46 56 33
85 106 883
131 41 870
113 4 306
53 84 820
86 96 429
40 117 27
38 126 838
108 101 185
61 66 532
13 79 567
58 131 725
66 80 569
15 1 788
156 13 100
7 146 306
68 50 638
126 144 420
26 45 472
74 28 312
100 114 988
36 61 343
70 40 437
132 93 797
137 156 610
7 132 407
140 50 589
109 49 673
133 59 772
93 142 631
143 114 899
128 148 10
124 151 897
140 79 423
68 156 103
52 53 496
89 152 832
70 21 545
29 65 499
128 78 625
145 9 466
63 62 123
108 11 534
117 92 653
40 133 128
121 88 444
136 81 792
29 77 134
118 59 47
89 6 979
135 157 819
82 32 923
161 83 45
20 131 784
66 60 753
152 91 994
2 125 472
132 8 321
131 126 252
7 161 182
127 106 431
131 50 113
105 95 187
116 42 576
7 3 10
79 92 628
87 80 500
103 99 171
109 145 623
56 125 928
123 105 417
71 75 870
82 63 357
53 44 243
142 160 466
39 120 636
82 15 237
155 108 528
70 46 880
43 113 681
62 122 651
101 46 193
45 109 66
90 74 76
151 56 636
115 91 212
42 72 798
109 38 618
150 49 16
89 124 539
97 27 540
13 100 845
81 18 711
21 12 313
155 77 805
66 71 330
137 146 178
101 29 405
106 131 555
58 128 911
46 87 626
41 91 872
103 149 407
70 102 753
158 15 394
98 59 460
63 146 745
47 16 954
142 148 469
44 42 803
14 8 561
51 18 318
45 3 26
107 68 732
17 57 415
14 41 738
10 137 886
42 45 636
19 76 834
138 116 388
91 139 2
14 132 978
107 41 522
153 34 884
136 130 150
35 33 652
13 27 78
100 34 252
148 88 251
102 145 297
94 71 972
119 131 748
91 106 90
61 49 37
88 20 286
116 91 157
88 49 987
137 70 425
117 43 872
152 33 634
147 5 370
73 38 769
127 23 795
34 124 832
87 53 729
62 30 666
84 32 175
39 49 710
90 52 644
78 88 908
121 49 707
33 159 183
86 15 937
107 44 797
109 85 562
65 61 390
61 143 351
58 127 370
17 53 278
63 35 890
104 159 723
20 121 64
147 4 675
159 82 285
153 140 88
65 158 322
11 85 96
147 93 195
114 40 468
133 33 988
115 34 449
96 111 199
104 141 562
72 8 56
25 27 480
145 5 435
137 3 83
109 152 593
111 57 533
157 40 380
42 153 453
135 150 746
37 17 161
68 37 764
150 147 986
21 71 883
28 8 383
156 32 407
131 158 702
23 72 494
43 117 268
105 21 241
131 106 17
70 28 528
7 11 97
140 154 955
109 62 592
110 126 315
112 74 935
12 129 520
66 116 98
149 128 186
30 72 724
11 148 13
2 97 232
121 48 203
21 101 7
63 151 32
62 56 673
143 53 868
46 86 18
120 33 520
117 109 951
48 67 591
141 43 125
54 24 527
121 3 51
99 156 565
132 126 815
145 92 480
65 147 146
116 56 827
154 111 537
103 138 854
52 151 80
126 151 910
118 92 24
154 8 295
70 31 840
66 127 723
129 35 202
30 129 333
6 102 726
125 147 909
66 135 498
2 113 69
126 130 478
117 72 102
130 87 539
49 136 342
59 123 558
7 103 486
77 38 199
43 44 935
93 36 12
54 47 137
21 58 23
108 89 554
77 130 727
111 42 731
32 154 33
143 137 759
58 11 594
56 98 774
86 36 232
6 28 898
56 5 317
3 43 243
135 147 955
2 10 506
72 17 238
96 126 726
111 59 182
26 81 63
131 21 565
48 156 496
62 66 25
128 37 400
141 38 926
10 132 896
86 43 887
2 161 760
74 101 495
139 97 815
137 16 12
17 97 804
121 17 871
156 100 532
76 51 406
13 73 807
132 2 60
85 74 533
109 2 760
62 160 190
78 73 194
49 128 171
155 161 195
75 103 342
106 95 209
130 40 934
6 12 930
38 11 161
6 34 689
54 106 959
86 146 197
114 104 865
40 21 495
98 111 981
130 6 383
38 19 659
136 99 106
21 143 488
34 74 690
54 27 177
31 69 613
75 91 861
60 146 792
45 127 831
44 20 211
112 119 294
151 129 25
8 42 658
1 94 802
23 95 216
120 121 973
131 78 151
12 8 835
113 134 569
119 55 854
160 87 251
117 52 528
102 127 493
140 145 544
107 24 948
79 77 289
80 127 90
84 75 876
83 26 643
129 35 542
13 39 418
104 70 891
33 54 491
35 39 652
8 67 463
3 135 990
150 66 182
56 26 366
64 55 592
10 17 145
135 109 609
26 119 839
38 79 48
66 135 959
116 22 774
55 123 768
53 161 65
128 28 18
151 103 803
13 56 708
55 150 84
1 130 329
123 67 481
51 153 742
13 84 318
87 102 169
13 61 414
159 68 716
69 123 721
98 49 502
54 4 673
148 83 479
52 32 333
71 95 423
78 135 424
15 158 115
69 143 141
121 81 738
55 103 682
24 25 483
52 53 950
11 65 452
123 137 172
134 19 662
126 110 444
109 87 421
78 27 418
79 113 81
54 80 667
109 25 217
105 1 858
61 135 159
21 151 683
60 143 75
114 70 834
116 19 107
142 155 312
1 90 269
31 37 363
152 24 720
41 51 453
131 53 987
96 145 949
90 135 505
72 144 143
9 119 934
105 145 727
16 102 401
85 160 359
108 34 338
116 79 768
146 40 909
92 160 936
86 38 487
31 22 505
99 53 509
57 52 197
109 128 844
126 71 758
43 92 667
143 2 370
24 103 793
153 59 106
132 61 499
116 69 314
81 99 745
121 38 645
60 51 234
12 76 299
135 123 619
33 135 676
22 96 468
72 114 12
4 91 265
154 49 783
136 128 782
111 13 661
155 6 152
159 120 982
7 122 398
125 53 794
106 57 571
22 63 327
123 52 842
24 69 363
54 11 113
14 132 264
58 41 542
14 47 943
20 49 71
87 8 911
139 143 474
145 77 142
153 6 974
90 27 884
102 6 291
107 32 711
127 59 413
116 133 492
129 137 678
101 116 194
108 24 14
96 52 590
42 111 663
50 39 46
98 92 309
156 155 196
87 62 738
99 46 74
77 87 434
93 134 518
156 22 835
141 82 400
55 150 725
127 2 781
40 94 437
133 156 452
129 132 190
105 73 198
85 104 598
115 63 809
119 48 795
2 12 221
113 137 703
1 19 464
89 118 437
27 68 292
94 87 997
161 35 274
12 132 594
93 142 5
115 155 519
19 84 860
1 40 114
110 26 445
150 103 575
1 136 347
147 52 531
116 44 885
95 71 468
86 31 474
25 3 577
77 62 583
28 143 760
104 75 396
109 2 465
135 14 257
112 69 893
129 119 722
140 146 466
160 161 651
110 8 103
98 34 811
83 11 471
70 88 130
15 10 489
37 128 531
90 91 136
85 146 693
83 31 943
20 128 354
111 24 28
116 71 242
118 99 890
34 32 892
37 19 889
47 84 306
119 3 247
30 109 13
96 62 365
109 147 186
9 91 20
98 9 530
119 145 416
82 122 311
47 51 394
113 21 217
5 115 965
101 80 383
55 82 400
157 153 50
13 9 589
139 157 340
144 101 870
95 135 322
63 33 206
33 50 46
117 140 116
102 65 79
95 56 65
97 47 386
90 154 992
120 144 660
86 57 709
83 86 892
58 149 307
145 69 513
1 144 198
152 69 155
109 10 14
30 23 826
3 64 756
12 25 606
19 102 117
139 81 93
114 131 621
16 124 490
95 68 798
11 28 234
134 157 445
58 31 473
100 89 236
156 121 106
106 132 280
130 23 131
144 53 807
110 49 274
26 130 0
6 76 201
72 17 139
16 3 465
101 53 342
44 130 676
106 152 932
154 106 71
73 85 75
149 29 997
129 157 860
79 18 673
83 73 930
93 22 810
24 149 452
83 63 328
102 159 477
102 96 537
124 106 761
93 20 620
58 68 741
92 44 272
21 120 550
93 41 908
70 20 973
9 26 784
27 40 690
51 45 482
34 62 495
117 113 691
129 124 130
104 103 53
44 157 405
21 9 124
110 70 454
142 12 346
33 116 354
66 108 888
102 23 445
26 127 88
83 19 671
131 70 107
143 18 164
153 15 895
153 125 767
17 49 557
113 31 894
36 110 456
3 45 575
10 126 614
116 151 727
20 16 260
11 6 759
63 127 59
150 75 420
108 39 588
21 153 295
18 91 93
139 36 570
4 121 222
90 92 598
117 138 612
4 146 544
67 38 653
25 161 994
38 20 825
126 119 741
114 159 530
40 112 820
111 95 814
76 12 743
35 156 724
53 5 501
148 93 188
91 134 828
9 102 118
120 29 683
158 18 936
20 14 456
156 134 709
156 155 503
83 85 629
158 124 917
132 22 333
141 155 728
104 69 158
140 142 152
98 109 296
50 104 635
153 123 410
87 13 402
152 47 247
118 40 110
35 137 832
91 154 253
129 153 965
42 52 282
141 4 186
161 78 723
12 7 147
22 11 600
102 63 206
24 13 294
51 24 498
33 95 779
159 14 646
51 136 410
94 97 222
152 105 489
52 27 793
46 68 74
28 140 419
139 71 689
127 135 872
1 142 914
41 99 45
126 8 886
31 122 776
131 39 338
32 135 189
63 77 521
34 100 453
126 19 752
151 105 871
91 90 511
59 48 638
140 144 89
66 161 480
125 142 446
101 138 160
39 45 840
26 64 143
55 77 566
88 126 144
27 148 599
30 148 801
91 79 172
62 117 654
68 38 852
107 62 686
11 128 710
83 108 338
73 1 694
97 78 883
62 96 567
96 147 136
29 130 845
111 36 80
89 37 805
8 156 283
113 148 888
128 94 636
105 45 806
92 7 478
58 102 333
56 89 951
90 75 211
35 77 277
19 129 730
113 132 800
84 74 807
3 84 161
92 72 235
90 79 855
95 56 516
25 121 623
85 45 580
101 96 814
126 115 293
83 81 96
23 143 160
13 124 883
58 161 95
46 99 690
136 57 623
62 96 953
128 130 185
156 159 993
57 93 257
10 63 533
142 14 479
4 2 88
73 61 722
33 128 946
121 37 437
87 99 665
32 49 628
129 144 582
42 38 458
39 108 499
149 101 305
137 151 467
74 133 306
2 157 648
107 41 203
119 29 296
6 161 647
132 84 769
43 143 398
115 101 701
82 148 949
147 127 858
94 158 572
111 45 901
67 106 94
20 96 614
44 38 900
32 34 361
8 41 351
145 138 403
6 159 722
154 74 605
98 129 622
103 26 403
138 39 761
104 60 606
46 157 528
17 68 491
3 120 441
114 32 698
77 128 866
69 56 715
13 86 640
141 159 148
7 1 431
87 133 146
70 36 910
96 137 427
46 153 530
161 1 33
103 25 825
114 139 680
107 104 794
156 101 921
59 55 910
131 23 891
11 50 722
58 92 129
23 113 351
74 88 805
144 135 815
98 105 651
114 93 420
60 13 13
6 87 36
57 28 490
161 152 961
59 33 598
66 140 775
133 4 498
91 73 510
152 35 109
139 54 315
158 111 411
42 113 586
94 57 996
50 141 847
6 161 107
31 12 323
13 39 276
78 93 946
99 25 50
131 3 625
85 97 207
54 112 236
144 70 398
58 84 920
144 133 454
159 87 58
39 149 756
131 32 688
37 107 903
55 28 618
52 81 255
48 146 825
67 117 795
151 127 79
23 126 676
86 90 810
41 79 690
22 116 458
105 131 812
50 18 223
43 79 861
79 52 998
45 122 178
40 11 437
158 9 26
34 144 67
108 70 775
13 61 7
139 155 604
21 94 668
78 82 500
58 43 515
155 7 803
158 92 289
113 5 173
76 41 326
6 86 728
147 78 174
77 48 333
79 100 522
82 112 878
64 140 529
78 102 334
44 60 505
89 86 525
107 143 819
91 31 526
97 153 857
148 2 943
144 11 734
109 51 91
24 94 849
13 124 742
32 61 426
130 78 256
30 12 633
95 154 501
114 89 175
38 27 102
92 150 507
111 89 789
70 20 367
23 111 790
72 36 198
135 104 329
113 42 478
41 76 512
56 47 260
143 111 387
58 90 833
140 101 350
159 26 24
133 24 839
26 96 398
54 148 171
147 86 6
109 154 225
104 144 158
117 153 688
8 136 964
80 129 500
70 119 610
7 94 175
43 106 339
109 66 377
3 19 362
158 100 651
21 130 603
80 161 80
152 83 484
95 51 911
26 44 243
147 8 208
108 119 649
49 105 277
45 100 257
69 41 373
81 101 900
142 14 953
70 69 645
66 125 492
145 62 761
36 28 719
17 137 859
11 42 191
143 54 10
78 150 15
89 112 496
161 7 983
20 22 264
77 98 697
44 2 284
39 158 831
125 139 491
148 157 12
99 65 872
71 129 780
88 138 52
104 37 9
139 146 100
121 90 550
26 24 126
94 96 397
46 143 982
27 127 632
113 81 567
111 32 798
86 94 626
148 133 148
136 121 601
106 87 415
140 50 891
120 111 640
131 156 834
47 114 755
125 55 124
65 114 844
144 42 303
65 103 48
101 39 358
155 42 835
116 125 81
115 86 121
144 5 155
80 51 535
103 115 24
94 106 73
70 143 55
5 132 657
125 109 216
144 114 672
138 108 961
36 136 765
97 47 807
5 55 968
35 1 114
130 36 105
40 59 337
57 51 45
119 49 352
69 133 510
155 79 731
49 136 255
25 47 500
154 148 633
58 107 359
40 145 525
34 51 601
64 150 891
37 83 935
40 116 318
47 128 752
38 127 681
96 113 435
12 68 925
131 88 383
87 73 88
157 71 558
64 69 557
73 121 562
103 37 347
127 137 841
121 136 242
14 9 787
54 78 159
62 52 449
92 139 437
60 17 498
150 2 615
69 46 599
19 152 745
19 118 603
146 2 128
28 85 384
113 61 808
46 105 717
47 84 717
118 27 867
108 37 806
142 85 715
125 119 99
19 14 631
151 38 862
128 83 56
130 6 211
85 135 47
54 106 378
135 15 726
72 145 314
132 94 501
129 139 450
11 157 373
51 108 141
30 142 808
42 50 644
20 21 122
77 96 102
86 10 106
12 113 680
143 20 365
144 10 870
154 46 45
108 45 824
80 90 638
17 81 112
140 15 226
16 88 448
120 107 866
38 138 708
133 124 842
1 148 952
90 101 165
14 123 4
61 149 920
106 85 458
152 123 12
88 134 695
153 36 822
98 105 297
44 141 795
127 52 980
101 37 426
17 42 651
70 98 689
58 25 130
143 16 107
138 27 144
28 48 335
140 146 193
158 144 643
146 44 488
55 68 624
153 31 483
5 48 136
7 78 417
30 110 752
158 121 695
33 127 245
14 140 708
36 107 296
41 151 764
2 50 567
144 6 962
42 75 421
32 47 340
1 50 951
147 30 562
10 109 141
119 135 508
84 50 508
15 151 685
106 93 555
37 25 287
161 9 599
64 47 766
140 68 214
67 26 30
68 74 279
114 148 424
113 77 513
129 128 166
12 22 22
81 148 560
99 4 23
113 55 723
131 124 44
70 4 738
119 131 510
15 157 392
68 143 760
95 56 659
105 139 354
4 154 280
117 152 806
74 125 504
4 149 839
27 119 612
63 117 835
93 64 935
96 156 485
131 65 259
130 113 677
93 23 754
110 8 337
2 98 126
78 120 330
135 133 564
22 101 132
4 2 905
5 39 711
19 132 96
49 101 995
122 4 699
122 104 786
87 9 277
115 153 132
77 138 439
72 155 618
8 9 155
157 1 29
149 7 584
151 134 308
12 81 579
78 158 69
119 98 81
74 54 830
150 109 191
52 29 663
100 159 436
158 140 928
128 28 209
39 96 524
142 15 101
144 34 255
94 69 786
88 68 187
153 83 749
128 35 742
105 6 741
111 91 782
144 7 832
123 156 341
127 53 413
88 132 351
155 60 553
111 70 350
37 51 559
53 36 755
101 110 725
60 35 612
113 107 1
51 28 349
6 113 605
14 122 829
77 41 483
48 106 653
154 7 471
103 135 754
32 78 439
76 118 883
67 84 864
150 72 366
41 6 866
43 7 514
106 102 141
159 97 417
159 123 555
79 99 602
95 126 628
56 84 331
102 75 182
19 75 477
80 132 85
52 87 172
7 33 4
102 121 69
25 150 591
77 31 474
69 128 330
84 96 586
71 142 895
120 156 437
100 39 878
11 28 962
21 97 85
92 50 694
129 97 927
5 79 621
118 11 471
28 146 437
75 59 164
51 25 437
45 136 284
56 140 124
148 85 204
116 127 590
48 90 951
36 134 890
62 64 910
136 120 323
84 31 727
117 41 635
66 57 510
103 86 317
33 46 408
5 19 871
108 1 59
56 122 829
106 57 870
43 81 211
82 98 965
15 46 900
61 16 492
153 10 75
35 142 373
37 1 18
75 16 323
22 54 397
134 41 853
109 72 990
146 60 147
32 43 314
30 114 666
111 45 805
35 97 487
59 122 338
155 153 97
87 129 304
67 49 367
145 88 944
2 19 703
156 133 736
148 50 712
71 91 683
14 59 843
161 6 654
10 123 285
130 86 663
45 30 359
70 133 73
95 160 81
5 27 178
43 103 436
29 4 972
45 67 655
87 85 382
64 86 817
52 100 654
150 77 206
133 25 304
156 137 711
82 136 676
23 114 858
75 36 544
154 67 591
