163 5028
48 115 369
12 138 83
115 103 449
109 72 379
120 30 518
2 21 282
137 83 650
131 59 358
105 77 674
146 142 779
23 151 538
28 102 964
68 41 374
84 127 591
32 31 789
1 97 108
138 153 160
94 12 511
66 64 976
2 161 827
99 93 0
156 139 182
48 45 323
124 66 940
153 86 146
93 97 975
78 61 107
72 85 566
132 155 305
113 41 845
96 158 659
67 97 604
67 22 430
128 160 600
112 97 837
56 70 548
70 77 684
96 54 723
92 56 246
28 31 629
43 52 34
14 44 71
96 89 801
14 104 85
84 51 33
102 18 594
146 20 226
53 36 595
137 3 215
64 90 701
61 9 869
75 11 72
140 22 458
90 75 894
156 80 328
40 156 574
51 7 408
109 25 225
163 110 374
153 54 287
58 76 446
86 80 263
64 31 871
139 44 792
15 92 599
83 156 112
54 117 82
53 83 144
95 75 636
99 2 328
12 15 886
25 82 659
111 51 925
53 156 659
77 157 789
97 156 249
112 83 473
19 62 230
41 81 911
55 90 481
140 129 287
35 144 945
83 96 340
27 62 657
57 63 493
133 79 766
155 110 518
28 39 734
20 23 736
34 93 403
58 61 393
71 163 123
80 114 373
114 6 294
142 8 906
95 90 755
106 38 169
140 122 260
100 135 779
12 84 975
123 48 190
156 5 129
94 157 287
101 109 441
56 33 600
105 56 804
40 69 550
35 105 828
4 97 315
134 158 399
6 109 962
59 67 595
47 67 675
91 6 311
57 64 532
150 129 589
127 42 70
90 78 187
62 88 655
38 159 364
92 20 620
64 140 348
66 31 62
123 158 317
128 38 45
40 142 344
75 108 733
56 79 742
133 121 627
45 159 77
95 41 680
156 65 748
43 159 578
81 123 20
158 137 658
24 41 531
101 27 81
23 150 60
77 104 79
8 70 707
71 80 864
8 44 11
21 145 600
33 161 791
48 22 86
110 76 262
114 8 261
119 17 628
33 3 619
94 117 203
146 48 840
132 41 704
9 107 626
104 13 422
140 67 403
32 151 550
153 14 259
76 109 961
48 125 12
60 70 323
64 130 773
14 105 121
62 72 511
83 136 588
108 82 813
125 31 888
132 16 953
140 139 777
89 121 138
40 46 729
112 78 318
59 110 226
135 39 938
19 70 539
59 128 539
125 19 891
27 57 502
27 146 22
130 3 676
158 124 398
17 29 42
55 31 561
97 34 919
65 124 917
162 50 46
145 40 927
113 81 222
80 66 908
95 91 206
28 137 626
117 127 568
76 116 451
120 119 685
73 163 996
9 121 590
159 135 371
126 157 710
130 118 359
114 88 592
94 87 137
10 156 736
130 32 292
115 114 265
33 11 781
142 70 242
22 64 576
131 65 621
4 150 757
113 58 574
123 21 501
131 99 619
47 30 931
105 120 186
103 88 735
111 114 337
107 132 746
91 89 861
31 58 697
12 126 948
94 15 210
59 82 344
105 6 959
142 119 376
76 60 481
61 74 666
54 107 914
126 52 912
98 84 459
155 37 271
134 11 658
3 14 942
23 102 474
79 124 355
92 44 603
21 51 336
73 63 94
108 34 73
14 40 168
106 124 90
111 75 745
112 78 373
76 63 913
120 19 133
161 148 835
90 95 288
52 99 786
12 41 341
120 63 297
155 51 532
118 143 821
152 163 897
89 109 869
13 62 225
18 91 545
160 56 882
50 133 355
138 45 229
70 151 811
107 111 487
94 49 705
5 115 193
108 42 677
56 71 52
103 83 376
41 142 831
54 52 657
51 70 279
13 44 305
98 135 369
114 161 21
156 110 143
51 101 797
68 12 227
147 158 261
94 58 538
109 159 161
116 47 788
10 161 906
23 112 733
89 109 77
96 27 114
86 17 143
141 115 689
84 115 919
120 154 976
115 40 263
137 104 458
104 23 978
35 36 288
120 34 93
2 87 735
3 126 57
115 13 510
113 81 653
69 43 546
70 107 97
21 90 895
139 101 336
147 75 626
130 137 9
108 104 884
18 101 161
48 24 134
92 61 999
30 111 278
84 33 947
79 147 687
48 53 542
60 70 204
143 162 172
84 44 584
31 94 193
44 129 428
120 49 764
99 62 412
8 22 910
67 87 281
153 24 720
88 155 477
113 55 734
40 34 492
154 103 545
102 26 756
125 107 619
14 81 116
101 160 315
5 121 639
156 79 364
151 124 4
79 123 198
46 18 132
72 136 845
49 162 613
111 1 598
103 31 551
153 15 849
59 79 770
83 116 594
60 37 511
98 150 305
28 140 684
4 59 790
45 66 977
68 99 682
70 66 943
110 81 21
69 49 457
17 103 235
86 4 246
27 155 207
112 46 852
72 6 869
119 33 209
65 86 640
162 137 996
47 150 864
27 63 510
45 71 21
142 63 228
39 18 691
35 74 514
141 130 113
60 54 410
89 158 290
132 77 92
17 8 361
105 10 717
30 132 29
71 135 736
56 18 122
36 12 134
15 39 700
156 98 93
132 112 988
89 140 771
33 142 714
5 64 723
92 95 581
3 61 656
133 70 587
96 97 884
91 87 817
31 147 283
50 91 910
106 159 208
91 94 978
154 74 209
68 81 142
46 36 925
129 52 80
113 43 429
24 111 781
145 36 489
162 62 784
90 72 145
151 40 870
100 14 130
145 157 671
8 63 444
124 155 950
38 24 356
138 155 144
62 52 626
145 48 849
65 25 632
158 37 968
64 65 327
84 112 261
96 105 320
28 21 253
14 76 766
57 87 157
103 52 773
75 148 992
29 153 520
33 29 395
64 51 550
18 152 931
157 102 672
99 159 534
150 47 282
37 162 865
22 1 726
38 135 816
111 78 240
45 100 414
37 24 113
83 161 18
52 93 340
63 6 143
112 154 612
161 83 455
60 64 332
69 160 343
18 136 182
128 107 661
50 47 24
71 107 595
88 2 141
6 96 559
25 150 742
48 72 60
129 9 62
116 78 800
76 140 865
115 155 606
140 77 332
147 149 551
118 150 408
142 55 688
147 55 889
20 156 827
74 79 12
24 138 226
81 77 245
1 42 728
121 104 703
110 89 852
156 20 336
46 94 558
128 17 865
130 79 424
135 101 155
3 83 349
158 113 184
96 45 399
104 124 389
51 44 470
53 51 130
147 144 570
107 9 696
134 53 699
1 88 39
26 67 212
41 36 433
118 112 142
154 49 850
34 15 795
147 148 288
138 38 725
14 150 757
40 158 547
30 47 524
21 22 739
57 162 494
100 47 483
36 110 952
4 117 892
106 39 332
115 90 112
12 4 210
6 128 119
67 85 358
48 101 332
154 26 327
117 74 40
129 120 669
152 162 194
139 71 943
150 145 495
155 141 398
18 26 352
43 41 269
93 104 984
95 130 886
82 39 403
76 39 734
99 48 758
47 136 299
94 69 233
17 48 167
41 109 348
78 41 693
139 64 122
159 134 528
124 142 904
89 93 164
133 61 272
146 135 987
117 50 339
10 127 13
144 124 548
157 75 233
23 70 551
15 112 558
14 47 725
121 64 457
94 152 257
111 47 32
14 40 722
143 63 261
129 89 648
97 43 352
120 6 748
6 56 447
18 116 621
23 29 526
37 126 821
117 28 835
115 38 274
34 107 197
55 163 976
139 1 149
3 6 342
155 138 597
42 64 490
3 105 55
142 12 305
28 25 816
43 5 291
70 117 492
69 59 197
84 160 574
65 74 12
120 37 340
115 82 209
107 120 740
119 49 518
37 31 789
141 157 719
74 151 683
97 61 89
9 39 430
27 159 354
49 131 836
132 12 126
96 46 813
20 155 949
63 44 290
141 8 259
66 88 213
8 162 597
39 19 419
104 133 812
16 103 128
22 27 647
117 126 844
5 162 576
72 107 898
115 116 570
26 60 361
98 13 115
97 42 210
26 128 761
108 102 477
18 97 876
15 61 837
24 75 550
40 3 862
94 59 805
113 145 24
57 4 511
66 42 581
42 99 126
8 128 157
105 113 913
87 163 7
144 97 914
159 45 524
62 121 946
77 13 574
138 38 459
120 156 505
156 95 270
159 41 526
106 32 989
121 13 281
98 36 246
22 90 675
59 85 712
82 112 703
103 39 273
163 105 307
153 92 856
25 12 931
125 14 43
135 51 444
11 135 87
87 26 917
139 112 72
84 110 916
132 36 562
39 128 283
72 26 773
158 98 817
152 148 740
14 16 167
69 138 316
135 21 807
133 85 242
88 20 819
101 77 992
153 49 4
146 77 137
52 85 305
115 145 963
71 90 619
159 32 961
18 105 392
4 153 309
120 65 470
19 112 930
6 129 296
137 89 130
141 43 537
80 114 421
14 98 340
5 73 697
111 36 984
59 58 581
117 125 31
75 142 174
13 115 979
133 150 478
118 108 910
42 123 333
124 112 758
16 161 366
123 118 869
159 7 863
48 30 804
21 137 677
103 155 177
80 34 562
78 105 414
80 25 971
90 121 642
21 11 457
123 84 295
48 59 579
18 116 368
80 139 211
58 117 712
156 48 129
46 144 73
83 2 203
22 126 37
135 62 352
135 39 368
65 67 123
86 68 824
103 41 24
72 86 223
51 12 397
40 110 746
110 106 203
13 145 187
57 19 190
144 26 513
11 27 114
121 34 287
13 14 606
107 91 846
146 57 651
14 162 569
25 83 758
10 134 273
108 13 398
3 128 822
131 27 214
17 105 32
116 96 860
75 150 279
69 19 127
67 63 401
7 102 976
163 138 673
95 34 41
64 67 415
26 62 154
16 90 407
5 16 915
158 21 894
99 42 745
96 28 236
32 42 318
158 135 363
42 94 842
35 118 924
156 102 983
149 60 118
153 33 828
147 23 471
102 71 400
139 48 976
86 28 57
149 4 78
58 48 166
69 88 337
52 70 199
144 128 361
21 41 41
97 85 969
159 35 643
116 99 837
138 136 340
96 95 666
57 23 526
98 9 654
96 149 902
126 71 476
29 99 530
125 32 453
149 43 261
50 22 722
149 16 801
137 118 107
77 44 828
141 112 815
132 37 510
89 101 475
136 145 795
161 160 396
59 117 666
44 27 155
9 111 229
34 103 428
57 27 486
2 10 279
91 110 847
50 132 85
85 29 937
70 138 716
157 64 760
62 86 307
35 137 979
90 29 437
41 2 547
63 94 451
7 55 461
48 151 949
94 8 255
99 132 609
40 95 482
113 26 13
57 8 900
140 7 640
27 85 462
47 4 939
131 116 216
57 84 831
132 126 699
64 91 426
24 85 666
72 41 359
125 156 878
46 19 872
132 145 769
136 132 599
3 128 85
103 59 751
17 41 34
18 114 227
43 127 300
110 36 403
3 135 246
51 156 260
79 63 406
149 131 884
107 125 228
5 131 44
149 90 442
54 121 334
91 78 759
9 101 802
136 142 482
59 100 943
118 34 158
75 43 826
2 110 431
58 110 819
26 105 29
6 107 656
125 88 854
63 51 884
87 157 542
19 61 30
88 61 393
80 135 858
11 39 608
50 152 779
67 23 197
104 76 566
29 107 422
19 73 619
55 91 448
143 26 77
59 86 913
136 25 970
10 42 444
119 75 441
88 154 863
92 34 214
101 123 105
125 107 412
101 80 179
2 162 95
132 124 668
119 98 667
25 47 248
118 39 383
49 93 306
91 83 287
88 44 452
53 143 128
43 127 931
97 110 359
111 26 111
78 5 682
50 157 331
128 38 471
44 36 19
126 22 735
153 151 580
71 15 394
3 109 6
69 6 432
18 125 808
29 41 444
59 79 576
15 28 530
161 52 476
18 149 118
91 26 934
70 7 277
11 31 463
116 48 245
84 108 135
96 42 28
45 13 506
58 76 927
94 3 743
37 101 313
92 163 411
84 89 243
125 140 184
151 94 294
138 100 443
23 94 298
160 128 659
134 159 914
41 50 645
100 119 135
82 163 232
110 115 764
153 21 725
14 39 72
9 14 43
22 147 32
57 44 816
84 160 28
101 35 623
11 71 201
156 61 798
44 14 205
117 59 339
34 137 553
29 121 412
137 44 160
107 84 621
95 39 897
34 64 196
7 123 729
36 101 749
148 15 32
124 134 684
32 122 638
65 161 121
72 16 571
63 58 29
83 63 899
70 17 307
118 110 197
43 71 812
114 131 86
45 160 770
36 154 652
144 108 208
63 35 920
149 95 62
91 74 374
159 21 268
59 86 163
21 9 551
12 44 471
25 156 246
161 147 701
163 50 910
56 146 597
90 13 431
48 69 653
68 28 300
19 75 359
30 47 396
73 90 5
93 102 16
125 147 0
66 88 151
95 68 927
9 47 959
84 145 257
45 92 625
75 84 345
140 77 943
145 140 607
162 15 733
31 156 406
111 3 397
10 122 467
28 66 717
20 34 21
44 92 369
144 87 525
52 116 251
135 136 868
99 66 354
131 155 122
64 141 262
43 25 254
57 104 680
90 115 818
73 127 263
153 53 318
104 71 319
86 104 122
134 82 614
124 135 786
66 61 653
143 19 952
83 112 187
68 79 964
15 32 437
6 144 540
65 106 227
152 67 205
53 67 991
148 22 908
132 154 442
24 137 803
63 38 250
148 53 342
98 106 778
57 133 589
111 1 30
54 37 183
97 136 243
157 17 584
88 107 753
157 101 992
52 127 348
25 161 295
154 12 774
118 161 254
18 47 901
114 82 959
68 75 575
19 61 624
65 129 200
40 120 1000
119 118 382
125 67 234
158 162 366
136 70 462
44 137 585
144 160 345
149 59 581
110 9 782
113 49 872
42 114 546
142 2 81
80 26 943
85 1 494
66 26 146
131 106 861
126 151 501
28 94 363
69 140 542
145 137 307
74 70 616
112 59 115
87 123 225
8 86 716
61 24 24
101 4 549
55 143 306
90 98 48
161 87 351
132 50 882
10 120 476
51 92 706
14 142 405
48 132 898
85 38 22
140 5 721
28 94 726
49 112 805
160 109 648
71 80 474
128 7 476
18 90 169
162 24 742
144 67 880
42 132 683
82 43 583
150 33 234
123 24 367
55 159 17
37 8 514
31 109 604
27 108 734
19 119 321
138 155 744
61 132 872
162 116 987
136 79 203
157 6 689
135 124 13
10 141 93
64 136 578
51 35 403
15 30 809
63 75 308
120 76 488
55 18 929
57 97 169
24 16 460
85 106 882
27 135 32
134 8 938
50 42 304
68 21 165
66 92 542
61 27 14
10 3 923
68 43 863
9 25 422
141 15 189
14 142 915
85 52 659
107 17 323
52 133 460
118 82 258
41 39 433
139 150 683
24 145 708
101 40 140
25 14 20
117 12 255
62 114 494
100 98 174
82 149 136
114 93 977
154 44 888
98 69 388
113 146 55
74 120 384
41 85 791
9 47 22
80 119 650
82 2 732
73 34 906
100 27 765
153 41 886
121 82 726
110 51 150
2 11 992
157 30 725
140 3 767
62 80 630
2 76 340
70 155 390
146 23 270
17 145 913
2 27 303
100 146 470
21 34 986
151 139 767
52 73 785
88 92 660
87 59 106
121 110 20
152 153 261
113 154 952
162 61 46
22 19 951
136 47 212
77 35 933
68 112 268
23 83 502
114 153 236
27 86 505
158 134 159
34 107 58
145 93 789
17 13 73
7 62 268
79 7 612
21 17 887
79 14 736
127 40 320
16 113 923
163 116 406
58 87 34
120 67 615
1 104 959
45 7 878
73 22 359
93 130 832
86 7 796
112 105 974
137 134 473
47 96 466
100 114 466
113 85 302
69 163 141
63 106 978
69 116 29
14 6 156
27 88 819
160 8 343
5 68 667
3 10 405
63 112 685
11 9 695
65 74 20
46 41 448
131 26 116
119 146 688
100 10 651
103 30 769
5 123 458
50 139 631
29 152 545
5 62 219
89 108 132
11 13 935
37 66 202
148 86 345
148 86 116
152 128 246
150 15 314
149 76 361
136 34 352
135 82 689
6 115 580
12 37 558
124 142 604
137 151 143
110 27 642
17 40 622
129 157 493
24 107 497
143 153 767
4 87 29
133 129 830
58 102 516
59 92 118
28 10 505
151 134 865
3 143 21
99 109 121
122 101 407
75 30 825
85 41 500
50 83 870
117 136 429
12 102 966
5 107 769
99 102 118
110 3 527
75 74 464
18 133 891
136 50 430
137 22 621
117 16 404
26 94 424
159 118 768
158 99 112
40 79 168
126 114 7
28 31 109
115 126 316
46 33 424
114 120 477
84 123 729
96 159 633
73 72 639
68 31 468
94 6 81
31 144 805
4 76 741
59 152 737
54 128 772
5 61 90
45 86 179
146 59 866
162 20 476
55 54 975
64 58 0
129 97 535
129 97 306
100 53 915
1 147 724
115 103 547
160 46 798
92 19 759
79 96 442
18 57 454
125 72 113
66 15 566
4 102 891
154 77 7
162 147 493
102 110 26
66 76 963
62 87 393
118 124 607
13 70 437
45 29 560
94 100 493
124 68 468
58 74 109
15 89 478
160 72 275
147 139 731
79 43 858
144 80 126
9 17 145
24 75 479
95 119 223
133 39 605
96 95 593
23 100 953
17 13 988
66 124 54
154 140 611
105 53 670
152 55 65
37 140 448
49 110 35
111 130 361
151 124 461
105 118 18
117 54 738
31 78 840
45 160 332
67 50 374
47 27 245
31 82 666
151 129 697
163 161 340
50 76 656
74 149 403
138 153 634
50 73 587
156 82 903
12 25 693
39 159 559
104 7 833
48 99 94
122 31 231
1 149 893
68 158 93
80 1 622
98 39 594
100 23 728
25 81 694
37 18 104
40 62 808
43 19 89
138 143 683
143 39 9
112 104 267
43 105 506
82 163 654
81 61 353
27 78 107
18 124 92
12 120 916
153 2 639
156 149 44
98 61 595
61 153 62
29 42 299
44 158 514
112 89 790
48 67 919
78 112 7
105 7 526
113 45 219
149 36 174
30 41 957
27 36 231
57 42 411
42 29 493
73 156 176
88 50 223
109 127 468
26 85 914
46 2 95
69 22 541
113 107 171
52 88 774
125 129 931
105 67 819
158 162 599
87 69 919
150 109 783
10 122 392
63 79 389
97 101 424
72 61 12
115 157 326
155 85 276
90 23 925
96 103 647
27 44 606
125 55 362
153 136 951
157 120 941
119 12 996
20 142 431
47 131 529
75 134 871
56 144 313
125 29 201
90 68 910
119 74 534
158 30 146
38 149 858
52 134 34
28 98 849
67 101 596
94 55 508
63 124 242
135 58 576
162 94 280
113 24 899
12 4 396
163 91 43
56 89 619
129 90 976
151 123 304
152 52 20
6 118 196
145 56 25
163 86 49
121 114 209
157 8 460
41 113 239
104 59 152
57 6 530
163 25 483
3 106 319
50 163 585
16 109 336
32 120 706
161 117 694
160 158 89
28 131 463
2 48 795
101 120 528
162 58 878
98 106 19
24 131 414
37 129 124
17 27 428
128 154 344
39 118 50
19 142 406
91 83 106
142 84 462
6 107 851
146 21 347
85 93 543
42 65 363
89 126 890
105 77 882
153 141 987
10 34 627
75 51 444
116 101 328
141 64 580
31 156 157
20 50 534
128 52 575
152 103 526
126 46 93
139 63 274
17 114 265
95 118 741
150 40 307
133 163 522
125 34 883
114 7 160
8 159 206
34 3 797
104 25 893
41 92 919
75 80 461
119 31 283
91 152 582
150 117 274
42 156 857
89 70 139
15 43 202
99 85 868
67 30 771
151 6 471
6 4 661
13 89 751
138 63 851
96 152 432
156 109 887
112 53 843
32 90 677
22 15 311
95 74 27
93 106 332
119 85 882
130 41 89
127 27 601
35 69 266
22 26 850
129 142 790
146 45 396
51 70 443
155 135 191
146 58 42
29 78 884
148 126 32
122 40 359
35 1 374
17 151 886
162 23 710
100 75 260
162 86 995
139 87 589
89 117 627
120 131 971
18 104 610
84 122 39
48 8 866
33 131 55
45 115 523
91 139 322
29 127 116
25 105 477
71 137 662
15 12 339
99 137 508
94 99 837
25 77 536
116 19 987
11 21 925
6 88 869
156 84 280
55 33 168
4 143 168
15 96 804
150 124 356
161 51 650
84 145 534
35 91 293
78 81 793
98 24 31
56 113 602
138 2 267
60 42 656
93 159 547
128 18 56
85 83 660
132 47 698
119 13 284
80 127 829
8 102 895
105 39 671
161 98 186
43 77 879
153 61 779
35 6 427
143 58 642
47 89 120
122 143 166
25 100 896
4 3 901
9 79 275
133 56 319
56 79 600
10 44 995
96 25 419
108 118 541
62 60 693
107 70 705
154 46 43
17 94 983
17 14 465
9 17 457
147 87 708
59 27 262
120 19 378
27 37 150
44 131 785
159 35 882
43 53 777
62 136 287
14 74 266
32 38 518
45 154 220
55 62 440
151 153 77
109 131 52
4 7 632
137 88 575
83 156 146
151 153 198
81 107 647
139 93 839
24 113 628
57 65 186
111 120 951
5 101 769
57 116 417
36 88 293
69 9 538
79 114 258
130 56 936
107 5 161
56 59 179
20 67 877
93 139 940
1 66 389
115 161 785
54 3 902
114 75 428
124 12 298
139 45 781
49 87 433
148 122 866
47 132 448
87 20 791
28 159 927
56 32 813
116 10 67
86 58 914
116 33 990
70 45 619
137 146 929
118 41 842
50 138 381
71 69 801
48 77 192
3 163 184
101 132 85
37 116 900
104 69 292
48 63 967
83 16 111
163 109 801
26 66 984
160 152 100
28 36 725
129 132 78
59 26 749
131 127 994
145 49 726
37 107 154
69 156 789
23 61 63
151 91 167
117 148 485
65 16 989
133 96 483
60 154 268
73 42 564
65 74 563
67 36 938
31 125 367
60 67 730
79 147 235
147 151 290
124 10 722
42 121 878
33 41 811
129 58 34
110 103 709
37 157 109
41 101 57
52 28 617
135 5 598
140 105 595
163 112 280
73 11 446
59 10 471
91 118 23
134 105 165
90 141 532
38 8 255
91 25 963
45 87 221
43 38 564
125 73 556
6 93 731
85 124 462
157 161 99
93 147 119
20 79 929
8 21 1000
138 14 132
123 22 947
123 146 259
68 112 866
102 15 653
28 85 296
155 91 365
61 133 996
116 59 267
23 109 456
72 101 183
21 137 5
145 69 535
122 111 254
8 117 950
21 149 244
140 111 520
58 118 908
42 31 664
84 67 761
126 61 953
156 51 334
108 35 398
160 48 758
133 111 941
57 43 249
136 19 589
122 121 396
135 119 335
71 152 746
28 15 721
55 113 701
81 56 739
23 42 657
9 146 210
100 163 835
21 24 733
72 110 379
26 118 532
111 147 882
64 101 482
91 142 301
40 3 153
45 111 270
124 91 995
16 2 898
83 21 644
156 104 600
47 48 656
141 106 606
129 99 908
57 156 344
159 53 632
144 149 769
138 71 624
111 30 539
26 118 774
28 61 907
65 6 46
98 102 292
25 57 504
24 136 278
37 5 561
103 93 376
143 144 27
131 90 712
41 153 689
100 22 148
65 80 116
32 147 571
15 156 270
25 116 976
163 117 534
116 147 193
109 100 741
100 87 664
150 121 412
4 24 49
33 67 464
102 135 652
39 147 513
151 132 141
146 4 923
6 85 36
86 138 361
161 92 345
151 119 552
32 23 225
148 91 108
155 104 130
122 126 432
17 99 766
84 58 461
158 91 886
2 100 787
85 36 13
30 111 149
51 56 591
97 66 368
150 79 778
57 27 956
91 18 331
144 142 95
107 101 517
25 36 942
88 71 462
121 116 248
3 71 584
77 92 76
15 58 340
127 67 554
78 19 790
10 8 349
46 85 165
70 74 154
100 126 766
83 147 31
118 84 312
36 84 889
12 50 316
92 12 294
158 123 191
59 100 808
78 9 573
43 148 237
136 29 177
134 97 196
2 50 282
100 20 878
32 55 324
83 51 336
88 145 774
19 86 999
46 111 810
83 146 573
27 14 355
159 115 276
113 27 721
154 79 156
32 52 147
69 1 624
29 105 507
48 115 849
72 64 35
22 77 658
137 117 677
17 92 213
153 143 595
20 108 855
2 162 886
109 12 441
120 149 545
140 38 944
46 132 64
89 82 274
2 38 527
70 21 869
130 14 512
11 133 902
139 159 69
93 161 272
131 73 76
154 3 524
88 130 492
59 36 489
41 162 749
123 18 63
22 7 841
56 9 510
69 29 295
64 43 851
93 24 647
155 43 192
86 109 826
64 69 988
113 38 88
29 140 598
96 11 446
73 4 179
145 115 290
23 87 952
111 129 478
97 127 686
55 6 43
54 159 291
61 25 930
163 16 291
54 58 882
158 157 622
83 141 726
119 45 911
3 90 676
34 46 850
119 29 674
157 20 219
76 78 516
81 64 899
15 34 883
18 131 609
21 153 365
127 78 273
116 36 406
135 96 340
25 75 881
11 144 60
48 24 531
58 97 33
18 97 853
105 59 412
78 88 571
22 154 863
128 77 519
104 17 940
89 152 547
110 21 213
13 84 783
133 152 422
65 114 558
57 79 29
153 51 469
125 15 784
36 8 208
104 156 883
6 106 876
46 109 977
139 63 696
65 111 152
133 80 559
11 17 769
127 15 179
63 94 63
116 90 897
9 32 985
158 69 144
32 77 905
79 75 2
65 37 58
92 156 878
68 8 318
62 97 579
142 73 226
156 13 191
131 140 939
113 92 137
32 57 559
77 48 292
19 146 680
41 93 933
80 26 740
159 28 173
69 51 405
43 106 671
47 71 618
2 143 675
85 109 238
161 15 676
45 111 864
34 1 368
49 103 685
4 148 868
109 2 171
4 5 38
162 141 990
97 14 877
22 142 437
143 8 733
46 75 779
55 41 334
134 6 350
96 126 585
29 60 535
69 67 897
26 42 376
133 97 592
142 39 954
83 70 96
65 149 244
20 144 17
128 137 238
57 1 942
147 59 208
79 95 454
15 123 700
56 129 750
79 84 561
34 134 859
99 6 326
126 106 379
12 46 721
118 122 798
32 109 549
144 11 637
51 50 761
8 147 81
161 151 14
87 23 167
35 87 583
49 75 440
129 43 256
56 20 820
19 54 110
86 28 342
129 73 549
54 38 324
144 137 345
55 62 123
41 130 507
126 52 506
78 90 806
121 75 962
24 19 447
29 97 914
119 39 988
27 82 383
1 112 67
13 97 352
50 29 926
94 108 166
9 92 690
18 27 407
136 71 953
5 83 704
29 113 750
121 161 490
87 140 189
98 134 826
103 137 890
84 130 553
159 36 348
47 43 840
62 93 3
20 130 737
65 110 52
5 3 78
14 112 846
1 29 540
42 17 357
100 144 87
73 71 464
111 79 996
111 123 19
87 70 187
88 92 323
103 18 501
17 90 532
3 137 861
109 159 560
33 70 711
106 27 824
1 156 365
83 160 970
130 66 515
142 41 934
73 83 945
52 29 805
82 66 298
57 116 597
12 159 182
73 98 179
45 81 248
5 55 200
4 71 702
51 73 184
52 147 652
99 87 104
91 98 798
66 13 785
119 6 382
37 111 723
122 154 685
140 120 465
2 42 623
65 134 906
75 57 791
66 10 672
9 134 901
83 34 103
50 44 741
76 94 825
147 42 861
103 17 625
141 63 658
123 33 52
33 140 328
60 48 413
13 159 141
21 77 735
32 113 551
101 59 955
162 86 559
17 111 270
138 161 158
88 50 836
33 20 690
160 45 73
79 42 645
132 130 944
38 134 814
9 145 635
78 39 872
114 51 627
24 121 792
62 140 399
66 45 66
150 85 221
5 83 880
32 83 698
34 155 945
155 47 247
157 63 283
30 138 553
94 82 999
127 135 875
142 94 408
120 100 952
162 30 919
124 105 92
158 150 168
97 61 941
84 161 200
120 31 973
98 105 543
91 29 619
40 55 50
106 48 938
138 3 298
133 118 640
94 50 885
53 163 823
56 5 996
29 131 296
111 3 143
11 14 970
154 49 952
56 109 6
70 157 143
83 3 566
1 16 93
134 147 476
11 137 222
101 54 303
43 87 649
157 141 808
57 1 5
126 120 387
30 98 39
56 89 414
139 54 341
156 89 685
132 162 992
59 163 855
114 26 663
144 95 108
84 46 589
48 123 193
51 22 516
84 130 997
145 32 136
127 159 682
11 3 420
111 69 456
156 117 989
47 119 232
1 101 42
89 33 252
31 162 306
43 103 175
121 51 486
136 115 369
9 98 494
11 36 839
37 8 676
29 26 326
160 31 984
20 66 849
129 51 95
46 51 921
157 44 83
4 47 776
14 68 644
41 159 55
90 46 167
