197 10640
23 71 394
154 67 992
112 104 972
121 113 570
75 182 770
192 150 126
18 182 65
45 137 635
142 24 294
85 78 643
31 5 733
47 68 38
182 34 698
107 143 208
185 167 168
93 72 353
108 91 79
84 48 39
169 120 578
132 184 212
127 11 676
179 60 137
151 15 323
123 131 544
12 129 771
37 108 944
191 136 645
156 194 613
94 64 415
71 14 211
136 7 55
193 125 571
22 194 453
129 82 529
28 111 353
140 2 110
180 88 734
169 71 285
169 145 5
34 62 567
138 98 22
25 137 58
36 26 413
96 148 695
131 61 94
28 20 585
159 56 87
116 162 49
187 32 889
16 125 125
8 100 142
1 182 394
171 79 439
140 138 802
45 39 611
115 133 553
63 9 850
63 73 340
168 40 635
177 68 246
163 93 260
177 178 643
3 108 65
134 185 713
16 63 600
110 55 146
190 193 84
135 30 806
94 134 608
28 94 133
48 80 199
146 140 665
86 129 274
191 196 793
120 93 654
83 132 813
80 13 77
113 191 294
98 139 391
112 192 643
145 135 647
127 146 567
13 141 969
74 100 679
80 2 827
72 53 425
98 104 60
188 130 215
154 102 958
54 74 625
78 185 627
126 12 398
105 150 424
101 50 556
162 137 440
30 65 638
63 197 510
90 53 691
16 54 729
124 96 256
140 155 580
40 55 142
8 187 366
47 53 641
92 32 481
136 126 877
166 110 507
168 190 528
98 68 753
6 138 480
148 120 784
43 161 943
65 158 108
82 117 289
21 49 151
145 174 322
98 100 412
182 125 909
124 101 721
104 128 594
66 91 529
41 115 627
77 193 965
94 146 392
5 145 119
91 162 543
164 152 79
25 10 514
150 78 794
170 111 619
32 18 327
177 63 544
44 133 208
183 5 524
69 51 983
41 79 566
166 117 910
44 32 570
124 78 77
48 182 852
39 157 492
151 9 759
125 177 80
140 95 663
91 37 669
36 21 687
30 174 944
176 34 249
36 70 808
84 46 560
63 20 193
57 70 870
86 93 175
84 169 896
144 173 901
190 63 471
4 181 576
146 65 574
56 174 321
196 21 143
89 12 43
185 166 510
72 162 34
101 117 572
136 130 312
106 16 542
149 37 621
175 64 165
62 43 8
121 117 919
36 100 872
133 101 633
39 197 685
140 34 545
26 120 366
174 101 696
14 111 299
8 107 103
118 158 815
154 158 411
79 21 720
101 79 172
42 173 238
101 65 237
39 141 497
51 103 452
72 51 58
21 75 809
43 160 680
88 97 35
51 175 971
77 70 884
150 187 834
161 143 863
187 68 130
110 1 999
18 22 23
82 188 545
35 131 50
95 5 496
41 144 765
124 195 732
36 77 164
51 2 935
33 105 531
130 51 356
193 150 454
69 140 4
5 39 365
115 188 561
58 167 496
120 137 389
84 163 690
165 184 926
172 150 749
187 76 371
86 159 488
147 115 681
138 119 954
105 127 11
61 83 66
57 30 6
1 37 620
31 75 981
46 89 450
171 58 435
36 66 311
94 131 271
78 188 324
63 89 669
137 64 8
160 70 105
29 44 852
38 22 383
68 92 875
195 176 369
182 128 485
88 140 216
22 139 814
10 3 935
48 130 664
161 94 58
136 127 942
16 195 582
172 40 631
82 85 29
39 20 462
132 37 876
133 73 947
93 23 542
183 13 508
13 171 782
163 95 546
155 55 743
76 102 714
99 142 805
127 75 742
180 169 94
42 181 209
173 33 187
149 16 12
31 143 869
4 43 587
166 70 369
128 103 400
54 49 731
30 193 343
50 72 464
123 191 868
140 78 294
75 85 221
127 159 332
63 193 968
154 156 81
77 148 96
44 160 528
113 40 72
136 46 293
45 163 385
96 9 954
5 147 796
95 155 173
152 44 112
149 195 135
178 197 549
17 72 47
84 15 0
82 189 99
155 80 813
169 127 904
41 31 217
147 88 510
47 172 647
38 28 268
156 140 515
197 106 728
152 6 530
6 143 650
11 34 938
12 3 16
29 150 335
36 152 81
37 176 957
155 126 407
73 170 163
10 72 122
13 186 514
175 1 326
37 126 318
115 7 458
71 182 576
107 195 290
116 27 255
8 43 39
143 63 818
35 85 552
167 22 395
159 72 233
42 84 639
56 5 325
110 186 121
10 27 766
34 16 774
136 89 87
130 166 961
86 160 163
152 43 654
118 77 289
50 69 529
32 10 972
150 6 451
193 9 840
109 35 860
94 105 567
191 82 974
28 139 41
61 166 682
27 150 849
144 124 192
60 50 217
42 136 398
194 68 690
4 169 163
125 183 852
52 143 102
195 145 469
97 67 47
148 80 793
139 9 193
27 51 964
176 177 245
109 22 638
99 157 119
32 196 401
174 63 1
165 145 663
53 192 987
35 132 209
80 52 971
27 110 497
105 99 809
122 159 305
48 146 445
63 81 500
66 21 595
86 38 11
58 91 435
141 59 108
178 129 875
10 136 254
21 188 926
67 181 143
28 135 699
144 124 555
115 156 957
115 39 143
174 28 20
166 29 168
129 196 805
134 85 229
130 70 690
170 158 223
80 195 619
129 190 990
147 121 137
149 7 931
75 39 319
60 92 469
76 53 221
73 2 524
36 75 65
23 178 91
115 44 608
156 20 48
127 107 386
136 100 329
35 1 153
55 75 628
181 197 0
105 123 590
89 109 20
157 4 831
86 42 668
82 137 648
53 19 375
168 84 401
37 158 245
139 113 505
194 17 17
143 127 926
187 115 660
104 86 223
162 149 426
129 49 704
8 59 372
104 149 508
170 189 717
163 89 436
95 129 980
171 181 718
183 31 203
174 99 34
143 134 40
61 138 70
91 111 389
117 66 316
54 15 34
12 112 782
115 79 26
132 71 700
46 53 336
52 115 244
100 27 469
43 133 483
188 194 404
16 118 245
167 78 167
23 111 171
135 106 574
143 111 406
78 66 143
36 167 367
177 137 240
159 99 967
123 193 969
117 193 478
39 62 231
123 69 179
154 128 303
5 160 147
190 110 667
169 77 199
181 140 768
6 99 514
108 168 933
16 178 646
136 34 1
76 46 436
163 49 727
89 186 724
29 104 503
77 177 744
123 165 762
107 162 47
87 40 349
138 187 92
41 77 95
66 140 905
172 144 877
60 14 602
116 39 199
25 37 377
19 137 646
75 76 469
12 50 38
22 183 642
76 149 426
134 133 393
27 60 890
6 94 183
58 4 532
176 153 519
19 148 660
57 151 848
128 25 898
47 95 495
50 138 455
13 54 507
186 160 223
117 165 779
107 13 718
48 87 496
95 41 75
69 63 164
194 106 98
144 86 773
138 137 742
68 14 605
118 94 698
176 194 412
135 96 599
197 7 201
160 56 530
61 138 446
90 145 938
113 157 967
91 190 11
16 99 608
48 2 923
57 11 292
114 136 767
135 181 306
22 71 306
65 52 757
125 152 439
150 115 920
84 3 340
147 20 541
82 32 812
87 23 371
98 182 358
155 105 779
161 76 569
63 100 834
73 111 509
6 114 380
93 80 931
102 111 59
115 125 531
86 139 643
172 64 321
140 18 687
153 76 677
132 184 148
121 60 508
57 95 942
161 194 157
126 35 127
56 22 989
91 89 551
65 27 3
131 170 899
59 71 434
81 27 420
31 134 153
28 23 405
61 54 293
143 18 954
125 63 868
72 116 576
63 147 599
22 121 261
154 126 474
85 2 947
96 188 969
159 192 298
190 106 654
175 14 709
35 119 873
72 111 353
126 8 495
147 12 33
194 175 695
37 173 19
6 17 581
114 95 432
138 130 68
50 43 799
79 93 207
150 179 665
108 161 622
70 194 882
180 71 972
92 60 567
181 135 466
69 102 774
5 84 86
66 125 962
19 147 760
152 166 121
13 151 913
136 94 767
66 17 153
116 78 233
40 39 471
101 50 600
166 168 785
63 189 730
133 21 759
6 120 507
84 57 134
78 85 211
4 72 351
53 42 319
14 173 508
5 66 338
86 45 337
52 76 492
130 178 947
166 167 304
97 113 607
158 96 81
111 21 212
117 65 240
122 125 226
179 45 326
73 86 195
164 173 61
180 70 467
65 163 159
21 48 909
141 31 305
179 17 200
9 113 562
19 152 70
74 68 868
23 149 989
55 109 118
41 12 435
21 86 383
112 1 997
191 46 101
34 147 694
75 101 288
85 188 776
127 125 807
182 12 675
170 77 557
66 94 736
58 59 523
28 72 269
166 106 41
8 157 436
2 56 362
4 37 262
140 57 186
84 110 131
162 119 685
122 157 164
125 147 137
168 86 999
36 54 800
133 74 611
149 183 261
147 162 474
193 15 620
40 30 384
114 6 591
77 46 221
119 60 701
54 60 881
176 181 878
80 93 89
90 40 647
34 61 640
69 131 511
185 94 607
10 100 199
98 174 926
125 8 853
46 104 705
76 112 548
186 163 562
63 89 350
161 103 377
94 18 277
89 96 323
166 167 909
177 87 32
134 94 856
170 148 571
135 156 947
96 83 608
56 101 802
182 135 327
41 3 870
190 51 410
143 43 302
185 107 145
14 62 908
177 173 156
112 129 619
63 99 371
110 149 833
54 103 712
74 8 412
65 90 178
46 35 847
14 94 833
189 168 675
182 64 689
33 116 67
84 196 803
71 33 215
108 161 435
17 37 525
163 182 532
112 124 396
165 100 225
184 94 710
43 157 853
97 93 694
129 139 7
4 125 687
12 31 348
4 180 394
69 49 697
82 190 419
2 176 22
171 125 425
132 39 616
97 111 253
82 141 5
52 114 934
153 53 576
29 147 765
160 178 392
152 65 791
122 57 538
46 157 32
120 9 153
165 62 993
194 52 121
129 67 225
16 122 3
51 85 64
163 176 20
142 171 65
133 72 244
181 74 282
76 143 8
30 43 628
37 132 194
23 190 224
2 162 100
66 161 445
31 123 476
115 11 675
89 97 25
35 51 743
113 85 303
84 187 299
5 46 973
33 185 422
159 111 148
176 129 811
138 59 606
71 48 455
69 151 963
146 126 1000
92 112 7
129 1 786
7 167 65
37 99 259
164 125 634
154 82 189
75 189 106
176 91 411
156 191 645
77 177 625
45 129 629
43 96 539
62 52 503
187 71 43
148 123 817
116 188 927
18 154 346
162 58 30
192 176 643
139 188 226
94 40 280
24 138 774
182 188 956
98 114 981
82 141 610
153 120 188
48 35 29
57 70 619
145 51 364
59 99 1
1 187 876
45 112 554
172 111 702
12 6 263
64 20 848
117 183 34
105 81 971
195 8 279
31 68 472
165 105 958
158 13 501
179 142 677
170 30 163
95 39 526
179 87 512
166 183 437
83 120 941
45 5 283
166 52 920
9 102 966
155 178 223
31 159 775
179 53 864
148 141 29
64 150 261
107 59 836
72 193 156
13 168 759
11 150 136
187 5 577
120 65 895
135 110 765
18 103 663
136 71 662
86 192 293
132 18 249
57 81 646
117 94 204
158 88 163
42 162 592
113 130 314
1 51 412
140 156 381
88 161 563
114 41 761
190 16 508
114 126 576
113 5 282
8 90 800
53 3 125
155 126 719
56 102 449
193 36 976
30 135 956
93 40 861
188 116 246
121 96 46
100 130 800
106 180 654
13 134 343
87 109 827
187 11 755
59 46 780
93 169 224
119 129 724
28 58 802
162 31 882
108 84 795
52 67 298
48 193 698
31 75 622
192 163 124
50 193 611
147 193 363
114 191 947
161 117 693
24 3 817
77 151 59
194 104 740
8 43 472
68 64 912
176 174 246
155 179 70
152 122 212
60 68 398
81 18 602
53 194 837
59 166 673
161 112 507
171 73 963
86 142 956
63 48 622
67 52 850
21 50 581
178 31 639
129 183 226
52 41 403
69 71 366
5 137 904
87 101 427
191 116 200
156 186 30
75 113 971
196 96 132
104 149 215
55 76 506
10 47 740
83 2 628
99 108 798
25 181 187
70 143 717
89 19 534
195 3 782
52 19 994
194 104 753
119 124 514
109 105 167
45 75 960
191 15 535
162 57 251
147 65 275
147 32 98
192 196 435
53 137 316
30 28 38
115 110 214
85 100 595
35 111 583
122 20 458
146 141 10
36 194 177
90 41 269
102 73 963
113 141 640
154 138 957
133 17 605
51 4 180
172 194 513
8 126 725
75 169 741
50 6 747
9 129 266
114 84 258
146 49 313
125 148 230
126 42 508
29 191 852
92 30 639
34 11 795
21 106 731
195 48 393
150 65 780
84 44 584
192 93 929
194 192 963
43 193 648
69 184 269
5 98 642
126 164 97
19 172 539
147 169 237
66 140 733
128 168 883
112 62 713
108 154 947
153 114 879
113 112 366
98 77 861
23 157 586
133 134 614
56 114 259
70 107 460
120 130 56
7 183 77
131 33 346
1 76 282
161 154 210
141 143 898
192 149 578
11 50 886
68 19 619
43 17 957
190 24 670
20 86 216
81 69 512
92 123 291
87 156 823
186 116 210
22 109 642
112 146 949
118 7 113
168 164 426
145 18 26
151 77 831
75 132 111
123 26 121
92 105 543
54 169 116
67 43 601
48 150 205
154 186 556
161 31 89
86 107 654
165 141 131
98 17 715
20 8 804
17 146 565
188 19 18
27 197 376
41 78 107
63 175 126
37 108 695
76 1 453
126 57 226
66 103 884
174 158 350
41 173 115
166 111 521
70 48 135
161 68 506
91 151 197
2 187 658
13 149 706
111 22 670
176 24 909
94 168 115
114 142 881
122 156 304
62 145 199
90 18 351
90 37 364
148 28 462
11 140 805
107 25 367
120 75 496
36 73 626
53 100 126
73 79 883
69 126 7
88 77 610
128 148 728
60 120 643
97 133 122
85 42 53
170 57 468
23 82 495
141 85 515
107 9 507
89 130 70
45 123 706
113 91 511
79 97 666
125 140 620
16 184 348
51 2 994
4 111 525
21 115 536
54 185 315
98 112 534
71 98 733
181 19 456
38 167 968
58 117 145
32 50 714
84 189 923
166 83 758
157 100 129
163 132 245
45 184 19
174 30 191
68 133 814
86 21 613
11 35 967
121 174 828
58 181 840
82 127 193
156 10 209
113 173 297
96 168 414
194 156 365
104 161 630
145 175 591
50 65 736
187 22 436
77 112 256
113 119 182
183 99 900
37 190 551
112 54 931
130 19 72
189 136 455
109 70 766
112 57 182
8 83 144
125 18 993
34 37 866
176 91 521
90 148 571
125 31 703
7 174 70
106 37 218
116 75 931
194 66 714
183 6 793
188 50 215
132 170 417
147 141 338
65 81 965
149 43 470
175 99 449
67 187 567
85 122 910
182 145 201
110 125 975
18 61 120
144 195 815
3 1 480
76 120 655
136 39 312
8 13 327
99 58 469
21 30 804
92 60 879
46 97 625
29 189 93
6 47 183
134 144 142
179 114 459
19 36 73
56 73 663
69 43 856
53 190 866
181 160 727
27 73 382
54 188 329
38 79 413
75 51 645
14 102 230
37 127 750
30 101 8
142 107 916
146 37 613
124 38 671
194 184 803
79 136 946
170 82 32
152 111 359
129 163 432
166 52 104
185 40 953
171 75 635
6 58 843
82 35 872
66 122 868
16 104 798
88 54 89
109 161 506
32 163 980
104 112 188
155 127 300
194 55 221
108 63 725
168 137 132
30 1 312
133 177 392
103 160 319
115 160 479
108 51 607
3 147 789
197 17 785
23 78 603
71 138 726
29 135 341
77 110 10
62 121 944
76 18 44
73 187 121
182 157 816
147 29 365
69 60 112
90 148 250
138 148 359
90 56 661
26 69 784
72 88 239
26 69 555
183 197 713
126 141 665
142 122 742
88 187 42
160 74 500
192 135 845
164 102 856
170 146 43
146 26 184
79 60 159
144 4 963
179 116 652
142 178 4
131 58 662
86 144 617
176 115 836
104 88 867
142 177 304
46 143 972
168 24 325
108 101 333
84 70 347
89 158 345
65 179 778
177 186 165
155 181 81
180 148 954
89 130 246
181 16 11
6 13 803
104 80 225
10 14 444
94 96 14
42 161 476
37 84 648
197 88 799
137 141 221
72 168 181
109 191 51
132 135 273
5 95 909
17 130 786
171 113 485
138 4 714
50 75 836
31 46 808
41 119 81
42 157 892
26 191 386
66 139 780
139 3 140
64 91 301
96 68 9
193 28 820
5 151 144
116 114 39
196 197 795
196 130 805
123 87 804
123 52 29
45 121 31
115 22 103
152 117 233
107 170 506
160 5 921
52 95 883
6 3 219
25 96 616
102 197 735
195 154 27
74 93 687
37 147 128
145 29 420
193 146 179
29 51 430
122 38 450
38 177 384
51 160 658
159 172 565
23 195 867
58 99 465
6 162 656
58 96 396
167 166 46
16 61 938
42 143 152
186 161 494
144 162 464
118 143 515
117 69 134
75 84 231
24 105 425
99 82 881
20 162 200
28 120 718
188 144 174
48 98 960
179 42 32
131 31 346
29 178 282
32 140 136
6 192 656
156 147 524
111 71 158
164 168 889
168 158 112
1 64 45
104 170 760
85 76 337
54 194 458
85 1 688
98 179 93
176 142 941
59 51 697
111 58 111
189 18 544
14 156 292
47 85 361
128 56 536
51 160 792
36 137 681
40 192 558
162 98 630
148 41 902
162 89 810
157 36 144
121 107 572
193 114 216
184 9 644
197 45 781
159 79 858
31 108 722
12 1 218
160 28 490
120 160 960
48 96 496
76 112 431
56 81 326
183 19 520
29 197 924
108 13 959
168 137 187
120 5 534
118 56 357
3 13 90
21 141 457
6 161 659
92 63 255
96 136 88
101 19 583
189 143 902
172 180 434
12 146 693
150 15 398
88 155 24
57 37 754
157 123 274
185 177 501
165 32 82
12 74 36
125 83 627
135 58 645
106 6 410
60 59 164
21 62 514
181 18 917
152 49 451
110 83 362
156 176 662
100 14 682
27 136 977
126 163 479
32 67 936
55 35 283
137 140 977
157 114 282
96 118 461
1 90 558
56 84 465
123 34 606
64 182 525
125 156 445
14 162 446
109 107 580
186 134 484
187 132 176
26 85 675
127 18 14
170 156 183
78 37 11
102 163 550
169 33 927
178 54 828
167 154 896
157 148 172
184 50 792
150 96 834
184 191 731
43 32 798
80 50 355
112 58 167
74 82 607
83 81 749
23 115 980
73 69 705
37 123 486
129 23 186
42 160 198
146 93 952
166 58 178
192 101 218
50 24 845
88 58 346
60 73 812
118 26 36
32 147 770
69 174 938
95 110 852
3 53 767
26 36 917
129 130 433
146 24 714
75 45 870
175 35 682
126 32 251
48 115 188
20 33 128
157 21 602
67 109 636
183 34 736
155 178 790
67 144 630
128 72 990
155 152 737
81 38 893
68 90 193
57 100 782
180 178 204
69 101 436
41 126 502
39 186 411
45 196 502
197 81 948
135 99 914
120 140 293
96 69 945
92 68 988
180 44 618
109 101 468
40 52 886
28 121 244
132 31 755
31 58 822
181 85 128
190 10 321
103 18 535
7 152 929
173 144 429
44 5 715
19 194 126
39 180 192
80 55 725
110 23 700
164 2 652
52 124 834
97 160 81
167 155 972
57 140 157
104 197 423
106 189 331
188 108 693
152 61 756
181 122 316
14 137 886
32 39 260
137 106 550
78 161 278
101 141 911
38 122 112
171 160 210
48 42 194
10 192 773
165 170 647
55 103 483
196 100 391
80 194 897
176 182 287
125 27 131
144 58 825
27 61 266
103 113 233
107 42 523
151 40 67
120 59 475
19 22 261
109 163 433
38 79 536
187 11 396
36 143 793
81 105 91
155 143 125
40 153 513
144 25 769
168 196 822
184 53 597
134 174 265
90 140 829
53 88 870
178 119 501
192 43 602
4 74 566
190 83 273
181 151 333
108 188 89
76 73 800
41 120 282
66 137 710
16 93 45
71 150 28
162 148 640
5 166 307
24 45 805
146 99 459
103 60 90
159 45 295
45 15 170
37 118 100
111 192 879
44 181 499
36 144 213
8 114 343
109 77 342
131 162 479
151 40 430
94 54 824
159 96 462
146 69 701
42 100 778
110 152 897
57 107 127
42 111 873
79 160 658
177 138 150
87 126 246
113 119 923
5 46 777
136 182 860
78 89 485
34 131 488
88 28 172
61 112 762
76 36 113
36 89 290
81 68 427
142 107 476
147 33 499
170 178 643
60 20 590
159 123 83
1 61 154
58 103 38
172 130 398
40 34 938
162 67 822
131 129 436
148 109 807
87 141 961
118 165 960
83 5 378
99 135 905
10 179 634
82 89 668
161 108 890
166 133 299
176 100 277
178 190 757
26 125 34
172 96 871
142 99 894
99 12 690
160 49 54
101 13 189
90 166 790
173 193 400
176 177 911
132 87 584
165 66 16
91 88 695
90 93 433
113 128 180
85 135 556
54 133 87
174 54 29
197 24 240
31 161 359
147 91 803
6 183 596
150 8 92
96 126 487
97 32 732
54 120 498
142 191 954
9 63 145
21 94 496
92 162 826
28 111 779
151 162 624
84 114 122
96 59 433
101 34 719
180 35 745
94 118 30
120 23 594
22 80 713
137 72 607
141 70 266
101 115 563
141 42 433
75 64 520
135 171 821
101 31 606
17 39 107
84 173 823
160 20 884
65 192 48
134 129 564
99 94 341
127 153 875
95 96 180
73 28 280
156 139 527
108 123 591
171 108 748
116 12 248
31 119 496
91 120 754
163 196 60
141 102 312
37 149 273
5 70 412
121 134 263
65 195 211
184 119 104
37 141 863
22 104 531
166 26 926
171 53 933
23 173 426
195 7 988
46 45 239
70 191 929
87 166 239
19 151 847
157 185 848
179 131 469
17 24 751
11 88 485
95 134 714
190 28 914
161 62 453
97 78 874
116 159 15
83 102 434
181 124 551
115 50 176
172 132 244
133 52 454
149 185 727
28 143 168
2 143 498
122 127 762
81 168 471
32 60 922
76 177 683
47 42 908
146 105 36
181 152 505
53 163 173
40 84 222
103 99 258
30 182 309
115 123 775
70 102 870
2 86 85
97 190 391
194 74 570
177 118 519
179 20 880
56 67 406
81 188 49
145 84 976
103 4 371
46 100 538
180 20 439
158 40 689
127 42 481
24 99 170
100 24 96
67 177 554
16 112 584
111 97 673
195 121 591
11 62 337
100 115 564
14 144 781
171 190 375
193 101 396
2 127 624
14 61 783
167 147 774
178 28 427
174 190 292
16 169 458
54 155 211
71 102 442
56 58 801
69 4 142
80 89 56
80 149 107
91 17 749
78 74 430
29 176 425
51 96 983
85 158 474
21 182 422
76 23 471
66 63 24
24 174 182
99 85 92
112 122 275
42 126 552
124 44 868
18 192 739
108 39 922
136 127 295
175 168 540
115 137 376
145 110 695
103 27 344
194 49 472
32 89 538
152 117 519
87 131 863
92 48 473
130 73 191
62 167 32
144 185 640
188 53 625
116 29 927
22 64 703
16 143 189
161 26 889
119 51 337
33 11 90
166 188 303
5 196 738
40 33 488
5 84 268
85 29 77
165 88 476
59 135 735
144 79 631
93 122 547
115 31 744
17 139 797
60 2 358
119 157 174
114 97 27
60 89 771
145 4 16
69 185 28
145 17 480
31 154 532
162 90 850
104 90 178
15 70 417
37 29 435
181 6 251
116 32 420
159 155 52
40 191 902
85 113 313
140 41 411
105 4 488
16 129 267
167 192 627
19 105 19
101 135 718
122 183 349
24 105 832
166 151 626
187 151 917
121 116 557
120 140 308
93 38 566
42 69 273
57 54 92
14 189 526
188 120 934
19 47 724
80 168 725
187 108 991
3 106 887
69 70 283
139 37 184
85 43 338
181 13 267
124 77 482
172 150 599
64 97 778
133 101 388
4 36 852
25 36 914
3 14 22
112 113 602
56 176 270
134 53 903
105 119 451
110 26 461
143 19 774
31 55 953
165 28 192
10 38 429
80 129 625
193 151 542
176 146 716
55 127 734
84 13 609
73 126 920
84 87 558
65 163 583
160 109 657
160 176 418
28 17 902
19 51 671
82 193 230
148 167 438
114 174 465
141 168 209
157 131 559
65 155 170
67 186 187
188 145 711
87 174 535
113 146 143
1 77 700
3 122 90
80 44 379
110 146 583
189 143 730
65 89 755
178 96 748
41 49 633
66 188 4
39 6 269
2 96 599
87 130 61
93 111 397
151 152 488
70 22 178
115 130 725
102 5 193
93 190 397
61 188 517
119 62 784
184 168 828
117 42 814
100 115 269
15 153 912
86 168 184
187 100 833
166 58 811
68 29 574
69 26 882
160 5 899
135 160 726
130 168 120
114 85 261
36 71 760
44 142 630
94 7 606
52 107 871
116 8 681
6 17 805
94 100 16
194 52 290
54 168 730
11 191 398
166 159 691
105 129 54
55 25 389
180 165 602
118 58 944
167 51 488
151 37 376
150 186 821
11 31 153
23 22 809
151 183 201
132 98 210
193 35 477
112 127 997
70 176 190
95 50 922
72 142 950
165 34 992
152 180 280
94 163 193
110 60 505
70 35 187
72 37 641
55 134 453
186 137 7
91 172 799
84 132 532
72 174 646
91 134 49
2 11 746
135 123 39
192 98 916
76 69 763
8 192 254
78 131 322
74 166 146
153 20 702
151 73 864
100 14 176
20 158 890
12 137 259
78 166 316
170 145 939
17 110 444
37 19 728
56 139 942
11 101 868
1 143 208
9 74 444
152 51 112
186 168 380
22 132 111
181 34 247
161 166 402
192 72 755
102 126 566
27 149 73
167 161 457
150 115 486
168 177 116
187 78 373
1 93 508
85 60 320
132 48 752
193 108 830
33 171 440
153 108 828
23 79 659
11 7 832
22 87 755
61 35 506
39 111 186
13 112 562
94 128 683
30 77 636
180 88 344
188 141 927
17 70 735
126 101 47
140 192 820
33 4 155
13 110 637
2 1 835
81 162 440
177 65 484
83 102 302
98 130 757
103 189 945
162 171 318
99 116 65
177 185 27
162 48 921
149 122 17
22 39 17
23 137 879
106 183 465
159 53 567
141 31 663
175 73 468
13 47 409
101 31 729
138 176 383
60 122 319
49 138 104
158 34 621
150 12 347
191 78 448
82 58 915
184 143 463
125 144 894
145 1 846
176 165 232
108 67 553
185 89 379
186 65 399
132 49 670
23 53 777
2 171 707
97 58 224
180 115 581
119 39 879
72 75 575
43 136 254
17 159 389
104 170 188
157 72 155
12 77 217
17 35 582
60 77 145
179 161 993
189 52 374
9 164 161
183 158 50
47 195 250
17 92 335
73 54 698
39 67 334
109 23 981
189 133 447
6 81 374
182 60 269
25 158 275
74 26 195
111 53 363
78 82 526
131 102 485
115 158 61
4 41 338
15 30 631
170 148 579
197 117 149
152 93 727
117 128 155
10 93 554
46 10 610
112 191 566
173 23 693
6 149 895
9 117 880
161 157 971
130 169 400
144 121 897
67 197 269
181 134 988
104 41 959
91 72 260
191 99 52
39 25 579
78 126 609
52 33 977
94 197 4
108 163 102
46 178 315
36 55 992
71 52 731
131 6 36
190 83 693
98 169 953
183 113 899
196 111 609
127 91 496
86 76 663
43 102 107
38 2 722
17 72 904
133 135 938
158 54 831
190 170 702
124 67 467
14 62 340
12 178 231
64 186 476
109 56 595
91 70 577
134 183 895
49 85 482
143 130 561
139 160 146
186 110 373
150 97 430
77 129 14
165 92 355
35 137 926
3 21 819
168 161 860
51 56 768
100 183 225
143 191 921
38 177 322
36 105 718
164 161 811
55 99 527
98 10 505
92 168 284
36 155 246
113 77 945
133 20 183
187 48 845
189 4 305
156 114 164
39 171 134
13 24 383
13 103 676
49 39 83
121 76 245
95 184 108
31 150 708
142 6 965
154 188 960
60 194 301
77 102 567
3 141 897
122 93 566
149 172 819
63 60 238
73 31 780
63 54 689
115 68 520
98 132 508
140 57 7
67 61 168
101 19 387
108 91 575
94 127 809
141 154 960
61 195 146
156 106 286
91 34 7
99 124 119
56 157 17
127 67 744
2 3 936
127 135 390
