110 4171
24 38 158
14 36 42
106 49 807
100 49 87
3 42 66
36 92 196
58 72 886
21 28 987
48 16 799
14 93 167
62 46 15
1 44 262
53 34 757
36 5 722
106 67 37
20 32 258
60 12 932
73 104 878
79 7 967
60 2 330
36 57 360
37 17 577
64 58 166
17 70 675
50 40 367
31 90 254
61 57 555
76 57 45
9 42 679
59 48 594
45 109 184
8 59 149
43 40 357
21 36 294
69 50 220
12 39 670
82 92 574
14 109 906
96 97 199
9 36 455
77 90 455
67 14 242
107 57 527
99 45 619
50 65 990
57 59 961
99 62 34
94 50 452
72 35 731
70 83 543
14 74 130
81 32 800
12 82 833
34 62 503
17 21 876
25 4 962
33 4 301
110 9 861
30 26 507
19 36 193
87 68 391
1 16 33
12 54 96
102 25 148
104 51 279
47 7 471
5 62 499
81 75 209
90 25 575
57 48 807
76 23 554
79 6 426
19 33 798
13 20 108
101 10 551
93 24 490
89 15 907
14 76 706
88 27 709
53 16 577
65 15 945
2 70 973
51 54 925
70 26 395
78 33 862
43 16 879
63 103 713
30 49 877
107 106 625
44 27 461
24 41 302
10 3 816
13 100 747
21 108 790
8 48 9
100 68 584
38 110 498
104 93 173
57 21 44
9 70 466
85 66 680
77 71 311
39 101 645
105 45 330
56 3 701
73 43 220
7 108 356
102 84 705
84 108 95
103 27 548
13 86 30
83 23 168
86 26 203
63 9 269
75 6 182
55 51 195
95 54 488
85 10 555
18 71 689
103 82 749
69 35 576
73 101 426
14 5 659
7 101 24
46 4 880
17 73 526
64 33 104
97 4 844
1 59 129
55 37 116
12 27 771
24 92 181
24 54 743
77 70 961
80 3 615
43 25 977
68 58 38
62 87 19
102 91 84
16 8 433
46 61 861
80 101 512
30 54 416
95 100 496
12 2 76
88 73 285
81 91 287
70 74 978
37 47 423
8 73 460
42 36 58
15 87 409
104 32 930
36 70 116
43 27 614
107 98 261
107 44 290
18 24 963
37 20 60
68 28 51
8 30 89
84 38 687
76 27 514
77 103 621
79 51 195
55 68 898
46 7 108
78 30 661
17 52 300
105 5 392
54 17 822
56 101 956
38 32 533
46 52 933
12 42 4
34 103 14
37 74 152
45 77 91
105 92 396
36 48 255
109 60 906
19 40 768
25 76 768
56 92 763
18 35 312
110 30 887
17 2 600
9 57 373
13 4 67
5 9 576
41 44 130
107 14 918
39 9 408
32 99 782
59 107 480
26 88 751
90 28 961
95 13 68
27 106 130
105 76 429
64 56 981
103 95 449
24 79 790
22 30 81
50 7 929
88 83 347
1 4 412
51 4 662
1 109 843
36 22 323
108 19 505
15 32 342
49 53 210
4 54 287
87 100 962
45 108 995
17 37 41
28 62 233
68 59 402
65 102 656
106 100 994
20 59 992
53 24 898
43 89 314
52 35 301
106 104 964
41 49 860
46 51 694
58 68 585
96 32 665
66 68 840
32 46 73
29 33 668
110 79 527
64 48 981
34 105 72
57 28 809
43 78 161
8 78 385
110 16 736
86 41 823
30 42 696
74 53 321
44 99 918
84 2 202
36 69 3
26 74 829
94 46 784
33 73 910
76 38 253
103 102 550
55 12 584
97 23 272
38 21 364
66 80 935
74 68 220
99 72 566
103 50 805
61 8 368
82 91 953
7 86 541
48 13 434
5 60 496
37 39 715
45 44 398
105 45 948
44 53 398
48 85 230
96 32 413
55 4 207
45 76 121
25 3 136
85 30 328
22 43 563
74 81 918
67 96 209
2 81 674
55 100 409
89 44 433
21 74 111
75 108 667
45 54 447
40 82 901
100 60 681
100 17 194
72 44 485
83 71 310
55 80 467
34 23 626
57 92 434
28 55 965
47 68 150
75 62 556
73 19 867
109 84 35
20 13 866
102 18 452
69 22 213
97 93 838
94 72 526
100 85 450
29 65 983
46 37 484
96 33 355
32 56 257
40 42 577
96 91 67
44 69 356
9 70 688
84 39 447
26 97 7
96 91 970
81 52 159
3 63 602
44 24 613
51 105 676
84 42 601
29 47 413
77 95 710
11 51 852
9 46 596
39 41 444
57 13 527
28 45 255
93 104 947
83 40 34
16 92 348
10 68 93
11 26 795
47 60 681
56 68 85
20 109 57
79 59 673
80 52 986
50 24 985
59 11 595
100 57 100
76 86 894
43 64 746
42 8 469
93 17 506
78 58 825
71 22 183
48 102 911
110 13 513
73 7 869
21 34 810
4 87 207
62 93 959
89 46 577
7 36 759
61 15 662
110 100 517
54 23 143
55 56 616
83 86 716
42 46 437
26 79 381
35 32 78
1 74 744
105 76 553
103 51 201
31 22 803
70 34 81
31 36 472
70 30 685
32 107 321
50 83 783
22 33 625
61 78 803
71 2 362
107 12 794
24 17 121
74 76 420
50 57 501
60 50 945
54 104 783
59 81 407
52 32 356
10 84 953
64 65 600
15 12 987
4 71 176
59 42 681
17 44 932
107 53 44
85 17 1000
16 71 14
106 24 18
97 65 500
38 102 32
20 75 13
1 49 399
38 25 715
34 52 535
65 84 438
46 95 564
45 44 401
100 5 596
93 61 36
64 77 467
26 59 379
13 18 596
34 81 418
100 24 57
51 5 993
62 106 618
66 37 423
4 45 833
7 70 541
67 64 903
43 65 961
54 55 373
71 94 13
49 88 88
25 8 339
71 49 536
109 15 689
90 53 44
68 34 37
22 33 49
57 102 185
28 7 254
14 90 686
52 22 697
80 95 120
71 72 668
8 49 14
58 13 341
54 41 560
76 1 22
31 7 134
25 97 267
73 24 948
85 94 702
38 97 339
70 57 427
44 18 537
6 39 501
101 5 782
108 73 554
13 103 272
92 14 990
16 106 250
26 3 906
97 104 181
45 74 671
9 66 657
20 67 665
46 105 627
19 40 859
8 95 925
102 72 776
59 79 846
53 30 498
3 63 16
31 16 340
44 64 100
47 24 316
101 104 122
23 16 672
29 7 837
44 84 981
58 28 361
109 99 287
106 13 631
90 67 450
52 48 583
79 3 708
14 81 843
39 2 604
103 17 665
94 82 663
50 6 525
38 1 83
70 26 417
90 61 784
42 77 163
74 40 838
32 100 307
50 20 200
19 34 146
31 60 531
48 32 32
37 34 148
9 16 103
70 79 837
107 55 452
49 85 297
20 65 596
45 89 771
80 6 549
55 108 221
52 50 256
34 88 676
2 26 286
79 58 652
61 11 451
96 106 669
72 57 152
66 10 545
99 97 148
11 21 251
98 65 171
61 26 616
109 75 581
74 29 986
40 44 459
69 83 638
23 69 166
90 62 3
35 20 786
41 60 435
98 55 386
50 57 733
109 12 790
91 50 900
61 11 78
25 85 103
96 70 868
29 89 102
87 84 492
35 59 305
72 52 567
53 94 760
35 14 562
37 94 435
79 16 776
95 80 275
7 44 743
59 34 155
101 26 795
87 86 601
6 59 698
61 71 214
104 63 180
88 26 784
28 19 74
44 42 704
104 25 791
80 6 791
52 106 393
102 31 878
38 46 103
102 15 870
53 30 897
61 18 58
54 65 125
1 32 398
67 38 732
88 32 943
80 71 511
101 35 916
20 77 699
64 50 336
109 107 919
90 87 153
22 44 434
85 15 111
90 22 289
33 69 69
90 50 271
30 76 641
5 80 910
65 2 264
65 74 518
108 46 382
17 54 957
57 8 639
63 108 17
65 77 523
89 32 370
33 11 738
85 13 415
78 50 926
20 63 248
79 47 777
109 81 902
67 48 229
70 41 306
99 48 161
59 67 574
94 93 30
92 79 183
35 8 501
55 4 877
48 17 802
19 54 316
12 10 753
96 11 651
16 98 133
93 55 467
48 18 846
105 72 67
95 100 531
64 51 803
30 110 86
60 23 162
84 88 278
65 89 389
35 107 479
85 51 828
107 33 545
43 21 718
25 71 73
106 43 361
53 1 29
23 62 526
38 81 568
105 107 173
23 67 604
42 98 333
69 109 537
77 103 885
36 32 124
79 1 867
21 70 703
80 22 604
45 34 457
28 84 423
78 26 991
36 44 629
32 17 999
10 94 551
75 6 315
34 93 493
11 21 771
86 28 934
58 29 414
65 46 777
109 19 266
23 28 734
88 47 568
100 91 184
80 32 16
33 63 618
4 56 912
105 109 749
13 37 423
78 92 118
86 44 649
7 10 713
25 102 712
32 64 558
81 106 836
6 55 165
22 98 624
57 83 129
102 80 351
80 85 701
27 60 162
51 34 46
35 22 799
81 109 209
86 75 120
92 1 743
20 89 748
8 60 803
82 65 572
56 30 270
52 50 838
1 7 336
62 12 652
50 36 762
104 67 1
90 102 536
23 7 917
4 31 747
98 72 298
8 11 618
15 56 963
31 105 519
15 68 708
41 95 252
19 55 414
35 27 504
97 18 215
1 19 575
3 12 300
29 68 396
49 104 784
65 76 144
65 30 702
2 52 404
91 4 54
32 81 395
42 62 593
106 104 590
104 21 6
54 95 874
17 13 770
95 63 948
8 11 739
108 23 137
53 12 406
73 104 317
101 40 143
27 62 99
27 57 887
100 101 475
98 105 861
43 66 450
105 69 545
37 85 825
99 75 454
106 41 506
40 103 982
44 69 931
44 12 131
3 70 511
2 101 238
51 42 557
93 4 761
53 99 675
63 29 190
72 76 86
79 102 270
96 76 747
51 73 135
13 73 973
54 40 915
92 88 729
14 8 936
71 16 678
68 21 423
43 9 73
64 86 727
95 108 209
35 26 903
70 32 425
19 101 479
89 18 788
58 5 168
47 70 253
106 53 0
1 60 482
31 79 973
14 13 4
85 101 917
17 1 894
22 40 120
16 14 78
37 9 25
20 69 680
63 75 543
74 86 924
25 46 891
77 65 861
45 40 440
5 100 724
74 109 907
99 91 411
55 72 726
71 46 598
89 90 705
49 24 931
13 61 338
92 44 779
5 38 111
85 8 847
56 95 102
30 47 535
96 38 239
24 61 702
87 12 959
45 106 241
100 50 792
104 38 85
38 18 608
58 54 37
32 99 784
29 56 762
35 59 913
74 81 966
51 19 936
7 66 287
43 23 515
89 70 848
88 85 539
19 47 521
87 73 825
61 8 537
92 26 623
4 74 267
58 33 99
100 93 875
22 46 967
49 54 665
36 9 651
86 4 557
13 21 688
95 15 610
8 96 54
3 12 267
63 12 765
51 56 710
101 110 615
93 27 591
83 93 345
93 106 655
66 21 236
68 97 781
3 91 825
30 91 704
73 103 585
26 73 107
25 27 747
61 91 18
52 88 314
13 104 807
30 76 166
109 70 4
14 10 972
38 6 351
100 93 587
88 53 792
38 87 455
95 30 365
63 31 899
44 60 175
26 67 298
70 53 623
45 18 635
3 56 202
78 68 536
41 48 264
72 15 712
96 58 23
13 21 665
67 17 175
80 68 39
5 88 969
79 30 249
81 17 865
101 74 898
93 51 925
18 103 960
11 74 968
70 46 211
21 104 774
40 52 796
26 91 627
51 86 157
14 60 721
91 72 843
47 87 947
27 17 795
37 103 292
66 44 690
62 1 415
109 7 370
62 55 306
104 19 291
88 81 114
44 73 351
38 63 978
89 41 924
1 103 490
58 5 400
78 43 569
46 29 510
77 100 292
84 97 827
74 65 948
7 22 765
92 53 859
76 62 217
71 90 752
79 99 963
20 79 697
49 98 582
25 40 406
63 91 783
103 94 970
94 77 341
52 24 922
100 72 513
64 103 904
108 47 824
91 53 313
63 10 300
13 62 679
18 83 321
102 72 16
29 33 624
33 32 484
10 31 321
65 66 316
81 14 49
56 109 641
94 34 501
44 12 641
94 53 514
28 1 214
71 67 215
7 103 465
11 102 262
88 99 633
68 85 653
36 54 913
67 73 964
5 10 775
102 97 868
15 92 963
81 42 498
59 107 40
108 27 558
54 42 532
68 23 183
46 99 173
15 10 701
89 11 91
12 24 167
90 60 181
55 59 917
88 44 590
45 64 512
7 38 457
106 27 830
80 48 51
61 8 769
63 75 523
56 72 880
54 42 388
56 19 725
24 11 560
109 63 485
110 92 808
31 28 169
67 27 215
60 58 7
18 44 343
11 81 854
35 60 471
25 95 849
53 16 899
86 51 312
3 93 344
24 106 568
77 43 413
102 8 502
57 89 379
77 99 839
99 98 552
14 73 730
80 31 232
108 46 283
77 40 524
4 40 887
52 86 357
30 77 623
19 20 368
98 80 213
56 85 791
42 40 252
47 35 109
108 90 920
19 105 326
14 60 796
45 65 225
54 20 935
87 25 585
29 93 809
57 50 429
19 10 439
81 106 495
103 79 243
85 62 888
106 7 111
48 104 33
27 4 558
18 28 784
7 109 85
107 39 520
61 41 370
98 54 461
91 24 882
11 67 932
2 18 29
13 101 596
71 57 915
43 102 729
1 34 278
107 11 543
83 71 14
21 66 76
33 36 938
51 35 981
38 21 45
4 27 930
60 109 336
99 6 796
8 54 238
34 43 573
73 83 735
60 40 236
80 49 644
34 1 576
42 97 390
109 97 86
89 26 618
93 70 653
101 98 561
40 35 13
91 21 705
102 5 896
42 36 645
72 99 511
37 91 33
29 80 968
32 20 123
26 83 78
69 59 594
55 38 560
103 44 792
89 40 0
102 33 814
29 61 51
98 66 40
33 95 772
89 106 848
59 27 307
35 106 693
1 19 620
101 47 637
41 53 300
80 45 651
68 107 787
64 1 572
30 9 298
40 35 808
97 17 560
23 48 361
35 1 762
77 92 661
100 31 834
97 15 599
15 41 741
6 56 268
70 8 923
13 62 623
76 44 866
30 77 698
39 12 125
63 47 428
66 49 232
94 89 561
27 9 892
53 25 686
9 91 428
59 16 535
29 48 733
41 69 774
47 26 629
68 80 662
30 28 469
101 13 207
45 52 626
3 69 628
93 48 355
64 9 288
25 60 449
108 100 141
73 17 250
34 6 231
23 93 224
66 93 280
22 60 431
28 72 977
94 40 789
24 54 646
72 30 509
108 85 134
77 33 308
69 52 653
107 4 530
72 13 456
13 73 380
37 64 150
30 21 285
8 29 549
70 11 267
73 68 44
63 31 51
106 65 922
82 34 912
35 97 190
74 110 503
55 48 149
76 40 765
49 88 839
106 87 680
96 94 180
43 84 907
77 57 148
85 27 869
95 101 336
75 42 20
37 60 795
51 92 27
32 18 454
76 70 909
43 93 912
37 73 764
60 93 969
57 8 376
110 27 779
79 80 246
49 6 24
5 89 961
4 93 964
16 67 664
67 45 486
29 23 810
20 28 27
23 108 338
46 29 565
36 56 772
64 3 82
85 108 426
24 108 77
14 76 576
105 109 15
109 60 27
56 67 349
10 19 137
86 2 147
93 57 951
34 55 226
43 102 35
105 3 262
44 103 204
77 65 245
1 53 500
35 87 9
87 38 625
65 63 891
80 36 569
90 94 171
46 109 566
53 2 645
80 14 401
38 81 979
67 79 74
1 57 61
13 79 185
54 110 520
92 14 586
68 109 571
8 25 569
60 86 183
57 10 313
58 48 165
97 86 217
90 5 364
46 7 554
69 94 496
44 88 282
60 53 271
14 75 588
100 1 665
18 45 650
36 31 841
32 86 872
44 76 164
68 65 91
3 20 293
66 23 39
73 45 809
107 64 17
104 88 85
28 41 319
107 73 331
3 65 566
93 16 374
70 66 579
84 21 612
86 18 864
55 92 861
102 85 697
40 33 827
19 101 262
48 103 905
97 75 859
59 11 135
17 93 495
42 34 147
107 82 681
20 79 477
57 101 301
59 90 922
46 87 496
79 47 998
87 62 213
83 96 121
98 34 682
45 41 417
77 85 851
30 87 584
97 63 777
57 67 573
55 56 385
77 40 62
38 3 376
52 70 296
18 7 636
49 44 363
58 42 713
4 50 475
46 15 512
28 64 953
76 68 686
56 62 611
107 23 981
