142 9640
11 121 922
141 101 468
11 33 809
29 126 717
111 53 729
79 130 34
61 112 714
19 82 455
130 59 19
1 134 500
127 17 735
66 97 724
100 38 241
140 7 348
14 29 166
142 38 594
51 92 115
120 65 517
54 41 87
127 27 864
142 87 715
114 45 152
96 129 576
89 71 7
4 124 365
134 51 715
75 20 174
141 14 68
52 142 347
83 57 520
58 17 337
2 75 681
42 92 680
107 74 860
86 82 164
95 117 754
21 13 739
136 134 461
8 18 842
33 52 914
131 102 635
1 108 689
29 116 621
67 138 68
70 41 746
65 29 397
22 57 934
81 124 903
127 120 516
19 138 898
107 50 809
5 106 971
137 97 724
70 26 559
105 122 364
22 1 251
5 51 217
84 54 841
115 138 996
113 34 618
87 26 535
44 85 422
136 26 123
77 140 983
106 26 869
58 42 6
108 66 117
43 137 672
84 133 208
34 19 467
124 49 654
63 114 756
30 85 302
1 48 957
23 33 735
87 113 59
100 107 838
102 15 109
89 115 389
132 50 199
83 135 779
26 53 715
34 101 886
61 72 213
88 108 671
113 63 487
47 24 39
24 72 407
124 135 963
81 105 98
13 42 402
142 88 804
74 108 467
4 50 95
65 56 233
97 113 110
43 28 900
5 140 958
43 80 272
8 117 298
138 66 178
27 130 386
93 53 10
105 141 982
13 132 416
50 109 238
86 127 296
111 84 673
136 66 679
119 113 899
18 59 725
12 91 452
65 93 357
35 140 919
106 100 255
121 86 911
98 46 554
71 16 974
49 72 881
103 17 666
13 60 432
132 124 255
133 36 748
113 91 454
117 131 339
109 86 583
62 29 88
54 104 185
36 114 462
60 110 285
49 16 427
65 78 355
137 109 413
32 5 12
94 62 547
28 118 534
93 97 480
29 28 200
106 131 830
43 104 992
87 65 852
85 42 238
25 138 259
114 8 958
67 138 928
66 28 679
95 111 264
117 111 932
64 58 120
1 47 34
100 105 996
60 110 527
71 25 928
109 93 720
29 35 253
91 101 924
92 46 753
33 15 737
39 111 57
48 93 784
46 28 334
86 44 516
33 85 15
52 83 761
61 111 372
139 85 740
68 137 475
95 133 817
108 131 756
8 32 307
53 94 738
135 127 917
133 97 488
135 89 396
63 25 218
10 75 934
54 55 282
109 76 608
109 129 471
4 131 436
12 2 76
113 85 369
60 102 420
58 89 389
138 117 721
54 62 443
58 135 276
111 66 628
65 133 280
125 73 764
99 68 979
94 75 556
138 124 616
61 109 605
10 50 473
89 28 607
114 74 628
138 7 445
51 39 377
22 129 986
46 68 648
46 130 974
40 20 326
108 65 351
34 131 871
2 33 644
64 94 971
3 138 549
29 127 555
28 63 422
92 64 648
21 38 692
98 84 875
134 83 977
24 89 160
16 94 198
74 71 398
36 142 913
49 80 801
95 2 818
81 115 225
5 26 871
95 75 20
68 77 571
120 54 193
58 53 950
68 66 153
2 33 886
110 111 70
5 125 355
127 14 171
85 32 397
34 16 79
98 38 247
114 92 227
12 137 869
123 140 490
2 70 135
59 26 770
50 20 652
61 73 348
120 40 379
34 95 530
113 9 871
9 89 581
65 128 928
13 40 653
30 19 137
62 59 130
12 63 408
85 103 290
21 30 305
127 20 608
55 95 451
79 51 548
95 14 144
28 10 935
123 114 487
14 130 611
49 77 4
139 142 966
52 38 939
13 3 892
91 125 155
109 4 47
120 112 911
90 25 365
110 44 379
104 13 222
23 90 798
76 4 65
100 16 737
119 21 210
74 112 775
8 96 657
9 31 589
2 55 900
124 109 870
107 72 453
119 102 549
43 70 268
54 45 720
84 40 569
135 114 791
83 136 388
74 39 906
34 105 268
97 35 995
126 77 313
107 22 982
74 118 152
107 75 91
131 112 144
88 61 761
123 136 747
29 11 732
135 142 220
58 99 395
31 30 514
27 134 172
42 39 25
109 5 662
105 62 474
71 91 31
106 42 210
122 21 332
128 62 527
91 103 796
51 96 990
138 108 606
108 28 161
104 35 115
123 121 745
119 104 342
46 62 158
65 15 195
71 142 871
54 79 731
59 87 459
33 133 905
7 21 994
85 117 830
109 45 303
13 6 627
127 26 799
129 114 434
124 12 253
97 139 18
142 38 838
78 92 53
124 119 352
50 4 215
51 30 649
94 112 799
63 138 163
35 38 413
103 88 869
55 51 878
78 74 800
141 78 970
5 108 753
54 141 804
136 6 25
2 129 407
13 110 697
82 118 747
26 8 59
142 122 256
1 65 68
51 114 94
56 79 368
113 62 840
61 23 340
96 141 133
36 29 273
115 79 512
29 82 988
5 74 472
36 20 978
120 107 138
20 77 48
71 76 772
75 140 698
128 73 15
74 43 475
125 22 89
34 46 306
21 55 993
52 47 451
110 119 245
2 22 28
132 102 657
32 91 580
50 6 129
96 29 723
59 133 951
20 100 567
114 18 777
69 33 529
96 49 786
127 8 303
83 23 432
114 9 176
92 75 437
12 126 398
16 130 44
17 41 349
9 3 303
41 42 479
136 77 160
115 87 241
85 108 689
89 50 918
95 103 537
35 118 489
24 127 173
95 47 376
42 45 959
138 116 940
140 98 160
78 8 529
75 83 971
90 16 600
125 82 173
81 137 294
27 55 106
120 134 203
121 46 696
87 118 623
107 85 447
85 119 595
116 104 275
68 90 2
121 131 282
44 90 999
43 48 749
81 32 658
101 15 891
41 115 189
142 57 543
41 1 316
40 85 872
101 127 580
134 80 184
90 108 431
28 21 869
24 89 833
103 135 929
103 127 516
73 81 887
88 12 816
134 36 528
125 130 348
31 107 937
86 61 41
9 97 422
36 44 233
77 96 715
31 41 354
122 51 37
19 10 528
53 97 136
1 82 222
109 66 296
111 105 50
89 94 950
83 104 918
138 142 430
4 112 533
15 32 763
96 63 952
113 129 293
82 45 82
2 93 526
63 31 523
97 64 717
53 138 258
116 129 173
33 9 372
89 81 378
22 77 61
67 26 702
138 63 487
62 93 330
3 95 720
62 110 499
19 80 600
130 43 495
75 13 349
85 112 662
113 81 895
36 30 311
138 15 675
40 74 551
58 47 394
134 124 361
47 84 417
6 69 584
83 127 878
22 18 999
38 82 387
92 141 362
26 73 876
13 24 564
41 42 868
113 7 838
39 134 958
60 5 610
141 136 737
5 29 929
61 126 143
76 126 499
19 133 180
32 126 91
106 49 910
32 117 796
61 37 559
113 74 195
82 51 519
105 2 854
100 83 417
57 96 151
53 102 469
16 130 675
71 46 719
9 16 459
134 35 36
139 107 342
141 95 39
25 111 211
6 135 133
9 142 46
8 138 280
101 113 913
66 5 521
132 74 199
58 140 756
135 121 191
41 37 214
96 39 32
13 42 567
69 62 117
105 138 792
33 121 279
11 63 609
43 92 326
116 138 598
95 96 310
88 71 617
47 31 257
33 42 107
127 84 124
112 38 611
92 110 715
5 86 779
126 36 288
18 119 941
94 32 298
82 132 992
34 115 181
97 60 48
24 42 450
38 85 243
107 129 303
64 121 163
4 101 504
124 17 627
14 26 664
130 63 412
133 124 568
135 24 887
4 1 44
67 38 391
17 128 938
92 20 798
8 133 686
7 140 985
120 137 327
98 50 730
43 12 989
43 139 801
110 89 905
142 25 525
115 66 250
136 28 336
90 107 958
40 75 347
91 50 801
65 43 189
74 59 500
112 141 981
19 65 277
65 18 132
138 71 821
4 41 466
50 113 13
107 128 91
26 57 732
134 18 179
48 130 710
49 37 543
92 129 862
18 76 439
22 135 337
71 32 86
53 127 730
132 141 521
39 101 352
118 56 960
112 124 640
41 81 781
94 90 787
83 135 165
83 121 267
40 17 648
55 103 815
4 84 176
40 11 833
24 103 190
80 11 519
5 122 664
136 104 344
48 76 487
134 43 478
26 31 342
137 11 406
40 58 127
74 94 965
118 142 367
116 87 110
74 126 688
36 38 658
129 103 944
4 51 120
97 111 847
112 75 761
136 2 188
40 26 481
72 60 542
61 76 364
104 56 176
28 91 363
51 116 826
51 9 471
60 75 603
18 112 230
92 115 243
130 23 837
135 142 235
43 88 421
39 4 782
132 107 748
2 82 580
138 5 493
10 92 527
136 53 476
32 89 897
83 30 219
22 37 57
11 132 889
99 82 826
128 63 363
6 50 252
113 7 75
95 138 413
52 120 834
117 133 966
52 101 555
44 62 550
82 84 980
81 111 564
9 40 198
92 117 595
141 44 193
70 106 34
93 127 792
12 9 499
102 31 108
70 57 815
95 41 187
76 85 674
58 111 339
46 104 641
124 30 29
80 77 431
38 24 598
135 70 695
8 57 383
134 119 620
46 32 472
29 72 982
33 49 754
4 134 494
74 44 702
35 142 714
83 123 544
84 121 94
61 122 442
120 98 27
12 105 220
57 34 802
131 64 831
99 16 835
104 15 780
12 118 684
103 47 442
90 62 126
94 30 573
9 59 345
55 49 150
57 34 923
37 103 527
57 110 9
121 9 453
45 51 350
67 46 674
31 40 509
132 138 144
62 109 597
21 31 880
111 37 710
115 90 541
29 46 942
11 52 747
32 45 183
75 18 952
127 27 439
78 58 2
102 107 587
97 51 404
91 71 794
51 73 579
64 21 926
59 103 498
18 41 150
134 14 637
128 83 573
45 123 761
85 54 347
122 34 490
116 82 626
36 109 230
7 139 559
37 141 243
41 13 840
96 56 925
22 133 612
119 98 487
47 38 570
36 24 307
5 59 313
80 96 820
6 139 390
36 35 173
44 135 515
37 131 171
29 85 65
88 104 286
120 76 385
94 105 184
48 137 818
94 106 557
33 45 607
36 18 879
21 14 781
64 14 347
125 2 165
124 9 588
78 12 663
75 111 496
109 68 775
125 22 817
57 94 670
93 19 12
33 30 420
99 111 667
37 83 251
66 135 257
28 80 404
124 93 932
95 114 916
53 37 316
25 133 535
90 38 495
132 20 528
41 11 605
116 129 54
115 89 278
7 27 637
29 139 543
88 84 815
127 141 392
36 46 429
28 44 831
95 118 513
106 11 257
128 20 479
36 99 26
18 142 164
64 38 946
110 115 571
4 8 599
128 73 756
69 68 204
78 32 325
129 52 27
55 81 949
47 43 940
141 101 890
78 136 153
129 130 849
132 7 343
71 51 638
75 40 979
107 132 227
133 13 205
68 51 533
40 16 319
30 103 806
39 98 593
110 60 527
47 98 997
126 12 230
86 61 406
134 99 949
124 38 605
128 15 643
84 3 144
88 133 195
45 35 98
19 95 708
69 60 851
44 33 843
41 58 262
39 87 67
18 102 226
15 123 721
3 120 728
4 37 495
94 109 450
108 78 294
75 35 877
16 80 146
32 64 383
113 44 25
25 86 678
79 105 641
85 74 799
69 35 390
22 45 888
142 100 675
112 25 661
5 68 751
23 136 542
46 50 581
122 110 56
63 82 826
54 47 7
59 134 294
47 100 790
112 27 441
51 47 484
65 114 634
138 45 165
67 104 842
97 2 96
6 31 428
51 79 961
106 54 64
2 80 63
44 3 159
9 43 685
101 21 508
124 138 906
20 26 446
125 105 790
90 15 594
82 83 981
135 140 593
129 141 970
25 1 58
124 23 552
106 17 303
67 133 654
68 16 915
48 93 696
19 127 501
10 14 257
22 16 550
84 114 617
86 83 312
21 70 230
67 39 847
50 3 544
74 4 940
64 50 635
109 130 793
27 54 571
19 124 738
107 78 380
36 20 243
45 132 757
64 82 294
57 140 599
114 69 196
65 11 239
91 62 103
128 132 907
70 17 248
27 131 387
115 73 376
78 35 315
112 14 619
36 113 821
89 33 755
129 134 283
88 3 703
26 18 513
21 45 415
54 18 850
106 95 478
93 9 426
59 66 391
107 82 327
112 140 879
73 1 12
113 47 941
41 90 603
134 133 23
82 35 377
124 11 689
14 74 467
26 27 868
20 93 179
93 66 263
20 98 257
122 8 397
107 64 579
100 8 570
35 26 983
44 128 772
97 2 943
67 64 112
30 73 861
104 35 119
12 19 597
9 18 492
69 70 857
116 37 412
111 132 102
94 43 956
44 73 994
86 123 989
134 94 539
77 129 962
79 69 824
15 73 713
25 84 445
7 84 529
63 128 634
79 108 523
36 26 663
45 136 84
87 123 232
111 110 464
89 61 843
40 20 264
80 108 551
21 95 262
58 130 112
50 4 219
84 48 881
72 121 42
27 113 601
29 3 871
106 44 623
106 80 51
49 56 382
13 139 988
74 26 822
98 8 710
108 91 813
25 78 909
74 27 229
3 139 15
56 26 324
100 135 893
79 93 642
72 2 966
106 116 876
79 58 355
32 140 204
91 126 477
43 100 675
141 27 901
35 142 595
87 47 600
113 131 678
33 10 384
54 103 637
23 59 84
55 12 257
116 81 966
91 45 30
59 79 827
45 113 988
63 133 65
66 107 710
80 47 675
127 121 356
10 83 25
77 128 992
105 107 452
131 116 535
11 69 151
12 33 871
66 133 884
37 46 103
52 19 622
119 33 24
16 23 848
24 130 499
139 109 485
73 29 877
34 97 477
13 69 124
19 108 314
82 131 824
104 34 98
138 133 467
14 99 970
74 3 541
118 92 469
2 137 197
112 107 515
3 13 50
54 103 892
124 2 682
43 31 278
88 75 513
17 118 428
24 106 239
83 128 206
55 9 443
53 127 895
87 79 255
68 54 228
85 121 753
48 65 409
40 18 809
116 94 867
65 113 426
85 72 73
133 99 56
119 11 978
112 31 762
130 28 646
111 20 263
51 76 569
85 140 887
135 48 496
67 54 405
18 124 163
2 6 693
9 44 708
12 110 942
103 63 91
86 18 493
1 18 844
65 31 370
103 108 507
31 110 44
134 47 950
94 16 787
140 7 638
2 45 742
124 132 926
77 42 254
133 127 360
85 101 787
52 12 177
118 38 488
12 20 123
46 82 684
62 50 624
87 10 289
140 99 348
10 139 575
54 23 215
23 4 887
96 29 635
55 26 894
2 77 815
128 29 301
53 117 957
114 56 981
132 95 300
122 18 214
75 109 694
80 91 289
61 10 969
115 81 281
140 137 761
47 124 113
99 139 744
106 67 275
95 118 636
30 10 873
49 8 568
139 71 932
134 115 774
52 116 247
40 142 955
95 120 416
118 95 217
25 72 274
106 105 917
78 51 461
131 63 300
51 116 896
128 48 822
84 20 86
46 123 819
134 77 374
2 70 825
105 101 716
63 20 122
112 108 540
33 113 446
2 122 463
138 46 271
114 40 582
104 73 950
118 13 915
135 76 826
18 78 773
22 109 646
54 64 471
54 86 230
111 142 871
77 102 873
139 84 591
44 33 148
80 20 893
72 112 263
20 108 854
44 70 969
15 134 444
111 23 361
27 109 146
67 47 81
34 21 308
44 129 795
79 10 904
69 73 805
20 109 446
63 5 995
23 38 93
4 19 456
79 12 721
49 116 622
105 90 984
91 67 840
53 105 461
108 10 259
8 114 169
88 73 667
84 130 213
90 136 189
142 120 524
71 139 311
131 108 190
29 57 599
65 56 644
134 57 162
95 7 134
42 55 538
95 139 24
43 67 808
32 134 699
4 68 331
86 58 486
113 137 739
84 107 350
43 72 859
21 64 417
46 129 717
111 36 434
135 40 81
42 22 253
30 12 369
3 123 623
85 38 581
52 98 57
70 114 183
1 80 488
123 43 778
72 52 881
79 34 321
51 142 978
128 77 155
8 114 532
104 36 626
99 117 906
50 40 670
80 74 980
11 134 748
12 17 540
23 94 630
49 52 303
13 37 603
119 53 104
62 50 329
94 113 775
62 76 961
93 5 134
94 124 146
97 7 673
47 16 63
98 5 452
27 34 698
32 61 705
130 28 943
132 20 356
55 3 817
14 11 615
64 107 487
22 18 816
71 142 756
98 125 224
117 81 417
25 126 552
128 34 700
128 116 244
31 88 57
21 42 95
139 68 339
110 17 93
93 124 98
71 16 472
58 12 230
135 55 580
2 75 689
48 1 145
70 58 506
134 121 378
108 1 414
13 79 209
126 2 387
38 16 873
140 108 465
129 121 76
56 23 15
25 111 28
134 55 734
1 84 340
93 41 450
74 63 585
51 81 435
19 36 185
78 107 44
1 68 517
54 73 225
102 63 926
3 99 497
61 90 508
16 14 667
26 137 812
36 112 974
138 16 447
19 97 316
31 72 476
110 43 509
101 70 444
131 62 813
56 132 79
23 37 701
50 102 877
139 119 519
130 45 613
89 126 48
47 133 85
78 101 350
133 34 563
27 97 191
55 101 826
114 22 475
132 40 940
55 106 904
102 111 980
34 55 11
58 80 764
115 30 360
131 56 594
79 61 547
102 136 515
54 37 810
72 52 681
64 34 321
21 82 163
8 58 760
72 104 90
102 138 66
47 94 251
128 101 83
69 15 626
20 12 568
135 22 887
78 17 248
44 68 318
63 117 244
117 63 631
87 48 544
57 78 583
32 107 271
10 7 190
109 48 983
86 18 119
132 85 430
83 118 325
5 101 180
13 95 758
65 114 933
69 122 55
66 49 599
2 60 676
34 26 949
20 112 812
93 4 5
72 141 214
77 82 181
82 75 251
133 79 211
116 43 137
29 32 72
63 115 669
20 45 987
67 119 668
75 13 905
50 73 660
40 110 801
2 14 910
81 14 890
5 61 902
2 22 505
18 126 77
126 32 763
127 5 425
53 50 822
5 27 500
65 75 833
16 129 993
43 16 524
13 129 648
12 129 5
112 138 621
140 16 326
17 80 956
87 55 947
22 53 502
67 28 378
89 5 363
137 141 333
38 13 668
87 52 154
97 133 302
18 69 603
4 3 233
94 132 722
68 80 633
120 40 574
28 69 529
115 124 371
41 32 305
40 25 935
90 50 375
91 117 742
104 91 324
125 112 701
112 93 447
28 126 245
120 19 636
59 57 628
132 126 686
104 108 678
7 19 996
94 85 502
59 54 330
94 118 127
65 16 387
138 62 659
104 115 573
129 119 826
128 19 282
65 131 81
46 134 432
115 84 275
61 85 85
141 119 521
61 73 785
25 126 607
16 29 896
54 66 143
18 95 753
114 40 100
31 85 632
25 128 424
133 82 67
118 51 917
57 81 560
102 22 738
4 25 126
29 128 681
34 22 573
59 63 392
86 29 216
133 99 650
71 114 870
52 117 353
111 17 357
65 142 216
6 23 811
33 23 276
62 20 575
47 92 126
53 110 956
90 23 985
4 93 418
26 25 47
121 142 665
44 1 249
94 95 277
105 99 551
7 108 835
59 97 282
44 23 533
107 137 346
128 17 306
118 4 855
30 94 990
6 44 762
79 32 827
122 74 390
139 111 225
46 44 757
40 127 541
108 141 462
53 9 621
23 55 315
19 28 658
56 60 379
78 136 628
48 124 441
6 92 779
56 31 617
97 50 922
132 119 766
85 103 43
117 7 899
49 53 447
103 22 781
65 10 810
57 130 155
93 21 172
101 102 730
60 117 96
103 73 783
27 13 669
127 96 356
29 49 993
131 132 536
130 80 638
90 54 819
78 109 13
47 90 951
25 10 929
122 78 872
22 114 29
16 126 508
112 46 845
5 106 350
45 118 234
6 44 78
6 92 792
112 104 32
139 34 75
51 43 867
4 75 215
36 32 581
120 107 670
60 7 759
37 59 745
97 125 291
42 105 11
52 128 743
30 88 905
115 30 549
102 59 484
106 40 641
21 119 234
47 7 27
124 142 103
53 42 235
94 10 959
81 3 5
141 135 221
108 128 374
117 125 759
37 130 517
109 62 397
8 27 818
120 84 780
91 29 334
122 37 29
1 5 195
81 47 196
96 2 519
33 61 368
71 43 911
19 72 286
68 121 689
39 53 799
75 83 214
1 74 739
98 61 602
53 133 888
26 123 153
95 29 918
122 113 963
94 4 484
38 61 134
82 38 787
106 34 839
65 122 424
3 52 277
97 113 536
82 4 910
60 25 883
15 123 404
140 42 568
71 84 511
125 60 983
103 37 684
120 5 914
41 99 656
31 117 518
68 46 114
7 74 879
84 20 827
130 25 260
75 141 168
7 71 581
101 48 432
45 20 947
80 71 539
60 8 542
24 41 715
66 114 378
121 28 312
46 130 903
84 73 57
19 61 756
38 64 795
116 94 240
28 140 369
14 86 158
7 29 476
71 64 515
10 48 864
73 84 27
106 56 732
142 89 734
75 51 517
136 130 874
19 56 533
52 142 357
28 27 842
12 43 140
46 122 153
68 123 724
84 6 124
140 131 185
8 10 961
92 68 174
120 25 468
138 91 731
76 70 130
11 118 58
122 54 988
72 40 431
83 7 470
79 88 410
130 17 395
58 15 809
68 83 665
79 71 177
122 93 808
71 115 695
61 78 621
7 120 957
110 66 643
114 46 161
18 76 3
117 35 787
84 59 377
126 34 290
140 30 8
3 49 210
121 54 741
123 79 826
2 91 244
83 12 827
49 132 502
90 22 922
37 124 808
85 25 565
126 3 832
121 1 33
94 117 871
25 76 520
109 75 674
110 113 408
4 75 41
7 31 898
21 96 221
126 43 352
28 91 974
62 5 883
42 36 232
67 77 138
104 28 725
137 2 271
56 141 264
101 20 988
127 66 545
102 78 818
97 115 826
44 76 36
93 87 5
3 8 865
81 47 130
100 3 323
51 21 503
133 138 793
89 84 123
76 63 695
133 141 273
134 126 992
64 13 627
116 57 976
43 50 403
121 98 329
64 99 815
50 79 598
102 134 955
65 31 11
2 25 963
59 48 797
10 93 851
76 57 284
94 10 88
76 46 354
23 113 808
71 51 268
111 15 260
98 137 423
91 97 385
111 30 797
14 45 980
134 127 641
68 74 295
98 132 429
23 116 446
117 1 239
71 61 848
137 39 179
70 104 841
33 36 901
119 6 86
10 117 282
139 126 324
15 79 574
13 11 607
92 142 983
76 109 716
44 35 519
121 96 417
14 87 51
98 81 90
58 89 265
62 35 199
25 20 772
105 80 177
124 18 643
9 133 905
21 46 187
25 130 85
129 38 122
40 106 350
134 99 821
22 130 562
132 114 691
113 33 176
59 94 754
83 40 231
43 71 946
112 131 165
142 70 547
89 61 781
87 103 686
52 97 898
29 1 90
76 110 365
33 43 486
91 115 280
30 46 413
79 108 811
64 120 311
8 32 546
80 106 830
81 142 901
54 59 226
16 25 496
130 34 498
36 23 424
75 88 989
17 9 865
140 18 484
75 123 983
138 101 198
125 10 947
104 113 74
137 135 371
82 88 810
108 141 343
31 107 369
75 139 927
24 105 660
62 130 570
35 17 646
63 125 516
81 16 617
13 27 870
103 57 828
101 18 82
126 22 106
76 67 910
97 93 207
86 45 589
37 20 685
80 90 81
4 107 560
35 74 254
20 114 515
9 123 149
57 118 965
117 32 315
16 70 336
64 50 386
108 81 719
49 105 868
8 128 324
112 57 848
139 87 112
47 15 658
24 62 387
11 28 438
123 98 463
2 13 537
52 93 630
34 15 238
83 47 960
128 2 548
126 84 179
111 11 247
88 15 572
116 36 851
133 71 966
113 131 979
81 78 582
12 123 271
109 62 157
61 51 155
130 12 590
49 109 586
86 37 539
70 39 818
31 59 31
48 108 44
67 47 327
50 99 891
61 2 828
107 110 32
61 98 536
74 140 834
36 37 1
101 70 648
107 112 78
33 70 712
74 41 74
102 74 178
47 129 399
57 38 702
130 103 987
20 58 582
57 54 646
141 86 940
90 71 599
75 72 845
75 48 259
66 18 538
