163 4002
6 142 705
52 34 935
7 154 66
140 141 756
70 147 814
83 113 479
42 69 904
111 49 305
40 79 430
38 162 961
41 28 878
121 139 799
129 45 51
143 92 142
64 61 583
143 3 64
156 102 135
50 25 767
133 55 903
58 34 749
119 18 107
116 4 737
127 66 173
107 94 178
157 4 763
100 17 667
89 157 932
151 77 88
30 155 763
4 36 845
44 126 159
10 125 40
28 54 656
94 80 967
68 123 90
122 109 779
127 70 408
14 159 123
16 42 434
81 52 776
71 36 843
108 97 887
106 19 566
30 116 399
33 118 321
91 136 144
137 45 247
163 135 219
93 38 536
40 113 436
86 146 958
75 95 690
71 91 635
14 11 81
136 11 80
118 39 727
128 98 331
148 39 17
140 142 325
90 68 800
129 102 153
64 163 873
85 129 119
74 58 863
114 65 551
78 49 948
34 28 517
89 35 654
89 40 998
133 162 225
83 139 220
152 114 446
22 112 331
73 46 511
68 143 656
88 84 194
154 150 541
76 1 914
72 132 675
116 37 338
98 45 197
153 114 247
143 113 937
14 152 735
40 30 379
143 22 32
83 78 920
113 10 360
42 88 233
155 41 230
124 113 675
90 126 782
151 155 371
1 63 614
153 21 55
114 94 735
151 85 455
163 154 511
104 116 11
18 50 219
134 4 198
25 68 548
111 116 241
40 142 970
93 134 373
42 19 929
55 115 177
132 96 962
159 36 815
147 53 948
137 162 143
140 2 443
16 131 8
18 11 492
151 126 56
33 9 368
154 72 455
9 44 569
90 139 55
107 64 639
153 111 972
74 6 276
4 5 295
105 107 954
37 129 374
45 89 351
150 47 233
88 50 299
78 1 776
150 143 695
148 17 477
15 98 336
124 59 308
76 48 506
5 72 537
35 115 153
69 28 283
110 86 430
61 41 468
110 67 8
53 144 305
83 129 691
89 25 716
88 23 583
37 141 469
27 74 576
16 73 425
45 62 869
59 79 295
57 76 871
90 36 204
79 97 201
80 30 463
107 128 902
119 101 903
103 90 476
132 60 585
47 94 849
21 75 115
116 84 790
86 30 570
144 122 398
142 100 813
50 53 55
151 8 198
98 74 860
100 16 274
37 68 493
55 62 341
129 117 630
90 84 73
32 4 362
23 149 735
81 146 764
35 43 821
10 11 264
74 130 854
152 24 110
123 106 635
32 141 861
2 138 965
57 150 568
119 79 218
113 37 955
38 144 721
120 101 267
99 1 792
163 5 498
108 40 418
27 24 853
10 48 681
13 80 854
67 103 126
55 89 909
70 17 288
153 119 529
155 80 129
60 147 6
32 26 543
10 161 594
152 9 144
148 144 284
38 13 13
144 97 323
143 65 346
70 16 179
5 63 234
148 74 713
78 8 603
119 30 568
81 78 462
126 58 186
52 70 499
7 67 117
6 125 851
107 115 50
45 63 409
146 72 524
7 140 775
49 68 20
54 112 903
39 8 166
99 141 928
128 108 710
117 159 397
55 74 40
100 89 706
123 67 921
91 112 911
50 41 565
120 144 61
105 112 254
118 14 367
153 39 25
105 128 607
65 57 408
38 97 249
23 144 610
90 3 367
141 135 247
139 128 271
117 136 157
91 132 337
22 77 675
73 153 945
111 10 59
77 157 4
55 157 913
150 85 878
82 86 504
97 77 483
75 69 715
131 160 758
162 48 11
24 36 901
153 129 857
40 31 566
155 132 454
123 52 245
36 66 353
105 70 229
75 136 396
80 65 653
86 8 778
55 88 181
159 148 74
60 158 787
38 125 697
92 46 479
138 13 498
87 157 522
137 82 629
64 125 780
48 58 489
131 122 767
63 31 211
144 152 738
143 100 29
117 56 254
92 25 621
33 57 774
38 22 52
95 125 768
92 77 439
44 126 780
8 74 753
56 77 168
26 156 212
77 103 684
4 56 361
84 21 23
140 75 506
87 144 704
79 99 972
85 106 419
54 18 435
149 77 473
138 152 139
70 78 0
120 124 217
11 83 136
73 35 822
60 95 70
43 135 431
76 119 287
48 77 214
42 51 550
72 120 347
100 109 409
111 55 308
138 161 373
84 39 458
78 141 484
158 104 570
35 143 358
35 107 435
73 151 624
159 37 714
129 61 822
3 121 703
81 22 901
22 105 611
28 23 98
59 158 998
132 9 339
135 93 887
3 120 329
141 60 552
126 134 701
22 131 111
38 19 814
110 22 79
77 148 583
6 66 238
37 107 549
93 124 643
40 1 448
132 109 53
158 96 767
120 78 227
80 146 186
120 113 859
59 9 273
112 44 504
3 161 717
99 37 429
161 27 324
132 122 108
59 38 336
122 21 631
85 15 924
78 70 666
163 14 792
108 161 50
25 156 953
35 59 866
121 152 37
15 148 472
128 50 183
108 87 595
24 153 365
9 121 205
110 3 451
100 65 617
31 141 621
94 102 397
63 58 340
7 99 273
22 131 353
95 149 706
74 148 536
39 52 446
54 29 355
7 72 176
114 27 75
113 71 380
93 82 394
64 146 191
28 16 337
117 20 177
88 135 205
137 86 36
85 68 791
159 83 470
26 163 363
22 118 944
84 163 856
113 162 534
147 15 495
9 125 31
102 43 366
3 103 523
136 135 690
56 70 649
107 142 627
161 147 482
1 117 285
163 73 446
143 124 762
104 24 382
158 83 357
117 69 340
139 7 105
162 83 960
154 132 165
7 149 251
49 101 936
149 9 715
90 27 555
120 5 377
83 162 406
56 123 251
9 90 460
147 126 978
35 99 277
135 30 3
140 148 277
22 10 714
41 94 449
118 113 591
103 23 477
128 161 823
93 128 78
118 158 333
69 29 953
57 83 448
28 95 463
81 22 603
59 140 337
104 139 160
114 27 173
27 129 431
112 95 316
26 46 56
88 94 531
56 30 589
6 110 392
151 122 890
150 53 618
134 48 327
13 127 985
77 75 975
66 28 820
91 101 944
45 140 627
149 86 646
89 91 176
159 144 434
156 134 508
47 42 870
1 36 309
131 147 102
65 79 877
140 46 917
64 115 831
155 153 205
124 14 287
151 147 52
77 57 962
163 128 516
73 156 9
17 159 771
18 130 242
7 132 970
134 78 327
137 23 909
93 145 934
156 142 404
87 67 177
60 111 403
29 45 816
12 50 545
57 103 110
70 53 301
4 25 66
76 83 987
63 121 507
162 90 809
136 107 554
47 162 763
4 80 792
44 32 922
147 142 976
24 3 164
104 44 286
21 22 791
45 93 757
28 141 713
162 146 108
69 102 519
34 31 274
108 31 931
106 68 411
35 162 966
94 120 125
1 105 278
130 31 287
106 136 811
108 15 843
28 145 948
150 125 969
106 136 582
82 78 555
14 54 849
96 1 864
107 101 592
147 46 571
137 40 157
42 47 509
83 111 965
50 42 593
63 84 193
64 26 219
52 43 204
22 38 780
43 31 946
163 110 187
125 124 168
72 154 338
45 3 877
81 73 271
105 93 7
154 127 547
137 104 443
105 90 118
13 34 789
80 122 869
10 42 911
71 53 404
108 32 724
81 33 500
100 86 885
114 11 196
59 95 382
149 24 517
100 1 23
63 117 491
113 131 410
59 8 908
94 147 470
90 11 784
41 142 577
92 62 105
75 62 393
104 51 14
134 102 494
44 95 438
151 37 404
55 152 786
58 1 466
156 5 96
44 1 431
107 156 96
16 27 84
60 39 490
76 95 314
49 130 40
29 6 851
37 125 532
143 112 179
105 84 461
108 158 841
63 152 942
134 142 566
129 118 917
10 23 152
45 25 198
107 102 390
140 134 94
28 151 977
94 80 452
109 114 128
157 142 218
147 3 213
163 16 422
34 142 504
107 62 619
34 156 259
36 158 540
110 118 251
127 26 201
15 125 832
31 129 954
21 123 311
35 6 788
82 119 955
157 43 297
128 1 750
34 75 41
149 148 974
85 142 819
11 85 129
107 98 657
2 62 596
117 101 738
155 59 887
153 103 993
139 12 369
1 108 538
11 123 649
30 65 597
65 43 1
152 34 725
64 147 993
144 92 424
108 75 819
22 116 689
87 33 797
114 40 622
92 26 811
146 126 824
142 106 904
159 26 278
20 140 725
61 63 688
149 40 515
162 121 18
54 114 332
52 53 509
89 135 347
23 56 555
109 130 845
141 93 388
143 18 535
61 31 793
32 49 152
103 147 96
118 72 631
79 134 337
55 133 763
39 46 48
5 44 255
17 26 306
35 73 73
69 90 898
19 102 622
112 9 471
162 46 868
46 75 14
146 64 969
41 1 978
32 113 29
52 67 793
138 147 111
41 73 854
33 114 284
21 154 253
102 21 518
63 27 299
64 75 343
44 140 966
111 155 147
134 95 337
48 141 136
54 148 896
34 110 547
12 76 640
130 113 300
19 13 140
111 30 826
36 139 373
8 88 709
39 60 369
17 5 898
76 40 983
16 160 315
163 110 769
35 19 488
129 90 786
38 41 617
37 116 908
2 35 303
24 6 270
66 24 375
119 58 4
133 129 161
65 161 356
54 50 37
90 67 130
95 47 354
93 94 522
87 66 928
30 45 609
142 39 45
146 58 903
35 56 900
76 51 848
114 75 76
4 94 796
14 6 874
147 127 624
63 67 349
127 96 227
17 116 707
19 69 458
10 60 680
53 44 871
142 141 852
45 75 516
140 34 733
130 154 458
70 163 367
130 91 784
102 75 951
51 9 777
104 93 778
93 28 432
138 23 137
30 40 386
62 150 178
3 74 240
92 122 445
156 64 504
52 160 970
74 149 317
35 75 891
81 131 722
106 125 758
142 20 418
32 90 409
102 68 319
163 98 808
71 62 517
38 56 610
123 88 210
86 73 245
155 101 707
40 28 423
127 145 240
102 57 575
99 81 643
144 139 695
141 13 125
112 147 395
62 48 926
113 102 268
35 20 960
49 109 720
37 58 162
1 70 69
100 54 365
32 81 216
22 72 958
156 68 775
43 119 198
75 98 417
5 64 345
98 151 533
109 107 972
125 17 413
147 47 614
94 35 509
52 34 197
54 26 186
152 80 435
105 129 268
101 143 93
46 2 922
105 5 647
129 14 781
106 25 648
65 51 438
72 88 25
57 66 175
156 127 802
93 36 156
144 26 386
61 120 316
163 48 146
153 104 300
107 83 105
162 155 742
148 13 561
115 163 432
41 28 899
73 89 661
155 68 134
96 25 230
142 5 573
136 5 755
50 138 765
103 17 865
14 159 288
120 123 534
20 2 326
114 91 504
96 29 645
86 65 784
72 115 136
152 124 189
19 117 344
77 70 941
24 124 522
11 122 117
138 75 174
62 134 569
19 81 507
85 142 547
111 158 570
138 13 199
121 70 347
8 155 357
140 40 802
156 71 124
162 89 14
103 35 509
89 138 975
56 69 603
84 134 190
85 76 192
119 31 139
12 154 153
50 53 253
77 41 999
123 130 840
154 144 547
83 133 900
81 80 523
143 140 885
144 112 439
158 89 961
118 17 617
33 120 567
20 69 393
108 114 624
45 74 704
101 115 128
14 85 87
91 96 622
88 145 109
159 94 864
96 148 722
96 94 751
81 115 745
58 158 95
77 128 105
75 46 445
122 17 236
160 118 118
5 135 889
11 90 815
83 133 383
8 122 831
88 47 333
112 22 362
122 83 675
163 21 146
59 26 351
75 94 229
39 3 867
50 114 914
8 44 619
83 151 782
128 9 809
140 144 872
39 93 760
78 129 332
30 23 650
137 35 267
132 154 85
38 74 487
136 133 894
86 119 480
107 143 225
89 9 285
81 40 54
126 156 871
133 104 727
2 90 569
148 4 322
131 104 963
111 128 7
118 163 833
148 111 979
73 130 688
119 15 143
23 129 622
58 104 775
15 71 542
150 154 30
115 70 581
60 126 37
130 104 28
154 28 878
79 104 922
136 74 291
64 39 584
104 130 532
143 107 24
88 146 962
100 64 502
48 67 5
123 63 511
127 126 472
67 21 676
135 88 522
161 61 95
10 93 405
64 85 327
100 135 827
81 154 547
123 87 724
103 4 224
156 68 840
115 34 406
134 9 612
112 62 946
83 64 502
76 49 364
29 12 157
76 92 963
89 85 787
63 137 342
116 38 759
23 56 587
13 145 40
27 13 654
163 108 815
85 74 464
33 99 475
107 139 209
115 74 484
59 153 790
124 90 65
118 23 133
90 137 802
30 156 230
87 118 5
104 18 533
61 39 42
101 116 469
41 71 575
86 23 646
4 84 164
57 139 490
75 91 478
30 59 68
160 24 710
129 152 29
89 108 892
63 158 895
49 105 563
71 83 389
11 17 533
129 66 520
40 38 57
158 41 707
29 88 682
132 128 288
58 125 788
100 24 564
88 122 474
51 16 835
10 113 67
9 6 648
49 74 432
42 28 759
74 30 559
57 16 504
139 70 248
63 85 43
89 9 805
58 148 399
105 71 814
138 46 512
111 67 740
132 155 915
4 29 169
22 113 436
123 30 697
5 47 779
100 15 451
93 162 338
53 123 581
110 66 262
163 57 72
82 155 256
120 102 167
155 29 509
129 151 599
101 160 669
33 154 653
118 113 40
52 40 700
128 122 15
85 158 556
74 153 342
28 22 480
49 116 815
2 116 854
102 27 373
123 87 678
32 25 514
49 150 462
18 101 734
56 148 812
31 41 639
124 154 736
155 134 301
125 44 337
118 147 855
25 154 612
116 66 955
129 122 19
68 80 143
133 104 550
73 124 989
118 107 81
135 118 131
158 42 276
155 127 298
44 40 658
52 63 804
146 147 2
17 89 412
146 79 850
63 83 361
85 144 778
117 66 550
77 139 853
80 83 400
143 127 643
87 63 325
118 57 939
11 31 422
93 107 235
147 8 39
66 47 175
118 70 958
22 102 668
119 51 190
154 134 984
101 144 786
55 105 165
80 134 567
36 62 728
44 138 942
133 145 150
56 13 600
120 86 28
70 115 479
147 88 449
156 147 313
154 137 91
151 10 434
12 42 26
141 114 361
67 88 445
116 122 985
88 83 392
53 139 516
75 12 116
52 89 52
14 120 531
26 73 932
61 100 434
127 82 373
15 75 614
37 27 507
143 75 201
18 58 381
112 65 774
122 118 366
161 152 157
113 81 663
22 146 459
1 37 490
155 72 460
109 118 2
25 60 473
113 4 825
143 136 296
74 68 782
128 153 932
8 42 242
148 41 426
147 99 319
109 31 757
135 83 393
124 16 347
121 92 871
131 10 89
19 57 506
143 128 557
86 118 972
29 8 131
102 21 288
128 121 948
161 70 883
5 125 400
151 27 500
107 151 536
4 3 901
130 57 584
104 68 249
55 29 453
107 117 251
139 115 631
101 62 622
32 115 110
110 23 267
142 44 303
119 122 204
38 27 718
127 70 974
121 113 377
29 40 464
116 162 625
28 16 404
137 72 119
38 69 980
50 23 28
53 128 748
58 155 755
33 47 939
113 76 970
141 12 591
8 22 390
22 64 137
54 15 752
57 33 272
125 82 968
73 140 407
98 135 346
97 31 177
53 98 347
50 152 178
153 66 462
86 69 333
37 114 790
151 109 776
32 8 397
116 64 95
64 58 904
132 155 365
105 123 274
134 69 175
150 32 649
163 2 898
92 91 929
54 39 736
158 155 300
1 162 768
121 98 226
124 78 686
69 161 826
3 133 734
161 137 132
29 71 429
73 151 537
57 92 70
161 163 449
141 31 173
111 92 670
9 108 86
160 73 35
158 156 795
44 25 618
132 139 627
133 62 492
66 133 65
66 61 305
28 105 86
111 93 76
122 67 884
105 80 555
145 90 806
113 116 467
30 133 999
17 68 822
129 82 421
62 8 888
110 102 774
1 9 503
67 119 400
37 93 829
80 16 169
37 74 321
72 37 239
72 116 303
98 22 683
160 110 568
33 14 716
149 121 182
129 122 987
155 127 772
150 47 381
136 116 878
10 92 351
131 58 97
45 75 155
88 158 883
47 32 371
15 133 33
29 134 992
75 153 360
100 95 293
77 45 646
4 88 742
64 82 986
148 74 341
141 130 48
157 33 533
15 78 1000
14 124 473
135 155 199
48 64 62
121 93 919
71 50 182
51 78 106
112 95 625
140 83 269
124 85 944
147 30 982
136 62 241
110 42 513
126 30 282
54 46 213
95 159 296
120 95 736
127 107 1
118 60 636
51 129 538
64 51 747
4 48 646
62 105 955
69 92 801
35 96 939
44 138 634
110 62 692
139 24 43
1 142 263
38 75 59
100 10 347
33 39 269
29 123 852
6 130 656
52 45 461
21 13 292
114 29 950
157 71 886
85 58 789
16 4 944
159 114 957
158 109 156
10 43 220
110 22 368
40 125 996
55 30 743
7 134 198
117 10 31
138 66 366
90 43 984
46 156 596
92 87 80
117 82 959
88 11 445
67 24 359
76 35 474
27 126 231
92 119 32
59 24 425
142 18 904
8 30 719
90 79 757
127 13 846
3 126 819
155 4 404
93 87 232
122 94 87
65 93 810
50 44 332
76 25 545
94 52 564
138 144 177
90 50 964
19 35 151
88 108 993
122 66 24
132 48 978
102 55 359
35 80 985
132 6 981
35 138 401
133 147 314
46 27 837
13 2 651
132 50 4
37 140 354
83 27 493
142 103 202
137 85 509
96 143 511
21 145 137
14 92 753
38 117 833
145 93 563
70 13 299
162 89 942
1 113 684
142 159 368
96 49 324
28 57 892
75 46 349
154 23 691
93 17 410
63 76 390
40 13 395
78 147 541
92 104 2
141 157 642
14 39 109
59 88 688
107 98 989
18 48 99
36 41 63
85 64 328
70 160 25
144 18 914
64 5 482
71 7 309
23 152 209
154 28 396
9 162 243
7 13 536
64 114 654
88 74 110
51 59 855
123 136 880
22 55 251
137 131 633
81 59 695
46 70 254
31 144 403
101 152 342
41 115 123
117 118 377
68 31 560
117 137 619
25 160 327
30 56 816
106 6 915
125 15 848
152 66 371
64 31 512
101 13 263
101 66 418
126 1 163
29 108 245
136 120 864
159 123 808
68 31 825
79 45 884
150 132 935
109 85 531
163 152 367
69 53 260
22 63 987
66 160 1000
127 67 663
126 117 868
72 18 591
19 24 361
110 161 148
161 115 572
120 135 258
148 37 524
77 7 226
116 95 366
80 49 16
101 116 360
66 136 971
17 140 660
102 74 857
134 132 286
25 35 304
138 155 298
20 33 185
77 103 953
60 112 881
30 18 272
140 152 958
110 59 896
130 161 444
58 150 98
154 101 744
87 63 756
40 98 902
88 147 687
159 55 501
13 8 312
119 15 927
153 78 383
149 141 89
8 37 173
66 78 593
28 75 113
104 24 396
9 146 24
116 143 680
115 51 857
131 149 213
71 7 708
138 150 978
32 146 659
121 17 477
48 68 254
148 81 544
119 30 274
130 139 806
117 69 619
95 10 768
101 16 21
75 37 226
118 62 374
69 9 724
82 113 824
73 129 316
74 81 128
103 37 426
119 105 304
15 12 86
75 81 418
35 150 342
44 137 855
73 3 734
38 64 151
44 157 833
33 53 268
122 137 136
27 5 788
124 34 153
91 74 591
70 161 244
13 138 664
95 97 808
125 84 938
63 47 968
162 45 165
77 38 577
155 118 104
8 53 832
53 52 569
124 42 422
99 18 685
153 46 264
71 139 984
19 105 74
84 40 669
156 63 871
70 136 830
81 83 489
66 29 799
29 28 391
92 15 76
84 6 792
72 135 83
132 45 916
101 115 385
163 143 653
96 150 989
69 117 679
80 30 630
25 85 115
34 139 891
105 20 236
30 151 526
123 94 212
44 106 472
99 137 991
113 87 593
33 91 622
100 39 833
40 160 129
17 148 101
128 132 234
95 126 439
115 20 860
126 28 641
32 87 743
120 75 440
28 99 51
99 126 609
23 46 809
42 116 609
115 5 471
122 27 219
103 77 187
33 93 933
113 65 52
67 95 317
12 22 618
105 112 552
55 132 50
137 23 635
29 88 949
8 118 92
99 88 847
38 29 183
96 20 218
90 24 904
131 110 67
157 65 260
144 61 74
111 54 580
42 94 828
37 126 907
45 121 51
46 37 960
6 52 10
99 74 948
67 100 696
153 25 460
53 54 605
3 74 562
40 27 930
27 146 115
70 125 24
45 97 224
45 108 499
92 74 381
126 18 726
129 15 533
125 146 350
97 156 63
93 10 858
34 81 266
18 140 175
117 33 74
135 89 564
22 126 3
157 70 87
74 62 756
144 133 565
158 77 236
96 130 884
58 85 587
150 88 664
161 91 51
40 119 2
56 42 279
72 49 271
56 99 670
99 108 280
137 5 599
8 70 708
30 136 393
152 63 933
73 118 660
122 93 972
26 63 763
52 31 221
14 87 873
20 83 336
92 34 551
27 105 60
88 106 751
41 118 90
72 129 7
7 115 481
144 138 392
107 59 442
110 90 81
44 110 882
59 101 713
127 109 393
122 11 795
54 108 61
77 29 58
55 148 393
41 58 606
35 141 353
131 139 84
76 136 975
49 67 155
21 72 917
27 39 352
142 158 579
163 149 147
112 56 53
113 92 266
160 75 465
47 134 417
20 108 257
48 29 369
67 157 668
112 114 0
109 81 351
96 130 115
116 35 20
130 15 139
158 47 643
141 112 523
46 152 527
145 88 516
137 87 129
38 23 745
152 65 992
70 75 13
107 158 169
107 101 681
68 70 808
17 15 828
101 96 352
101 47 51
26 19 675
57 137 390
86 131 126
128 131 622
42 31 510
100 92 29
122 108 295
72 104 835
88 127 414
56 112 105
20 32 913
16 156 691
15 71 851
10 48 177
80 20 44
15 9 876
87 133 345
115 153 430
106 145 797
84 47 485
104 88 85
137 1 555
52 118 359
36 127 930
79 13 964
121 20 416
75 160 2
113 136 285
47 86 359
120 132 545
80 2 260
15 20 927
45 53 41
26 78 738
121 13 413
133 94 734
60 163 120
11 142 366
103 34 291
52 30 102
18 96 364
53 79 192
162 148 929
162 32 309
101 5 67
74 56 270
148 120 590
121 41 102
55 48 790
134 18 247
18 102 380
144 42 41
157 36 671
134 149 816
40 91 773
136 22 216
156 81 445
75 41 809
72 104 848
12 43 477
78 8 400
158 78 841
118 70 927
76 10 151
13 56 415
119 104 134
141 88 974
65 122 113
101 121 134
126 80 236
108 152 253
28 113 437
47 80 701
31 135 485
160 161 643
103 159 857
7 16 213
82 131 380
100 61 670
118 104 58
100 33 608
136 102 37
16 38 424
91 11 482
96 74 146
127 146 98
102 48 499
112 21 63
92 108 30
5 18 760
1 100 808
3 86 866
127 80 418
27 76 386
10 144 629
146 20 108
24 115 842
82 55 542
40 32 142
102 89 127
156 54 324
23 74 433
128 25 41
25 8 252
80 16 786
134 116 917
129 5 934
23 16 199
102 61 559
126 139 564
121 119 305
65 91 633
133 1 905
30 148 283
54 72 460
132 23 58
40 58 990
116 44 746
59 10 804
76 125 150
121 108 375
60 134 312
87 54 163
125 76 513
47 90 584
28 83 921
146 63 47
28 130 624
124 155 223
53 122 674
117 99 506
85 27 826
2 41 122
131 128 171
85 158 492
129 5 417
