197 1253
113 20 310
48 34 331
120 197 57
141 10 51
150 171 829
11 94 489
152 123 621
190 195 234
31 126 744
7 138 138
149 47 687
112 70 636
155 50 76
108 93 138
7 103 939
36 8 746
1 29 912
164 28 922
104 94 808
150 56 632
61 155 624
10 68 281
1 61 198
192 98 657
29 191 501
37 63 311
29 80 899
101 22 655
37 50 228
197 58 4
94 174 967
1 150 397
84 129 11
19 116 931
196 105 84
12 22 55
183 68 977
88 55 826
147 153 930
173 144 780
143 168 367
176 149 893
57 148 98
28 16 285
85 184 807
109 17 79
188 115 265
41 108 705
130 132 436
76 15 783
106 10 837
40 165 309
16 194 201
179 111 779
105 19 713
185 65 460
37 41 663
179 40 382
194 146 756
142 42 214
17 36 756
81 72 264
170 126 463
8 149 37
197 62 530
160 166 730
16 4 138
156 140 364
49 86 751
185 172 949
32 16 244
17 3 592
85 4 84
172 176 703
133 108 744
112 5 855
2 151 74
50 150 596
53 190 692
52 29 892
154 164 557
42 37 677
189 82 793
159 86 632
44 66 503
158 61 756
50 38 283
143 84 209
10 20 876
145 168 201
66 62 648
119 180 96
126 67 120
123 75 509
112 171 198
158 194 94
175 100 287
104 44 80
31 153 356
68 108 10
147 23 669
64 96 854
165 58 219
135 127 744
9 35 429
134 42 669
16 125 925
106 129 745
195 113 649
76 182 364
164 116 931
148 143 796
163 86 383
177 174 246
32 128 924
79 23 188
182 142 87
192 83 44
161 55 402
40 53 968
125 143 627
67 114 473
16 172 116
160 6 434
151 139 474
174 131 878
76 124 251
78 92 849
95 74 692
156 55 241
192 176 127
125 78 8
187 173 185
195 9 16
73 2 795
138 118 382
100 73 722
160 188 940
26 95 473
63 61 217
147 64 898
145 59 791
42 126 406
45 185 781
188 29 37
119 139 857
61 128 255
180 197 181
88 69 518
21 15 814
9 190 419
196 177 769
128 99 46
1 151 536
38 189 269
87 160 752
148 172 970
53 20 66
160 80 229
146 26 507
22 66 724
54 1 262
154 69 110
71 89 432
114 185 374
163 131 128
29 45 459
54 164 526
45 60 596
59 166 854
68 120 435
79 50 680
176 147 0
159 180 614
168 97 164
127 113 640
40 129 449
107 89 310
26 110 805
123 119 341
49 175 315
95 45 959
12 182 442
83 67 242
129 167 525
33 182 58
184 195 164
90 63 703
53 62 673
41 86 819
196 180 373
132 197 381
60 18 833
68 60 151
84 70 601
30 172 60
145 19 1
60 18 15
54 149 594
133 83 449
182 150 262
51 181 608
33 49 301
183 118 427
131 145 138
76 65 629
51 127 902
63 69 155
36 51 937
107 78 183
164 139 228
123 153 185
84 147 430
93 177 595
19 195 48
133 25 987
71 37 607
158 3 929
47 20 796
4 9 440
121 26 884
71 191 558
77 142 606
16 133 722
18 100 457
158 187 606
137 49 467
128 125 647
184 161 31
147 144 320
189 195 44
142 132 639
191 107 864
142 161 28
69 86 340
35 125 90
102 151 369
77 25 937
37 42 579
23 96 193
161 164 632
153 195 951
4 119 409
44 11 821
31 4 16
30 86 989
99 21 91
8 191 399
113 180 590
122 92 670
7 103 875
117 167 908
71 130 910
68 10 129
147 121 816
135 15 322
143 18 495
181 129 99
114 157 730
167 93 548
34 26 279
19 35 119
81 170 23
184 61 813
154 65 800
52 158 355
192 57 978
175 166 239
55 171 848
92 101 261
103 139 559
127 172 97
99 134 897
75 43 19
13 153 6
32 192 524
17 74 441
69 131 579
95 62 69
105 140 818
191 146 799
157 176 753
31 10 700
103 43 190
123 97 898
175 197 850
124 175 291
86 135 567
178 68 91
114 82 173
57 117 590
177 11 262
138 70 42
143 78 772
195 144 206
123 58 942
94 186 723
121 114 522
155 102 645
138 101 825
116 23 237
166 99 217
197 61 241
167 38 206
163 107 871
138 170 286
24 41 39
115 129 637
83 112 163
145 51 501
65 96 153
116 91 349
164 112 400
71 68 25
55 2 978
172 22 208
53 61 334
74 44 981
64 79 109
75 177 223
122 149 357
192 54 629
85 103 613
140 28 104
87 104 872
161 34 325
17 123 398
18 54 507
22 72 633
58 75 155
84 117 316
61 16 42
120 140 923
19 61 371
93 90 999
132 12 841
82 123 724
128 22 163
50 152 855
114 113 864
121 134 704
65 5 146
132 131 685
92 194 158
137 153 991
146 67 617
79 21 223
6 18 932
122 151 536
174 16 999
130 86 599
146 180 800
75 158 585
34 139 224
115 104 565
69 26 473
145 14 455
111 160 411
138 172 145
90 177 825
87 17 318
93 84 248
184 104 676
192 18 915
154 52 8
94 144 323
182 74 511
193 140 499
93 104 491
61 101 848
21 89 25
2 141 596
146 13 204
83 13 91
25 126 342
41 91 337
20 53 199
74 192 140
68 91 969
1 140 727
109 29 155
46 177 20
142 41 747
99 16 289
132 111 427
79 28 700
147 170 460
7 106 870
146 143 555
172 152 638
181 153 734
182 45 667
67 171 537
62 48 450
107 67 102
32 68 524
35 93 819
9 75 13
109 21 658
81 105 171
189 71 927
126 191 205
181 53 660
19 55 904
10 5 42
169 51 488
173 119 936
146 189 540
144 100 735
13 41 780
95 4 220
58 141 685
70 110 598
86 33 590
60 157 132
163 24 751
42 63 531
131 170 828
167 112 10
65 124 660
11 186 276
102 40 206
94 141 849
94 141 620
183 124 523
3 161 760
137 111 280
31 141 628
122 13 81
56 19 489
4 145 781
83 152 620
61 152 217
81 45 766
82 48 307
16 169 869
164 185 890
135 52 587
143 142 494
23 157 271
44 102 626
188 71 928
103 111 332
131 58 433
94 154 19
83 77 454
191 59 895
28 176 953
135 55 39
142 38 676
56 186 844
123 2 230
193 22 81
98 120 521
188 32 159
50 65 68
40 123 757
8 3 451
156 27 160
165 50 330
107 85 377
167 169 404
153 125 707
34 49 209
188 87 661
146 166 105
35 80 634
34 42 578
5 20 110
52 94 545
49 164 729
79 113 462
105 130 221
156 36 221
162 176 223
52 79 278
25 69 527
169 191 990
156 47 501
107 94 560
150 107 406
17 148 866
177 91 605
78 19 463
73 86 320
184 112 265
77 44 202
136 28 551
179 110 58
160 87 190
49 34 897
102 103 75
135 113 806
31 62 405
186 41 856
147 7 483
69 159 111
156 179 898
51 58 408
40 67 599
46 4 272
19 102 760
129 130 381
179 98 1000
169 15 983
72 164 572
94 177 332
81 170 610
79 156 763
172 47 908
128 137 802
126 120 82
67 1 758
19 119 561
195 95 919
119 30 610
15 48 717
63 158 196
158 96 353
188 164 945
125 121 932
47 5 399
107 146 407
145 26 673
119 85 680
116 105 305
163 40 874
56 60 306
140 87 113
120 47 835
121 24 554
1 188 891
159 39 536
71 38 589
44 128 844
122 38 577
59 62 290
36 154 89
183 79 815
35 60 113
108 196 13
60 43 429
92 176 297
148 178 119
144 123 483
188 189 187
10 175 105
196 108 454
20 168 258
182 157 478
1 27 254
23 63 522
129 38 462
44 92 467
44 160 867
119 140 555
29 184 137
55 25 901
69 51 196
148 116 156
89 74 422
36 63 980
193 143 635
164 134 182
162 102 848
66 119 757
95 82 914
109 10 869
145 185 618
166 119 698
190 82 902
47 73 612
86 77 239
73 85 256
23 124 263
118 109 581
17 29 294
69 155 37
41 19 6
117 101 898
21 100 609
149 48 674
191 106 852
158 77 287
97 126 616
122 74 480
123 187 36
