109 3511
74 34 182
49 88 19
108 75 553
49 3 326
95 72 127
28 15 9
30 84 200
53 22 862
95 2 297
91 57 328
59 49 219
72 17 401
62 59 967
2 8 974
58 57 464
37 39 855
2 109 648
33 13 138
75 88 893
85 88 330
74 87 495
38 22 325
22 98 490
21 6 934
81 86 315
24 69 834
49 11 302
108 13 25
90 27 861
57 108 168
32 3 822
31 93 375
48 97 200
15 79 288
14 77 655
30 15 78
13 95 729
100 54 109
46 73 196
109 61 600
92 91 651
34 36 67
73 10 958
41 97 765
106 68 763
75 49 879
103 23 1
15 2 40
13 106 365
65 13 70
64 44 992
80 105 602
32 38 528
50 15 955
15 41 562
59 51 427
85 34 680
3 96 250
34 16 618
47 8 545
31 26 707
52 87 828
48 88 659
29 46 593
27 106 502
103 85 362
98 16 475
90 42 859
63 53 148
24 94 467
32 57 519
34 93 843
23 41 120
81 76 633
4 58 140
37 100 37
2 15 185
71 85 235
56 50 706
62 101 401
1 53 681
7 71 484
8 103 176
73 102 910
67 76 101
38 90 77
75 21 649
51 108 983
49 76 686
1 15 654
23 53 624
13 49 603
86 71 729
13 16 426
109 18 363
12 23 582
15 19 492
46 91 240
75 62 48
92 74 817
49 93 631
52 34 834
72 101 367
32 76 365
31 61 762
9 32 526
84 96 28
61 63 792
55 77 792
34 97 826
30 25 319
60 36 139
106 8 329
68 6 860
40 33 249
106 102 342
73 96 398
11 40 149
71 106 945
85 10 462
103 46 999
56 74 933
109 33 469
99 29 343
105 38 679
95 101 543
51 55 841
31 60 393
39 64 68
14 67 577
107 87 712
43 28 810
56 90 239
108 104 151
36 102 794
94 86 680
99 14 565
43 24 22
37 88 691
11 47 166
95 43 49
29 24 680
51 26 145
86 102 406
22 106 703
81 75 515
48 88 999
1 81 96
47 98 815
88 38 908
37 83 432
92 57 597
54 107 272
86 65 603
77 25 609
27 96 648
52 94 834
66 102 935
85 36 119
106 41 339
99 2 74
23 41 640
3 90 439
85 84 275
90 33 332
109 23 697
99 72 892
92 17 8
69 17 856
28 54 977
89 51 268
52 46 650
26 1 792
27 72 821
97 85 838
97 102 24
88 56 934
71 88 500
47 90 294
18 105 872
108 81 37
87 83 430
105 13 720
35 16 97
13 51 378
27 56 589
19 73 250
65 40 647
30 56 296
103 49 878
30 24 84
65 13 135
103 8 468
56 105 236
58 33 822
64 2 831
60 46 524
50 91 521
106 65 566
109 13 746
23 101 338
82 67 553
51 1 451
108 11 179
9 35 679
93 43 535
63 65 102
23 94 70
13 65 25
8 92 514
42 91 178
28 15 882
44 29 789
91 74 696
88 69 212
92 14 855
105 104 61
40 6 608
16 95 743
108 73 684
72 30 130
107 53 7
48 58 817
90 13 79
3 81 573
65 103 451
67 20 675
20 96 444
16 61 723
8 7 268
80 2 817
31 63 811
84 42 554
6 92 462
74 64 795
89 82 475
18 88 14
1 63 153
21 84 5
97 75 778
106 63 353
16 41 893
9 51 255
81 28 285
61 27 468
107 95 539
15 75 489
48 43 549
47 21 4
68 40 308
22 13 744
4 27 783
2 35 465
53 97 924
12 25 347
79 93 889
100 96 425
11 100 180
63 39 327
9 102 49
51 65 978
104 15 787
20 22 886
70 87 943
89 93 381
102 97 567
18 108 85
63 80 72
74 69 514
93 85 491
23 52 63
100 79 85
97 72 722
6 79 541
92 27 290
80 95 734
42 88 773
1 22 399
91 24 748
98 60 307
21 20 204
93 88 532
40 14 193
76 61 49
97 27 427
108 50 919
45 75 305
33 60 115
107 50 486
4 41 960
8 67 681
38 27 894
2 14 684
85 101 537
84 57 816
8 39 619
51 78 665
92 13 98
72 100 71
58 79 118
38 55 812
2 34 784
63 45 994
32 41 979
22 51 688
5 89 451
38 82 128
62 80 24
68 99 757
88 104 954
43 75 433
28 7 845
5 10 981
31 100 953
19 46 469
24 68 132
39 77 574
61 35 398
41 80 901
87 55 986
11 10 915
80 31 88
78 18 731
11 38 159
23 102 836
46 87 32
95 96 362
74 98 755
50 26 744
80 11 869
89 47 255
78 29 337
17 37 975
5 28 970
13 98 146
52 29 667
7 17 316
49 100 172
10 30 166
40 75 795
101 53 747
34 33 78
37 6 326
30 73 41
83 28 281
72 93 539
6 51 549
17 102 960
88 6 661
26 84 145
45 54 236
87 22 520
40 108 599
51 43 167
52 66 32
98 69 37
52 53 916
91 89 575
55 27 738
39 88 745
34 102 299
72 42 758
37 24 990
66 17 910
37 72 887
22 17 421
57 85 821
35 83 0
8 95 361
3 103 720
37 103 645
4 101 412
7 17 967
37 31 885
59 29 52
15 26 949
107 74 311
16 32 416
59 61 758
81 7 700
85 43 33
44 30 562
87 40 137
38 55 164
18 77 70
76 107 276
66 97 237
81 96 665
90 84 240
61 65 151
68 105 9
4 106 233
38 90 652
52 41 101
66 18 474
26 79 723
4 87 634
72 17 907
73 84 204
100 68 572
33 109 877
104 44 794
50 45 833
31 71 363
40 88 868
68 21 131
19 37 877
77 105 292
108 45 26
39 33 233
67 29 191
36 27 724
1 41 994
35 23 456
36 101 344
38 24 791
91 23 319
71 5 184
5 25 662
101 67 672
78 35 486
41 36 8
34 77 898
45 33 841
47 107 559
50 19 816
82 59 784
96 36 167
20 22 578
90 10 7
32 75 422
64 91 936
62 7 765
109 17 956
69 16 141
45 50 377
85 69 305
89 65 356
49 91 994
31 66 490
104 96 143
81 30 817
63 73 362
104 101 258
63 107 275
109 20 552
10 82 409
19 97 1
39 68 204
25 56 950
90 67 779
48 40 329
48 89 859
17 42 10
4 16 968
45 39 898
30 62 673
105 101 83
14 35 647
38 95 419
73 43 450
76 45 520
77 86 520
28 46 902
108 92 199
75 45 632
69 101 486
12 60 419
79 86 24
37 36 666
42 108 299
7 4 56
36 38 831
43 101 407
18 24 807
55 13 807
38 98 875
51 55 719
107 78 950
109 70 939
10 81 76
109 68 749
98 44 441
91 48 626
102 67 738
46 17 411
2 60 348
42 78 163
13 5 307
20 107 140
58 26 69
32 4 640
57 59 543
40 17 160
17 4 778
23 29 651
42 108 420
62 39 209
60 79 252
102 74 490
108 2 957
2 15 53
90 31 573
38 95 841
47 88 908
64 52 697
43 77 436
3 5 273
43 24 201
74 59 519
80 32 993
2 10 648
17 55 599
81 91 373
39 96 809
89 61 111
8 52 752
42 29 19
1 38 542
35 79 468
53 59 350
67 17 593
93 28 420
2 11 320
99 53 936
93 59 444
19 11 706
47 7 812
70 48 782
36 40 890
77 97 547
105 40 579
91 79 181
101 84 692
9 83 211
45 93 594
93 27 348
102 99 560
75 83 878
38 63 228
78 56 18
77 12 216
45 40 933
102 38 55
48 1 327
25 50 716
46 86 788
17 63 437
77 17 267
102 108 644
3 42 662
94 99 253
12 25 945
6 81 799
28 66 577
51 73 497
86 37 59
27 7 466
96 1 786
32 46 447
9 103 840
35 54 424
45 99 93
1 8 123
70 73 788
53 30 650
58 87 154
12 43 297
83 11 391
66 86 593
42 31 163
30 46 515
66 24 618
54 11 23
11 101 684
20 6 428
72 42 921
83 53 918
71 13 598
62 102 489
88 13 81
10 42 195
13 49 461
50 11 383
53 62 229
90 103 295
92 93 918
23 84 469
36 61 638
48 84 603
89 28 827
46 8 967
44 12 97
81 27 198
57 64 94
57 65 813
57 43 157
107 83 214
68 94 975
12 105 658
93 12 322
61 89 437
45 69 456
30 10 341
74 83 844
78 33 519
86 24 367
19 75 536
38 33 195
22 82 721
5 83 974
44 97 33
96 64 186
15 17 52
44 78 837
61 87 634
4 106 432
70 85 897
58 82 848
67 44 285
100 102 239
66 19 372
80 47 221
13 91 211
35 19 420
14 17 434
103 96 979
51 109 675
20 102 908
13 11 38
13 18 980
55 72 283
52 47 724
100 38 339
98 82 798
63 4 750
106 67 70
64 28 320
42 97 98
62 73 416
99 10 165
5 101 627
84 67 924
90 1 912
8 76 415
8 22 444
25 79 374
71 45 397
84 22 629
82 95 533
11 41 515
80 22 635
37 48 718
44 97 396
83 16 702
58 68 553
109 54 255
50 62 725
83 93 576
4 64 798
9 77 153
88 54 458
52 62 228
87 4 934
106 24 536
10 18 708
66 84 572
7 12 30
96 51 731
84 105 226
68 59 82
97 106 876
14 93 972
108 62 146
6 100 347
62 73 20
87 41 821
16 89 177
74 72 122
81 95 485
101 73 374
69 89 423
4 38 0
29 7 704
46 109 55
90 15 270
22 88 503
107 97 609
24 78 711
4 83 825
25 14 342
64 30 91
63 52 371
83 86 285
38 98 557
29 84 664
35 88 402
57 83 955
82 4 592
94 91 844
67 92 930
44 88 180
57 72 388
102 96 447
81 83 223
41 100 855
42 35 787
17 4 195
68 91 536
51 91 94
52 50 761
103 78 138
32 17 670
69 103 70
71 65 774
6 2 54
7 109 470
89 86 897
97 62 28
7 95 126
24 51 177
27 96 617
51 63 117
19 15 795
16 27 480
94 98 186
62 5 886
109 97 844
72 68 522
14 32 7
75 22 838
29 6 609
56 60 571
91 70 416
49 55 936
12 16 7
19 97 46
73 39 605
105 42 222
71 35 85
90 14 589
102 109 399
62 65 909
47 55 799
62 65 500
15 45 481
47 45 376
36 68 81
105 78 0
4 27 618
72 21 567
7 95 633
5 59 983
9 49 430
85 5 342
37 40 717
97 53 337
9 101 477
7 86 584
81 59 265
50 48 119
24 49 265
55 42 97
87 24 879
17 78 772
16 95 447
52 105 830
100 21 351
4 100 989
49 105 132
65 36 623
105 94 474
16 101 118
2 97 167
79 12 97
23 11 126
74 30 766
57 30 237
12 104 218
11 19 291
15 80 824
44 100 674
65 107 948
59 31 374
7 53 119
93 83 810
50 29 492
64 50 445
89 96 608
69 81 660
72 31 365
8 109 284
15 24 111
37 45 629
61 1 794
62 107 249
73 13 866
23 30 260
33 70 817
92 44 558
7 62 60
83 105 387
13 83 550
35 66 57
33 46 316
11 20 413
10 37 292
34 14 332
58 108 919
51 89 365
96 29 171
43 55 884
9 66 59
106 68 787
34 36 765
78 47 508
84 100 505
31 48 512
65 5 877
3 82 514
107 100 824
37 76 365
69 9 523
33 69 564
12 33 436
23 83 801
26 31 900
14 108 787
28 94 46
54 25 785
68 78 16
105 98 84
78 43 479
36 29 902
36 7 60
62 103 866
56 62 355
96 52 653
33 73 390
55 1 723
46 56 782
23 83 248
23 103 263
63 16 779
23 33 427
93 82 979
45 79 308
39 11 621
35 78 911
33 10 227
61 39 998
24 103 231
30 104 538
29 13 885
101 84 835
96 6 164
23 58 111
49 81 30
25 10 967
91 32 923
39 88 315
25 36 467
7 26 766
10 93 62
2 35 712
77 44 656
43 15 946
38 92 25
45 38 19
33 45 714
48 10 475
39 77 278
107 102 766
96 17 443
38 50 702
95 106 260
49 57 59
99 83 181
9 80 622
101 6 255
68 3 120
36 103 800
96 10 260
16 86 78
1 41 479
2 82 621
4 67 900
98 51 734
1 99 420
39 107 198
1 49 828
38 46 938
75 5 68
17 87 127
79 83 245
44 45 152
50 71 986
15 83 658
92 57 235
49 35 277
16 10 469
69 106 567
54 92 950
79 109 419
62 100 213
2 89 256
14 88 395
33 97 365
32 58 721
94 44 293
89 66 853
17 49 136
29 45 498
12 42 223
82 15 433
85 37 332
37 24 959
20 10 582
7 48 21
24 62 534
59 62 836
6 100 415
8 3 741
30 105 83
87 23 426
94 81 890
18 58 578
86 1 5
50 54 236
97 1 778
83 59 215
68 87 971
83 91 921
68 66 948
3 8 128
61 23 118
54 96 552
17 106 153
11 99 501
62 76 507
21 50 163
60 61 843
15 69 507
48 71 826
87 24 18
57 58 436
40 19 882
6 91 796
39 103 671
60 37 751
18 68 335
5 20 953
60 12 578
44 52 820
5 65 466
91 85 407
15 101 166
76 48 805
25 46 627
19 74 648
55 29 915
96 62 153
59 89 394
64 49 522
14 75 410
9 38 736
17 87 791
22 82 468
83 103 234
35 73 282
73 51 297
100 104 585
81 105 696
94 31 493
56 30 611
44 28 583
26 17 429
26 101 651
3 10 861
65 25 663
35 48 868
20 63 844
51 20 982
69 23 415
16 72 784
102 81 220
95 8 185
55 108 362
63 71 142
101 67 353
32 20 949
103 2 44
59 58 38
66 106 654
13 77 553
50 44 441
53 28 197
84 36 827
107 83 733
59 90 335
38 6 496
82 11 16
7 32 645
82 87 420
93 15 846
29 28 556
73 105 659
107 71 615
53 63 456
34 65 991
87 34 961
101 95 950
85 104 389
109 39 655
67 2 686
59 39 411
94 90 3
64 71 415
103 95 20
27 30 874
17 88 890
61 96 973
91 107 650
103 59 857
91 20 87
32 84 309
25 76 316
101 9 919
40 90 873
36 40 473
90 74 275
52 67 462
54 97 743
2 83 831
44 61 485
97 41 143
28 42 91
9 73 949
20 106 903
4 38 938
58 33 427
42 3 717
51 92 238
5 9 124
50 106 743
46 88 561
12 30 867
25 53 225
63 21 684
30 24 628
93 39 170
82 55 858
10 35 809
52 27 398
39 46 777
6 52 319
107 56 993
107 21 218
33 94 275
90 97 236
80 109 18
2 81 353
72 87 535
4 57 663
23 101 244
2 108 227
75 13 294
2 21 604
101 15 152
54 79 34
45 25 773
72 13 356
90 106 586
25 18 882
36 15 133
18 30 432
97 2 808
3 57 903
79 19 302
87 61 374
32 95 974
37 71 583
95 47 818
95 85 256
15 100 560
15 5 551
77 80 670
47 102 910
43 48 131
10 12 802
19 34 519
90 81 906
42 50 24
89 14 884
58 53 125
76 105 236
60 43 667
81 33 270
64 80 490
82 72 780
70 42 770
63 52 95
54 36 458
93 29 483
65 35 307
3 23 739
57 19 20
12 95 722
88 59 719
65 41 875
68 107 497
16 33 386
22 105 315
46 6 476
103 107 594
60 107 687
69 25 692
38 46 90
44 5 809
49 96 226
19 44 541
5 86 855
58 90 579
26 7 624
24 54 644
65 62 674
48 107 296
108 80 691
35 32 346
19 36 722
24 12 238
64 37 914
53 87 636
17 41 745
106 2 635
45 13 753
28 20 183
18 54 478
37 4 362
27 10 194
26 70 127
101 13 856
25 75 95
24 5 909
13 15 558
85 13 438
13 79 988
98 9 949
26 25 470
26 99 419
84 67 880
104 66 600
27 54 236
3 107 714
86 23 865
34 89 914
88 40 44
41 67 415
99 34 594
100 90 872
50 66 36
14 4 199
90 23 132
39 4 253
65 39 784
16 90 152
84 79 970
32 101 486
25 38 148
12 32 391
7 46 910
88 93 815
66 8 597
87 42 652
97 59 779
44 84 333
73 28 620
5 11 401
48 92 531
70 35 492
34 104 260
57 23 389
65 107 551
88 82 247
48 49 340
62 23 528
32 35 24
21 30 769
98 88 23
16 2 654
63 89 683
20 27 739
8 40 282
72 61 256
13 6 342
70 68 116
71 65 79
61 13 896
47 65 846
95 24 392
82 72 482
50 44 110
90 109 154
84 10 215
2 70 733
93 106 145
20 87 582
37 67 966
88 101 503
105 85 270
19 108 444
81 87 64
48 88 165
70 33 953
56 30 787
75 40 722
68 58 724
84 81 396
85 67 521
68 2 563
39 6 24
78 56 955
77 2 465
72 52 907
7 86 851
65 58 787
81 44 861
59 7 392
48 109 223
29 93 332
69 94 651
68 39 338
40 75 413
38 31 86
44 31 577
35 56 755
77 22 379
21 22 374
42 29 295
97 20 548
90 78 853
85 45 623
1 47 0
58 68 90
96 6 32
50 90 998
51 9 403
63 58 420
32 51 596
103 100 764
49 35 950
109 104 323
4 43 843
79 5 855
33 108 782
97 58 516
32 42 138
17 4 658
69 41 881
82 11 84
12 9 454
25 40 570
64 88 680
9 18 808
81 7 992
6 46 703
66 93 379
45 19 813
29 12 765
34 96 223
29 74 331
107 101 525
36 45 318
55 18 513
11 104 121
109 49 773
109 32 275
21 13 158
21 11 234
27 88 358
25 56 61
107 109 422
27 87 887
43 104 225
13 82 155
101 62 59
19 102 624
53 101 757
56 35 748
5 101 10
99 57 297
89 34 912
43 20 842
9 86 956
58 69 189
97 54 415
73 98 107
60 98 244
76 58 94
7 30 882
97 38 327
41 104 700
58 83 352
66 93 392
35 19 454
81 15 271
65 42 136
40 47 197
62 22 921
105 71 604
108 16 870
88 103 695
12 21 297
56 29 566
57 50 737
3 86 468
65 18 947
104 16 556
52 87 602
88 100 775
70 106 617
60 67 786
5 100 580
97 38 448
80 81 518
17 61 508
70 8 868
47 6 740
68 104 434
105 25 609
2 70 39
62 103 472
107 74 413
17 52 953
93 57 641
64 23 769
6 24 37
76 48 143
42 70 34
22 37 882
94 81 879
10 108 429
3 44 974
78 77 199
80 66 776
11 4 253
107 88 582
4 16 33
51 76 51
75 11 1
19 55 646
3 88 671
49 1 924
41 74 510
86 52 490
18 4 303
9 93 46
65 106 893
97 16 257
103 14 318
50 24 238
85 70 655
8 67 112
64 84 119
97 109 76
69 68 722
12 99 989
57 40 376
27 73 978
83 27 372
61 23 902
99 1 917
7 25 906
21 52 871
107 40 891
17 73 989
107 101 492
17 73 760
82 50 801
71 42 927
51 101 201
18 85 943
88 36 250
70 86 656
76 100 840
91 93 601
93 11 623
49 67 846
35 76 197
106 7 638
104 14 585
56 76 896
1 94 814
45 21 7
94 34 524
7 77 845
37 102 98
38 61 789
94 75 296
93 81 840
1 21 192
69 78 749
93 38 353
9 8 329
11 29 938
21 28 262
10 29 10
95 52 137
107 49 724
95 7 660
31 74 223
2 70 114
55 104 8
16 13 85
106 96 278
27 41 635
48 52 261
54 69 922
72 6 990
85 5 808
70 73 815
22 73 421
59 51 289
78 22 932
103 36 592
1 59 52
51 82 285
1 23 394
43 49 211
11 95 222
59 45 739
40 91 476
76 3 898
41 99 156
31 105 947
38 32 780
73 35 561
106 87 206
91 46 659
89 93 803
75 34 100
35 102 59
2 81 630
15 41 401
101 45 830
67 59 692
91 49 670
109 89 393
32 106 767
50 46 638
73 27 413
49 52 155
80 78 609
10 66 291
64 22 934
51 96 871
2 1 377
2 70 742
79 36 668
106 13 643
57 108 779
80 42 771
99 63 944
21 46 126
47 94 545
36 11 3
55 38 318
35 106 6
32 85 950
66 84 730
23 27 60
1 59 451
60 91 462
2 79 719
36 32 699
95 91 993
80 18 126
100 70 435
35 28 617
83 80 99
40 20 815
75 108 901
64 44 520
100 51 421
27 103 163
68 45 835
52 63 960
38 95 933
73 80 666
102 48 35
48 13 151
46 99 657
4 64 30
54 14 688
5 58 103
22 100 635
38 44 973
70 60 584
59 49 61
75 86 775
37 1 634
68 13 330
100 25 404
63 29 402
82 68 771
29 99 572
71 6 697
23 91 732
65 16 318
34 47 929
6 65 497
11 55 153
69 41 661
89 18 1000
80 34 492
73 28 367
36 38 612
89 46 690
47 63 655
82 108 291
82 50 987
63 29 523
33 94 254
22 9 79
24 18 566
33 104 304
47 92 309
68 5 632
90 65 262
94 65 841
72 104 374
27 100 930
92 102 179
39 21 704
56 1 5
15 61 691
93 71 716
46 74 353
35 103 781
28 22 891
43 23 426
73 28 753
29 92 137
59 57 657
80 30 764
46 82 967
89 56 451
30 46 378
87 97 985
48 97 778
1 97 0
40 86 835
72 99 7
47 75 233
38 84 999
70 37 670
70 24 471
80 48 116
47 8 328
78 6 207
79 6 584
66 108 416
61 63 886
90 41 677
41 16 717
56 79 877
1 72 622
15 59 514
5 28 600
104 41 694
42 89 911
37 99 902
26 94 607
79 12 520
10 108 353
87 6 695
39 98 793
32 68 985
6 65 752
22 77 878
61 16 172
73 85 339
4 84 915
95 73 804
9 32 741
3 40 518
41 23 877
63 52 87
101 49 263
25 34 939
103 78 901
56 29 323
17 16 523
81 68 39
75 6 569
30 16 979
9 53 162
60 46 749
20 87 872
50 74 922
66 24 399
82 86 154
21 56 420
19 12 995
44 81 796
23 38 543
91 46 328
70 108 599
98 32 395
28 82 868
23 26 160
98 15 571
50 17 15
86 51 655
30 43 708
95 60 927
44 57 703
35 64 375
23 97 979
65 15 563
100 106 458
73 92 476
30 45 345
20 18 749
16 85 667
4 8 874
66 81 309
61 48 896
107 62 322
103 91 969
41 64 518
17 64 841
87 64 510
69 76 748
63 90 971
91 40 2
71 27 885
70 98 797
42 28 476
24 95 650
95 98 293
58 27 464
77 45 285
2 34 646
29 60 831
51 93 363
108 56 833
17 103 545
75 33 311
81 99 17
45 91 418
62 2 52
5 23 367
90 80 636
72 89 274
24 2 952
47 107 454
37 91 484
47 12 445
16 62 166
9 106 802
39 25 654
99 37 223
109 50 992
82 9 907
4 21 412
73 28 962
67 93 637
84 49 651
73 5 341
76 48 937
17 34 975
48 64 954
66 55 233
58 3 376
84 54 128
33 14 597
65 86 950
26 53 542
85 34 93
47 68 318
45 68 406
17 20 259
27 67 674
88 99 678
57 50 196
88 20 156
85 13 793
82 38 826
9 14 956
51 102 308
46 35 871
74 26 633
60 61 85
78 28 764
58 36 940
24 105 304
45 85 351
22 41 375
32 8 762
109 47 814
63 87 807
65 21 452
74 94 480
69 52 381
65 97 856
12 47 725
59 65 883
25 61 114
32 88 89
74 84 960
27 87 745
43 84 105
10 31 464
21 41 874
66 71 190
86 77 122
104 97 16
107 83 227
55 91 742
18 11 66
82 57 709
34 89 608
67 27 417
14 46 942
17 70 623
58 4 326
19 21 493
17 54 615
52 97 532
23 99 354
37 10 894
71 39 412
26 60 535
104 101 745
3 106 156
53 85 383
7 76 218
39 87 741
65 39 334
109 95 495
105 35 768
30 39 682
97 42 420
62 52 429
16 36 225
81 55 695
107 11 853
92 83 485
53 79 424
37 104 650
51 73 500
17 22 29
89 83 789
48 97 568
91 69 562
69 65 40
5 89 136
47 8 936
92 80 187
83 26 29
57 44 636
87 35 162
61 51 208
62 89 23
39 85 263
57 60 909
32 39 856
64 62 655
20 72 706
10 81 828
37 56 200
61 20 369
3 40 187
75 67 132
90 61 445
78 79 432
84 8 473
60 76 770
20 27 145
8 35 427
8 61 565
96 9 276
60 97 155
75 54 49
68 69 720
36 81 799
58 53 545
81 87 661
92 57 998
54 51 18
90 55 407
13 86 531
98 63 424
8 95 972
74 29 791
19 85 877
14 49 672
46 4 707
91 62 5
94 51 723
68 37 215
63 65 225
20 2 173
10 60 782
62 61 346
31 41 565
70 33 768
61 52 823
12 50 352
6 13 881
1 52 856
72 20 770
51 45 801
108 29 162
75 30 343
77 4 61
95 46 697
40 51 509
107 45 82
14 10 987
4 39 36
72 78 222
103 73 504
71 48 83
91 78 372
105 75 952
106 64 886
66 60 678
98 13 436
107 104 927
33 101 437
33 37 910
33 65 663
103 4 526
6 72 419
19 23 542
17 31 454
16 80 378
54 58 771
55 4 947
5 81 392
46 20 291
27 86 235
10 93 648
97 34 648
81 36 569
43 17 144
25 96 429
30 98 182
33 84 654
20 21 177
67 96 949
39 87 829
5 65 941
35 42 420
93 108 283
105 61 765
65 96 318
109 30 719
86 21 844
31 20 167
108 102 101
71 61 789
57 1 498
24 20 122
43 108 118
18 21 999
9 103 846
88 97 832
81 33 127
99 6 700
47 71 815
31 98 680
49 4 489
71 108 720
58 2 876
5 43 257
103 12 363
1 82 423
77 23 931
67 72 224
26 20 415
66 21 964
62 80 291
28 15 887
52 23 10
13 1 274
19 76 530
9 84 51
62 71 242
63 90 774
42 46 971
63 3 626
27 39 927
6 57 16
13 20 409
5 78 744
23 72 586
17 108 463
40 44 990
11 83 348
71 50 756
75 2 392
44 27 88
19 74 727
99 28 844
58 13 862
40 108 745
73 89 138
45 55 792
23 31 441
36 72 20
87 37 682
58 63 948
92 68 988
36 103 761
3 84 130
108 60 202
1 72 886
21 64 562
34 66 824
57 61 646
6 97 703
43 5 425
19 101 307
6 30 155
65 103 433
92 96 497
27 81 906
3 76 885
60 89 890
36 16 60
26 82 753
33 54 63
104 42 364
43 3 92
99 14 923
68 100 220
28 18 352
74 99 771
95 35 403
64 83 262
55 53 541
70 99 284
76 13 759
73 107 434
20 51 167
96 55 349
44 90 794
10 83 830
84 69 711
79 105 840
99 44 658
13 83 828
82 45 911
92 70 107
98 107 689
102 44 803
70 38 166
19 75 2
29 33 606
1 60 143
47 72 369
60 18 434
74 93 359
64 84 55
71 85 969
13 43 238
57 17 594
14 32 926
25 49 478
31 91 873
69 79 258
83 72 316
46 8 675
69 37 261
33 11 199
91 67 543
100 62 163
71 30 889
92 100 750
34 8 427
59 6 842
40 69 785
29 38 433
77 93 211
61 43 672
77 46 136
38 27 876
54 95 754
75 33 984
18 64 941
83 65 541
23 35 113
9 71 465
12 68 11
91 16 618
76 58 635
67 35 137
103 34 182
94 48 98
28 52 978
90 45 533
58 36 589
68 14 143
24 95 626
5 72 529
61 59 100
7 63 702
14 27 601
12 52 862
70 33 185
31 86 133
60 105 945
99 32 902
43 47 883
17 23 708
97 103 969
18 74 437
62 97 216
66 78 516
47 88 596
79 4 374
30 108 799
79 76 399
89 92 16
44 84 422
37 7 533
41 50 981
17 33 614
33 16 39
71 72 760
33 98 895
33 67 499
21 69 621
72 22 906
41 100 609
99 2 808
15 22 611
23 16 643
13 79 7
61 15 564
71 53 374
81 72 541
61 7 331
82 60 777
13 56 548
82 8 92
48 15 63
100 65 423
17 89 370
35 46 509
51 23 27
109 24 578
47 2 12
71 55 828
95 13 588
86 83 200
75 99 776
33 36 632
83 86 245
101 14 406
19 93 288
