165 2546
56 119 445
4 85 141
79 153 171
131 71 443
134 52 484
84 22 793
32 146 845
67 46 880
154 85 518
163 79 927
123 12 87
28 29 453
12 22 405
115 145 683
112 157 306
150 56 406
164 149 464
3 46 804
34 81 485
49 94 315
79 57 324
86 54 400
92 13 791
148 102 7
26 2 707
16 137 906
127 79 548
109 9 160
120 154 497
71 80 266
47 157 877
3 21 459
156 4 598
104 135 102
14 39 383
17 10 955
30 64 299
141 7 977
28 156 470
157 70 368
68 14 72
64 27 774
109 73 36
20 155 292
116 27 608
2 25 502
41 121 175
84 54 586
130 67 23
13 74 109
42 97 144
20 105 327
8 142 370
132 42 107
54 48 764
6 140 453
80 94 814
99 57 780
11 125 519
117 57 906
80 154 599
85 161 777
12 99 206
26 61 747
25 98 518
37 31 675
49 158 963
134 56 830
51 36 973
33 49 1
74 149 380
26 78 427
127 122 91
128 146 825
23 119 175
115 15 126
161 129 456
88 73 374
109 42 183
27 56 758
72 149 917
93 83 94
165 50 333
68 149 659
66 154 682
1 107 873
130 18 116
11 131 432
150 75 242
105 25 310
28 144 342
88 68 380
87 40 987
98 37 9
149 74 839
1 105 576
74 100 537
40 122 952
3 64 388
156 157 887
29 55 912
95 164 583
165 126 894
54 137 539
120 102 983
89 130 10
50 68 992
123 33 584
13 99 802
117 100 528
147 90 8
164 13 174
24 4 291
71 88 623
87 142 603
127 148 97
93 124 489
140 82 453
141 19 890
40 159 322
77 137 950
21 43 78
155 16 573
109 27 237
28 165 414
30 56 419
128 104 818
161 158 510
14 93 972
7 90 852
39 96 851
109 144 678
86 164 309
101 64 820
77 29 77
16 65 759
102 95 367
38 118 121
165 74 802
64 23 195
9 66 380
81 29 741
121 23 348
11 75 606
163 85 410
109 108 59
125 24 626
16 161 439
22 84 505
41 94 403
78 154 488
60 19 441
97 13 661
50 100 32
102 70 202
78 144 474
145 163 449
59 112 867
138 81 36
93 158 585
38 9 420
77 137 639
80 45 529
33 111 823
86 118 355
81 153 668
82 22 767
42 164 793
99 44 534
97 119 306
101 8 523
30 13 146
147 150 543
43 130 538
53 122 52
12 144 422
14 137 209
12 156 396
135 86 131
118 131 570
46 114 411
106 108 748
153 15 926
8 110 789
3 115 851
95 106 545
48 89 531
85 5 486
71 80 92
61 91 998
47 64 475
133 136 606
127 145 404
16 94 892
53 29 130
109 99 373
92 81 613
108 143 331
155 120 777
19 114 112
119 62 7
134 118 209
147 102 973
99 57 485
160 47 3
138 148 983
135 17 947
104 95 736
58 116 43
125 82 593
26 48 891
12 23 410
103 61 978
63 158 729
95 7 436
114 80 947
117 13 998
85 46 617
110 101 427
138 22 471
144 81 108
159 61 344
91 37 638
84 11 306
102 25 125
61 101 732
132 104 667
44 87 182
20 165 103
108 121 176
76 128 962
48 59 606
94 7 588
26 140 686
26 82 861
13 102 154
158 19 680
40 59 300
85 36 693
70 63 290
145 119 80
66 63 385
61 108 483
2 133 597
46 4 242
145 136 398
91 150 901
74 109 928
17 35 535
65 165 493
23 78 579
102 105 476
107 98 490
100 86 996
93 92 90
86 56 239
134 72 986
127 45 986
89 19 931
67 100 96
143 21 316
77 145 209
138 65 795
81 96 523
74 6 893
137 70 798
114 91 308
120 80 462
64 25 607
137 19 981
149 6 880
32 54 738
122 157 43
13 145 744
134 76 588
21 68 221
54 148 114
109 18 616
74 87 630
30 113 69
13 27 608
123 93 168
106 101 280
70 80 333
164 150 585
31 43 653
156 148 233
118 13 271
60 139 665
125 96 580
127 165 591
96 83 137
47 48 596
147 44 73
138 26 593
42 48 660
77 145 163
91 131 770
35 158 781
114 107 350
55 147 364
151 39 658
7 82 386
108 49 96
162 83 596
45 24 484
1 90 986
152 136 861
24 147 120
156 36 907
113 105 723
45 101 29
71 131 136
76 108 699
79 25 397
104 22 93
151 51 525
139 11 879
39 53 549
91 80 171
34 1 486
53 147 838
54 142 784
73 131 807
55 5 437
28 154 185
146 25 307
77 140 246
39 112 347
22 113 600
58 55 255
23 46 863
112 136 514
135 156 695
126 123 331
22 149 293
64 87 140
40 147 514
80 88 28
124 10 887
43 42 192
160 96 876
9 133 479
68 130 946
50 146 332
122 96 637
78 54 96
106 75 109
52 13 208
20 22 956
26 77 65
52 149 663
47 49 257
47 129 137
157 122 30
141 155 958
13 34 327
87 66 113
128 20 23
59 45 737
123 33 763
102 131 715
16 44 722
134 52 584
8 77 6
37 58 273
107 103 297
141 100 878
14 5 737
36 100 245
146 40 713
73 60 243
74 66 780
10 64 738
143 30 502
130 141 55
23 157 191
113 140 527
134 122 126
56 152 205
53 38 921
86 108 880
61 27 901
32 72 214
122 118 0
77 75 107
32 19 473
45 143 551
91 32 242
96 3 726
113 29 552
78 2 821
28 76 749
112 164 423
104 148 810
48 115 714
143 71 102
53 162 699
40 129 864
111 165 684
16 118 391
100 78 666
59 46 162
101 87 200
108 115 165
109 58 8
64 153 834
15 77 414
102 28 348
33 29 668
114 71 148
23 37 633
138 121 401
76 29 228
51 136 244
20 74 956
100 17 426
8 12 10
22 51 326
56 8 704
37 129 58
122 69 502
62 41 228
111 15 488
18 20 675
146 126 627
84 64 471
79 84 18
46 121 859
119 13 52
37 80 776
155 5 956
143 48 95
108 6 644
39 63 313
78 90 623
50 67 420
107 69 379
44 8 986
16 18 960
104 147 454
164 62 442
99 134 727
24 2 211
13 136 570
157 158 859
102 49 649
51 50 977
137 11 430
153 135 209
14 85 813
149 75 927
133 55 531
78 14 376
115 79 247
17 99 974
55 145 926
125 159 840
36 117 795
105 70 31
84 75 987
85 121 180
47 133 380
20 142 178
144 89 664
154 153 612
110 37 320
82 15 138
43 35 663
12 70 899
69 120 291
24 100 351
127 110 194
154 157 173
158 75 188
65 24 684
36 117 13
124 82 833
148 37 996
34 117 595
107 140 308
85 8 998
92 128 206
102 107 752
93 51 893
114 37 117
42 44 228
72 29 25
10 37 435
46 125 410
22 64 785
92 78 470
158 95 58
117 89 799
91 86 566
157 153 878
146 60 607
44 105 500
121 102 5
78 115 642
61 151 624
107 48 282
157 18 689
42 126 647
82 98 5
149 130 853
57 58 347
153 42 910
93 11 833
102 134 453
10 97 234
9 51 645
136 122 842
91 15 748
26 61 814
56 130 668
56 67 877
136 17 676
62 9 220
154 17 412
101 52 573
35 130 728
84 108 601
78 141 793
134 91 854
138 40 392
158 61 774
165 89 163
31 76 708
52 163 881
10 107 670
42 56 43
138 22 725
18 61 363
127 108 753
147 78 8
114 4 424
34 112 771
25 165 881
139 74 486
29 124 463
137 139 932
113 115 669
151 150 957
98 8 650
154 24 922
37 158 567
120 56 633
89 85 479
47 145 34
102 131 253
138 76 737
34 145 23
81 100 240
83 114 954
93 147 339
155 98 58
24 61 362
57 78 544
77 156 644
70 119 853
54 39 592
115 89 649
124 65 194
100 118 672
23 48 954
108 117 782
88 142 144
20 33 71
159 147 534
82 151 616
75 112 988
140 58 199
150 101 316
57 31 360
64 20 890
164 150 862
75 27 657
130 165 336
22 165 174
97 74 990
124 16 687
12 162 180
68 154 831
68 22 532
44 56 439
150 98 54
29 162 974
72 154 42
76 56 278
38 62 436
134 136 744
110 121 356
50 83 563
113 133 942
117 157 999
54 49 1000
91 145 192
68 139 644
108 143 853
40 93 192
99 61 713
32 56 809
127 50 514
48 83 426
80 121 613
39 49 97
92 88 850
39 140 364
81 97 224
107 133 491
147 114 652
67 127 847
16 39 256
109 62 954
32 43 502
30 22 362
60 33 793
160 91 158
1 12 791
121 58 938
31 78 985
104 66 678
158 8 742
35 16 951
119 140 691
137 76 326
17 144 807
137 63 652
94 36 728
161 116 570
66 33 583
28 55 339
63 62 766
116 141 366
36 29 629
39 87 222
61 100 885
38 113 701
163 162 566
26 141 880
123 137 217
42 119 48
87 60 747
73 8 985
46 135 393
112 127 562
39 154 360
105 142 88
141 73 178
23 71 940
141 94 875
91 111 943
20 42 388
163 61 784
105 78 597
151 119 540
125 111 193
150 68 780
155 67 954
49 56 423
83 22 671
20 81 873
100 107 378
87 96 4
117 82 442
69 50 938
48 15 775
130 51 546
123 83 632
84 161 871
1 62 746
18 153 403
115 78 620
19 59 99
4 73 135
143 103 53
60 23 999
36 94 708
88 129 414
39 150 483
113 30 896
153 53 974
144 27 878
89 30 909
40 129 490
127 76 799
5 11 83
1 116 609
38 83 956
21 31 151
139 10 134
67 112 341
39 153 530
110 18 86
162 39 797
28 14 786
155 121 938
94 88 765
58 134 895
150 22 268
140 106 75
115 95 686
45 68 505
90 148 316
108 14 912
29 129 597
122 42 439
154 89 613
27 102 358
143 107 710
149 135 447
65 14 656
49 80 505
76 86 402
134 92 357
14 10 324
88 59 862
161 70 421
9 25 660
12 96 335
86 110 771
83 43 455
58 132 45
70 141 433
82 31 369
57 143 500
130 89 419
163 32 423
2 76 552
23 164 690
139 122 64
18 45 42
142 89 257
125 149 825
161 112 130
162 38 558
27 119 796
156 41 870
42 110 231
40 57 46
128 95 362
94 62 87
122 21 478
65 78 654
89 21 527
16 44 472
70 48 740
79 130 303
53 77 441
19 129 805
87 116 623
15 58 53
161 115 176
165 25 187
142 61 810
160 1 451
138 63 457
92 124 91
44 56 638
136 35 594
156 49 177
160 43 304
127 11 371
4 2 837
95 82 127
145 155 361
116 22 138
158 75 609
56 125 877
18 131 100
114 1 845
43 66 662
21 68 530
4 89 87
155 134 84
109 61 658
145 31 2
104 44 961
107 104 892
59 86 92
53 71 560
2 82 171
31 17 824
143 148 822
153 50 913
22 46 106
35 134 347
105 54 341
66 13 683
74 140 541
18 91 822
32 158 93
112 158 363
161 40 509
153 138 95
67 84 37
126 153 938
75 123 778
148 47 276
92 121 300
130 59 242
164 92 436
64 90 155
3 85 860
1 121 524
83 155 371
36 5 880
20 1 578
118 23 930
12 165 783
133 71 627
139 137 160
2 77 218
2 151 958
28 154 108
102 18 928
79 76 178
103 116 794
71 149 494
113 76 740
109 39 359
116 6 376
8 33 398
26 89 888
164 75 95
156 41 428
154 161 618
112 15 556
76 68 706
81 89 553
30 106 244
92 106 270
80 16 865
59 24 516
144 27 318
140 106 935
24 89 868
118 105 159
23 79 855
55 5 602
137 99 872
51 78 910
50 111 827
71 60 807
53 132 910
152 110 865
83 88 335
110 73 401
128 123 898
109 16 245
25 24 661
85 135 587
106 76 792
65 135 759
152 111 866
8 5 614
146 24 957
48 38 440
12 66 120
49 110 81
10 39 110
12 23 424
13 39 629
141 51 307
38 70 812
102 56 765
35 58 584
97 74 531
2 77 208
80 35 568
83 8 692
17 142 519
48 139 464
116 142 147
116 77 655
144 137 59
78 106 307
74 98 398
104 147 423
129 145 633
107 40 586
19 99 734
33 118 844
157 41 243
89 107 672
19 1 347
152 70 661
28 17 744
16 102 226
51 35 35
143 130 381
92 143 857
7 156 769
31 103 25
109 57 645
126 48 307
104 107 858
22 64 633
89 12 3
90 78 554
38 69 838
71 154 660
107 37 939
87 55 547
109 3 36
11 93 919
124 14 667
83 45 857
83 18 574
35 157 580
137 75 891
31 139 69
146 68 315
38 165 927
141 26 389
30 19 858
165 136 110
81 93 876
22 54 597
45 61 511
60 30 651
100 119 904
41 35 59
156 87 115
43 101 819
108 134 235
160 25 490
89 95 279
117 41 403
101 127 186
17 129 22
163 113 829
87 143 672
15 142 865
41 75 216
38 142 920
62 59 828
69 21 272
36 26 752
101 23 851
18 113 402
7 9 66
29 12 888
53 66 127
143 76 107
21 130 43
150 90 57
48 68 937
52 82 368
85 151 511
81 45 674
152 110 63
153 164 324
131 120 51
131 95 632
145 98 389
51 91 428
61 86 710
139 153 74
130 52 294
125 151 134
31 104 366
156 60 3
44 125 288
44 59 608
81 87 828
141 52 867
140 148 457
118 93 756
161 2 465
156 2 183
56 57 751
6 83 726
140 144 752
135 16 550
88 141 930
161 156 788
119 8 128
122 98 985
96 59 385
137 30 706
83 30 817
61 31 751
87 135 658
50 6 824
156 40 559
58 72 294
153 146 288
105 133 5
113 57 530
62 18 493
152 140 714
154 107 530
57 143 391
31 2 596
23 129 129
2 159 212
155 154 759
160 157 841
140 76 710
110 4 213
101 151 101
17 156 122
85 149 397
59 88 978
17 119 469
45 44 811
4 91 829
9 157 190
56 85 947
127 46 99
112 137 1000
59 29 519
82 142 742
83 66 343
125 165 144
50 47 200
97 44 334
104 162 867
93 156 756
112 118 843
105 137 891
134 131 603
96 126 429
109 159 1000
161 45 911
38 3 706
122 29 201
55 83 216
39 126 663
11 40 576
35 144 719
15 12 592
55 23 430
132 53 25
164 139 425
89 92 46
72 121 39
122 91 297
38 125 29
98 52 549
19 129 709
61 52 656
3 111 731
72 2 469
84 47 805
80 140 20
44 40 826
53 139 936
160 88 588
93 18 475
48 25 403
163 31 344
70 24 902
66 60 920
82 131 229
61 124 802
127 79 495
164 128 509
37 13 391
37 102 957
63 1 581
101 58 393
52 101 302
54 69 937
152 141 380
6 19 951
77 125 341
124 5 874
144 98 750
25 75 649
91 3 183
160 134 187
16 78 696
30 64 691
136 20 877
101 127 879
149 97 700
99 60 648
57 18 298
59 23 406
26 10 671
78 70 407
8 60 693
36 15 798
53 123 860
160 74 293
145 104 510
11 83 649
84 91 716
122 38 891
88 71 828
3 6 970
69 4 130
3 64 911
33 11 739
102 46 76
106 35 417
22 61 380
130 90 785
156 41 332
59 100 523
25 77 936
22 82 439
49 117 914
43 155 76
63 9 920
82 127 450
23 122 276
36 135 956
48 149 958
107 102 151
3 17 282
25 30 716
13 97 317
146 103 30
50 40 900
113 130 40
84 42 958
158 100 882
26 21 262
139 93 235
3 161 39
60 52 347
99 93 555
94 95 871
145 48 334
156 84 801
126 117 729
126 124 359
26 7 592
67 147 630
7 22 688
55 147 976
125 95 679
63 135 255
16 114 91
2 115 862
10 77 391
129 56 307
35 66 986
22 124 719
161 18 850
39 102 263
91 13 199
163 111 662
73 136 446
100 76 591
12 1 659
68 37 679
86 18 526
64 112 917
51 156 566
109 133 531
34 125 310
150 22 577
45 100 501
60 103 405
21 150 44
55 165 592
11 9 258
140 36 850
109 156 370
141 66 581
136 151 752
18 97 192
41 66 167
43 97 66
82 126 974
10 74 627
123 112 953
44 141 542
16 109 748
91 5 586
39 41 791
107 6 145
31 140 454
67 71 625
90 163 8
164 1 919
107 52 32
98 7 597
145 148 268
131 154 596
60 28 882
66 64 65
45 37 202
17 52 712
151 117 133
129 65 346
89 82 990
114 131 491
95 12 916
137 119 163
23 141 414
144 71 466
148 35 392
104 40 420
84 74 239
93 82 694
35 37 625
123 109 817
51 157 408
75 82 314
73 99 782
113 146 481
43 106 923
65 49 154
6 103 591
50 165 875
9 37 812
163 9 87
74 137 490
101 68 89
160 150 775
157 99 348
96 9 334
89 105 577
45 58 731
159 152 203
117 162 983
109 68 368
40 83 542
117 146 221
78 48 587
158 10 416
112 99 910
151 73 44
134 56 855
141 81 937
10 33 966
126 52 585
30 123 279
56 59 193
161 58 372
159 10 649
91 95 999
127 74 713
159 128 790
6 99 719
124 147 766
89 110 489
29 25 559
46 74 721
89 20 452
100 3 852
115 25 645
133 74 447
17 65 533
111 70 74
4 138 567
33 105 349
33 165 888
66 157 668
154 73 55
93 67 677
89 151 153
151 124 633
129 70 19
83 53 933
40 80 980
69 8 276
16 68 691
122 60 862
80 49 858
59 41 793
111 82 578
71 81 30
145 157 175
65 95 116
160 55 842
138 157 884
150 165 992
145 15 994
57 148 862
100 39 108
40 68 224
23 9 426
83 19 158
43 121 259
113 160 346
70 87 980
12 144 637
59 126 55
118 75 625
6 2 884
71 45 314
100 57 247
150 35 509
114 6 440
78 140 516
117 58 857
59 127 544
164 95 884
60 35 843
12 131 65
12 143 268
134 64 970
136 18 444
83 14 429
30 17 372
128 123 978
99 140 434
86 142 86
97 57 406
148 130 200
63 165 862
73 27 823
163 44 663
12 125 600
100 1 997
35 129 199
134 107 6
26 151 259
63 137 656
140 112 141
118 93 97
114 162 966
160 126 627
158 53 465
36 142 222
123 31 181
155 163 666
97 118 250
63 45 923
78 93 453
56 144 770
63 99 256
121 123 617
42 18 126
129 101 117
127 163 915
97 154 846
17 158 664
33 71 668
17 142 576
158 18 256
28 44 777
16 70 731
67 117 158
137 140 714
42 147 392
72 40 750
142 102 475
75 52 104
82 87 930
159 18 224
76 128 804
137 28 509
77 134 932
59 146 898
38 4 523
97 26 409
85 160 241
37 151 201
60 139 108
39 4 904
50 48 144
86 51 339
116 71 795
91 147 329
96 20 278
13 94 571
96 120 365
121 124 674
74 135 234
62 132 241
2 46 556
123 45 213
113 123 58
80 142 584
83 20 736
12 52 642
67 36 183
116 152 230
75 140 724
115 55 594
62 159 465
80 77 347
109 152 566
39 102 815
6 56 835
48 10 281
112 123 648
26 161 685
91 47 75
98 18 242
107 90 225
75 33 489
100 85 819
52 19 127
33 84 898
53 18 396
84 47 820
146 88 99
117 116 783
109 87 185
148 161 284
34 65 444
6 112 856
117 21 402
127 52 111
37 50 108
157 36 970
95 43 432
121 25 313
97 156 221
82 70 844
54 38 376
161 47 395
156 32 213
17 156 971
42 156 529
69 37 129
95 68 726
113 141 712
59 144 266
39 36 595
123 144 446
42 58 142
29 57 543
90 25 73
32 43 934
93 87 157
87 99 636
83 162 113
82 112 64
127 67 369
120 122 111
91 99 750
120 18 956
19 3 538
53 32 19
138 5 703
120 49 800
106 114 15
102 123 833
39 90 314
66 155 632
111 152 854
40 128 859
88 121 255
165 158 674
63 61 824
78 155 321
26 87 438
149 66 30
24 153 471
46 76 547
19 96 63
70 145 379
41 65 335
142 160 782
54 61 493
142 20 479
65 127 252
92 123 507
128 157 244
86 19 335
153 83 145
84 126 177
30 100 848
14 36 940
41 117 795
96 35 242
37 89 67
120 90 405
91 50 497
82 22 533
69 93 959
56 53 33
27 100 93
128 118 28
72 163 489
12 21 984
67 50 2
12 157 536
12 66 906
136 78 154
73 66 617
96 155 508
149 78 511
70 39 231
128 103 924
8 5 173
65 26 182
73 139 723
74 53 997
2 4 223
69 56 375
144 165 233
103 48 203
108 61 288
139 81 891
130 146 240
104 127 557
117 31 805
5 139 822
98 85 891
95 74 98
130 97 204
105 73 554
102 49 501
24 15 2
8 72 384
64 47 803
120 113 667
27 39 585
94 100 124
85 32 965
6 134 711
44 123 123
109 90 813
129 67 947
26 146 370
68 153 954
87 39 179
112 87 130
144 123 622
72 52 262
37 79 645
14 49 598
53 16 801
37 15 889
63 117 872
47 19 970
15 65 22
152 55 802
118 46 67
99 42 967
9 42 134
64 12 822
69 59 807
149 62 637
24 90 9
126 90 192
119 159 586
159 63 528
38 134 441
50 79 838
126 70 213
144 36 976
69 98 362
32 22 567
29 66 464
93 41 142
52 152 590
98 88 127
42 136 19
58 5 449
14 78 903
45 46 643
149 13 493
160 23 556
133 62 642
128 16 356
112 41 377
36 145 843
114 10 301
118 150 137
11 74 994
55 74 443
24 151 118
133 8 527
7 89 580
158 93 452
126 118 761
142 133 485
135 114 456
127 113 69
149 113 737
25 41 541
112 103 738
46 102 749
43 71 800
119 92 285
116 27 504
162 159 102
21 74 404
115 11 39
13 77 303
110 45 889
101 145 845
99 150 719
159 2 423
5 4 600
96 107 741
130 14 438
113 12 128
36 113 724
28 138 475
86 90 316
142 33 375
62 121 663
66 108 894
61 71 56
83 7 294
18 67 524
125 39 859
36 47 900
62 147 19
155 44 312
3 138 894
135 28 551
157 89 146
16 80 932
15 44 805
159 110 607
87 93 243
148 149 876
17 52 838
129 114 822
126 79 265
58 15 839
101 152 875
161 125 274
56 150 983
32 111 90
75 77 963
165 99 572
38 147 90
62 30 85
140 156 730
60 27 432
112 7 122
24 71 614
7 62 179
135 93 99
97 120 199
39 34 36
30 49 708
104 50 415
62 129 737
21 161 892
44 54 883
118 110 67
99 15 786
141 48 320
66 105 699
91 153 501
81 97 328
82 165 344
76 140 502
78 55 945
77 104 139
123 91 192
34 10 831
41 76 970
74 117 314
154 55 981
25 66 43
127 66 189
43 132 899
140 35 8
47 105 212
88 39 347
99 155 657
78 36 186
25 141 981
152 99 132
162 157 903
114 48 429
50 142 213
33 9 466
139 69 190
106 113 216
80 23 918
113 143 699
52 61 774
8 42 941
54 39 928
44 69 881
78 148 857
99 82 937
43 118 712
7 122 184
165 150 607
68 89 881
88 115 872
79 165 240
82 13 982
46 149 926
131 5 709
154 31 642
59 73 686
53 130 96
165 1 605
3 118 366
75 105 238
73 56 469
119 155 33
88 141 227
64 122 227
123 164 23
23 20 302
23 91 362
160 58 713
21 116 214
163 38 616
103 1 316
137 32 723
94 36 966
153 99 556
41 106 924
112 5 430
6 52 422
35 134 772
119 140 111
22 2 753
130 95 60
55 106 445
69 7 420
7 129 586
18 94 435
77 121 833
72 68 130
72 8 790
17 67 803
90 3 331
126 25 768
71 151 542
138 45 931
67 25 232
9 14 76
163 76 885
114 135 392
118 110 649
3 144 782
81 31 965
34 164 303
149 130 207
1 25 14
151 127 193
60 25 896
81 160 966
116 33 410
139 92 662
97 136 352
81 148 354
77 13 490
114 109 412
10 119 924
44 131 823
47 15 492
92 86 744
156 96 380
10 125 180
143 101 632
2 148 150
33 101 781
76 50 408
145 78 870
100 51 656
17 39 717
107 91 514
85 113 50
80 83 117
65 2 534
32 57 835
134 121 236
15 93 551
98 27 836
110 26 450
45 129 48
19 122 519
36 139 400
8 70 459
23 10 628
122 37 297
146 133 579
117 105 725
10 83 569
86 134 571
90 134 247
33 10 640
47 31 593
64 145 61
12 163 33
42 138 109
152 131 675
7 3 436
15 92 527
45 49 177
149 148 209
73 147 739
157 97 326
68 99 380
164 85 891
19 137 885
102 24 484
50 100 52
115 29 282
58 55 63
163 1 372
111 121 231
40 94 576
42 118 926
13 28 343
141 164 465
131 40 243
26 13 490
2 104 443
77 41 807
92 65 611
125 122 637
16 65 877
128 6 77
83 11 718
