160 9952
57 47 468
19 140 513
68 124 292
150 134 247
147 60 745
133 26 593
100 91 975
32 130 126
60 151 176
57 35 84
85 39 719
90 151 16
4 13 466
113 127 122
149 95 63
2 3 508
122 98 374
13 98 146
114 42 954
92 125 401
142 40 198
117 124 310
152 119 273
83 145 686
113 63 982
40 3 546
88 34 234
151 10 397
109 48 423
139 44 966
125 38 418
28 52 191
131 15 275
45 32 599
86 79 737
113 46 520
34 101 334
65 78 487
34 128 208
96 156 358
94 58 789
116 61 937
101 4 603
9 17 960
44 126 5
143 126 511
42 137 102
11 5 934
86 60 845
78 137 557
111 71 970
77 79 262
17 106 449
111 41 798
48 18 207
69 147 383
79 32 817
147 23 179
160 121 56
117 153 243
20 138 547
5 84 447
110 30 800
9 5 734
92 23 487
153 1 705
26 145 933
123 82 938
105 9 661
114 19 57
93 96 215
144 134 638
100 98 307
101 43 958
8 32 439
111 71 983
114 84 159
63 138 227
71 109 1000
17 9 758
44 87 965
23 122 372
88 42 838
45 120 967
157 80 329
95 48 703
103 26 432
40 137 737
144 56 839
48 27 619
128 3 532
88 104 669
116 46 655
29 128 818
83 107 770
23 16 363
1 103 653
81 82 46
76 38 395
69 108 525
79 108 946
151 117 347
30 82 767
158 103 458
45 94 806
59 100 946
33 109 867
148 120 155
122 82 230
134 78 92
29 111 477
31 51 195
85 24 167
109 21 265
83 114 786
80 72 270
23 69 495
24 17 911
97 131 742
159 45 234
53 83 586
100 126 917
48 78 863
135 42 550
86 89 646
69 34 818
134 80 811
21 59 883
139 94 129
88 99 688
88 11 575
57 152 711
9 89 700
107 46 193
132 25 329
96 102 861
63 82 846
85 143 360
62 40 825
16 74 213
155 62 475
143 73 448
140 160 981
62 67 433
129 103 577
72 25 770
144 131 679
94 83 538
68 114 218
27 51 388
151 77 264
81 106 658
12 70 688
127 80 778
20 17 875
27 93 570
69 70 488
150 137 371
124 25 231
33 109 183
157 14 351
56 144 752
85 108 645
2 84 323
11 100 863
137 81 525
25 41 645
152 153 757
57 9 123
94 29 315
48 44 531
63 37 793
29 33 489
73 53 317
20 145 363
66 31 370
125 79 60
119 112 339
60 136 488
58 114 149
139 44 792
107 159 618
61 66 719
141 86 725
86 54 210
47 56 285
41 114 967
116 65 239
69 4 268
27 63 761
103 112 982
94 77 39
126 150 802
155 132 156
9 142 902
12 24 827
48 130 961
159 140 739
64 19 379
67 2 288
147 125 511
141 69 879
46 94 983
113 41 537
32 123 312
16 112 844
5 54 394
95 141 293
86 90 927
17 32 969
127 128 929
130 1 966
5 130 389
41 58 900
8 95 658
42 159 976
58 96 229
54 9 232
51 8 70
85 10 971
39 89 714
112 3 830
104 56 185
147 52 827
47 94 1
55 79 709
52 78 604
140 32 475
35 97 991
154 35 906
75 7 864
119 90 539
107 16 114
71 113 531
79 10 372
149 13 721
99 79 645
116 72 992
53 35 466
87 33 696
135 27 644
45 132 93
27 34 837
106 41 174
135 74 167
53 83 628
24 36 737
96 8 541
61 150 793
30 34 135
142 137 683
128 73 13
98 86 637
135 118 358
40 93 907
43 147 84
59 125 186
123 23 547
31 76 896
32 19 968
136 151 131
138 122 97
52 27 507
125 147 203
60 73 377
26 13 902
141 118 501
133 44 798
92 98 712
9 28 991
25 70 917
13 104 341
15 7 500
42 21 358
63 100 942
97 13 805
81 19 876
80 110 617
113 92 959
52 145 913
105 48 926
67 57 600
77 51 860
40 126 158
103 63 769
105 53 977
154 38 641
110 135 493
25 86 982
121 46 223
105 19 346
32 117 55
120 66 727
90 82 831
4 97 328
117 57 562
146 101 620
116 17 786
131 40 897
124 141 606
62 123 878
3 20 986
18 57 908
15 145 676
58 134 308
94 40 775
110 78 80
40 144 40
74 87 650
34 38 25
118 21 704
5 19 789
96 101 987
116 13 788
71 108 563
64 1 162
17 141 820
31 91 978
40 39 108
125 154 461
54 118 83
73 102 931
116 132 335
3 23 331
34 152 433
137 148 112
106 47 486
84 23 160
144 115 803
34 44 607
77 119 81
139 61 141
54 150 422
149 29 115
109 61 876
154 126 824
113 31 938
22 81 983
62 36 333
36 155 880
39 78 806
39 147 411
97 61 956
152 99 468
59 79 42
74 146 425
35 7 753
121 8 186
59 105 445
27 21 698
77 17 191
139 154 453
130 27 243
36 147 652
48 98 943
159 113 799
149 14 113
123 133 623
5 107 218
2 109 384
30 94 511
138 87 492
84 33 595
120 101 158
131 150 731
123 150 977
117 39 655
87 76 987
87 110 342
89 100 655
109 20 299
154 14 781
145 94 666
140 106 358
160 89 628
46 143 176
67 38 939
98 8 638
44 11 959
138 88 434
86 54 278
137 126 83
155 142 791
38 112 291
32 79 445
70 115 686
124 149 698
65 108 452
120 112 293
158 46 381
116 117 174
48 113 712
136 146 647
14 119 514
31 99 427
80 120 997
25 78 729
149 119 492
116 8 123
110 65 988
83 56 70
31 18 704
95 36 574
147 76 165
62 24 470
83 47 250
122 115 275
127 53 409
1 154 644
56 123 198
80 124 365
88 56 65
58 10 752
25 108 204
117 46 913
100 118 372
137 97 792
93 123 441
125 28 445
108 8 904
35 39 852
153 54 839
96 33 774
119 12 14
10 102 124
119 62 131
103 21 356
75 136 817
94 17 749
37 38 99
66 114 691
49 146 108
54 28 929
69 92 812
48 31 511
7 149 440
80 65 27
159 157 171
87 83 356
4 42 848
24 82 507
62 76 350
88 98 304
154 160 272
148 26 145
72 2 920
46 148 482
59 22 126
52 41 93
62 83 245
128 7 545
145 92 444
25 140 923
22 148 315
98 14 829
62 142 825
64 79 568
158 135 799
52 57 976
61 107 346
93 67 0
100 132 441
16 91 290
51 112 329
73 95 475
81 100 869
137 116 387
24 105 918
96 58 672
28 156 868
135 74 248
109 65 165
42 56 878
113 120 42
112 116 276
11 62 331
78 36 829
43 13 394
140 45 737
79 115 38
89 44 819
42 65 65
59 111 561
124 40 915
34 150 442
136 3 277
98 110 486
129 11 990
5 27 560
122 47 372
76 137 631
114 57 259
115 30 446
82 54 265
131 130 858
85 18 717
137 151 586
127 145 845
146 65 886
26 61 327
142 103 419
39 55 877
56 10 939
155 21 193
127 33 789
140 117 855
92 150 515
21 23 773
27 145 294
53 105 831
12 48 5
16 147 706
160 71 572
126 48 780
94 53 610
90 143 370
96 128 232
10 79 758
127 53 101
8 71 842
46 115 802
3 133 126
18 20 518
155 90 269
47 66 480
138 13 719
95 93 921
52 133 529
53 147 841
110 30 736
40 49 318
135 127 864
36 42 374
121 33 432
6 44 580
89 23 318
2 53 291
144 95 875
109 87 192
97 134 613
39 128 708
41 44 967
107 151 183
48 77 26
131 2 820
37 114 136
34 89 286
34 71 646
72 26 151
4 94 851
76 27 546
137 151 962
110 149 404
75 103 574
74 60 173
6 95 114
48 137 198
78 21 644
1 114 748
67 76 481
95 144 54
128 15 707
20 64 631
11 91 603
142 77 513
13 159 37
9 105 217
62 12 528
86 137 465
100 125 359
59 121 591
7 78 844
54 21 42
10 101 479
155 21 690
49 128 560
102 90 807
65 154 757
47 160 599
13 121 455
104 47 609
88 13 544
79 100 654
11 77 826
2 149 887
34 88 303
1 155 119
99 17 304
22 155 410
36 21 570
89 140 219
8 94 155
20 43 814
114 138 923
135 130 370
36 60 912
30 157 594
19 99 490
22 110 788
62 84 417
130 108 760
107 40 607
93 14 229
83 61 724
147 122 591
113 121 615
14 137 90
73 104 121
120 133 783
49 8 885
23 130 912
38 83 371
23 124 609
14 51 23
130 17 763
68 46 737
6 7 256
61 57 701
29 7 948
157 21 61
137 74 152
126 52 591
112 132 46
22 132 789
49 113 241
117 30 811
4 107 873
146 13 401
77 130 350
157 52 929
121 22 110
5 69 733
32 74 895
135 139 674
33 141 192
42 143 834
90 143 304
119 59 907
127 89 776
103 53 446
56 155 180
48 130 655
12 156 640
33 79 482
128 109 48
19 61 453
127 34 22
104 29 527
56 139 586
153 150 806
35 9 451
102 14 262
91 36 151
150 17 605
59 122 909
88 2 394
78 149 666
13 52 263
50 53 442
108 89 226
43 89 349
25 125 938
141 62 425
78 114 793
24 143 436
85 47 668
13 22 276
39 127 821
51 61 943
37 9 421
53 27 794
48 36 252
94 118 134
22 56 231
37 30 480
61 107 669
116 126 168
68 7 367
57 62 204
100 159 830
135 108 677
103 61 175
122 159 859
80 122 537
39 78 3
114 115 510
102 10 735
17 127 620
122 79 112
147 27 935
33 122 434
22 121 518
120 69 477
39 37 904
66 23 966
109 132 892
44 96 776
18 127 685
59 101 691
25 99 898
63 129 169
1 80 805
102 134 168
104 10 769
94 27 517
131 117 532
132 145 655
89 49 897
158 97 25
79 110 367
115 157 285
115 159 883
57 33 913
50 62 517
46 138 342
64 126 23
108 65 353
89 160 620
68 132 496
33 141 918
40 119 78
1 79 701
133 96 480
35 50 828
139 100 181
22 141 180
136 69 257
39 109 497
48 119 505
115 56 354
96 29 886
4 158 675
21 64 868
152 93 479
94 76 392
24 104 147
130 125 927
131 135 599
45 8 878
129 138 549
75 7 116
57 54 46
19 75 969
42 74 305
40 101 266
152 17 376
125 59 147
116 122 654
17 39 237
137 48 730
159 88 302
100 98 782
152 69 14
41 36 928
29 17 173
38 124 343
96 27 853
54 12 290
66 125 414
75 53 124
135 53 299
126 2 933
22 47 679
60 19 763
151 24 15
129 26 119
103 158 834
93 80 988
128 71 158
19 157 792
9 92 817
127 44 846
12 68 111
49 143 468
99 80 549
65 148 350
111 31 86
98 8 319
48 12 634
125 97 802
41 90 588
99 35 254
57 127 887
115 44 720
83 159 546
45 154 285
32 119 693
70 157 549
47 29 345
81 58 995
149 50 403
135 144 844
133 7 518
20 127 300
157 44 342
126 98 361
49 39 882
82 106 952
134 37 192
4 16 409
78 97 144
9 53 84
91 95 170
40 154 532
52 157 525
18 98 198
42 106 485
35 114 34
87 29 727
95 117 853
93 36 786
47 103 388
39 138 648
144 72 345
84 119 46
106 160 312
140 153 514
69 5 898
30 5 338
31 24 176
6 112 996
148 68 345
101 125 831
48 152 482
111 46 730
117 90 4
2 141 393
1 132 808
125 66 539
62 119 667
68 30 177
5 103 277
4 83 826
31 159 522
60 118 300
111 66 564
22 132 52
124 43 467
79 48 763
45 8 449
153 100 235
27 44 486
130 91 69
18 52 216
43 17 541
133 11 249
133 60 370
139 91 211
134 158 966
69 132 134
133 18 373
7 152 698
3 123 995
28 138 825
21 76 799
146 45 784
91 137 651
52 78 716
131 93 1
56 84 960
25 70 666
47 4 893
1 117 927
138 46 201
13 120 852
39 44 302
77 57 158
4 144 260
132 69 348
61 57 98
6 159 653
23 43 17
100 78 946
84 132 728
66 98 683
2 157 471
55 128 80
150 145 319
75 106 810
156 45 606
97 12 450
6 136 413
43 27 949
110 63 339
144 91 1000
54 22 296
155 158 805
79 123 253
132 120 959
145 23 159
118 138 853
113 33 370
154 66 573
157 75 273
25 3 854
43 58 383
159 19 816
4 97 198
148 71 726
86 120 5
2 7 540
159 40 875
124 86 311
111 74 121
36 52 380
53 115 291
28 98 742
53 68 216
7 108 92
104 106 144
56 152 151
52 13 805
107 48 837
119 92 831
99 32 550
119 26 248
71 18 890
135 145 882
139 127 473
96 8 787
127 147 878
100 8 957
143 14 72
5 131 469
120 82 554
75 8 786
90 144 774
23 152 673
99 135 540
49 10 933
112 21 96
27 21 218
156 13 320
44 135 502
47 33 923
75 129 968
16 146 175
152 138 37
159 115 594
47 112 398
37 84 756
73 124 307
26 55 741
3 69 330
26 55 512
18 143 548
120 73 976
65 155 192
160 115 164
66 94 243
56 95 690
81 139 76
112 93 443
32 22 707
149 53 584
80 159 351
126 40 367
66 62 439
111 34 159
98 49 196
66 54 26
69 65 590
10 3 699
94 43 767
48 36 241
60 9 62
100 14 990
48 11 184
100 138 531
65 115 133
156 106 911
109 78 295
42 116 854
23 34 936
9 59 950
55 80 105
19 58 571
21 43 435
87 86 390
42 19 140
142 143 935
62 38 154
47 148 980
150 7 828
73 34 777
100 4 918
24 96 178
61 130 534
149 15 305
137 127 299
112 79 292
156 13 575
92 97 574
71 124 386
43 115 983
141 99 723
40 78 955
147 18 323
114 11 563
91 27 979
153 68 752
111 112 442
72 64 487
66 57 458
16 131 243
105 21 772
156 95 994
153 20 711
82 146 395
113 59 236
154 92 439
47 97 237
120 52 125
49 141 422
132 58 123
99 106 336
22 65 174
143 112 811
1 102 445
117 29 321
118 124 502
38 14 218
12 28 483
99 30 691
52 80 322
63 34 163
118 90 100
77 153 446
111 19 520
81 85 216
54 33 914
105 27 378
73 14 30
144 15 121
145 15 498
58 138 928
142 151 893
69 3 610
95 91 652
96 75 533
101 113 902
122 32 389
21 36 795
137 61 79
36 86 780
121 120 205
9 145 454
82 145 678
91 11 580
152 74 899
152 12 21
34 111 223
148 94 829
29 59 159
73 67 391
106 12 993
144 92 876
141 134 33
4 105 666
114 103 636
34 31 873
16 40 195
122 44 520
133 122 390
48 55 751
9 77 562
52 70 263
25 150 555
2 24 949
45 153 332
159 160 702
138 75 44
103 23 140
70 155 637
23 40 137
107 5 670
131 94 950
63 38 123
4 95 449
35 67 258
119 108 372
103 158 715
101 67 102
102 17 133
109 92 30
19 157 673
121 154 337
112 38 613
73 54 586
135 39 137
154 133 523
130 142 586
71 91 827
18 78 905
26 135 964
132 73 255
127 39 60
39 68 43
136 57 504
5 57 430
63 94 260
55 44 103
86 72 648
64 65 758
86 141 253
85 7 61
150 75 654
143 61 215
57 36 771
20 48 302
105 120 56
144 110 626
158 60 228
4 136 584
58 55 609
15 125 914
11 19 638
57 147 989
150 95 461
13 100 11
115 141 776
95 70 393
154 13 67
128 142 53
134 83 539
147 141 206
1 8 502
160 103 222
35 125 683
44 72 635
121 86 983
28 53 649
78 65 315
34 2 790
71 139 564
86 68 259
55 19 823
137 90 472
110 157 273
95 135 801
73 24 265
102 71 156
111 147 518
59 100 510
133 49 651
26 53 224
35 31 243
12 78 9
13 17 376
103 10 1
84 27 58
123 91 806
63 75 394
103 140 525
123 82 757
135 66 508
88 84 991
52 87 646
154 15 18
157 141 761
129 139 495
57 110 911
85 40 843
90 121 561
62 22 857
46 35 638
29 68 960
148 146 14
19 12 644
151 2 580
149 148 84
96 88 261
51 66 310
48 10 269
106 147 334
31 24 312
158 38 441
50 25 278
136 73 312
127 45 348
81 74 499
92 121 302
124 152 654
43 139 482
23 25 608
108 152 298
105 149 436
71 125 655
3 114 251
140 57 245
133 148 727
86 58 55
28 5 274
126 43 924
66 68 513
5 69 11
95 152 700
153 61 672
62 9 113
115 69 350
115 112 986
27 75 430
20 45 622
5 12 645
81 37 509
75 159 594
74 89 999
86 123 305
47 32 418
159 33 982
25 48 104
94 138 280
99 27 582
1 84 701
26 113 466
151 106 542
77 17 976
153 6 39
52 84 337
123 73 374
146 58 795
85 111 749
64 28 689
45 89 752
39 70 841
51 81 688
34 55 251
45 27 288
36 150 809
146 136 341
125 94 319
30 140 136
41 75 768
56 53 561
134 21 521
10 30 27
93 160 516
20 106 995
29 101 695
100 39 272
138 152 66
148 144 960
1 97 653
94 71 239
102 109 19
120 131 448
130 81 523
96 39 223
4 39 585
124 18 505
44 80 568
150 138 765
76 88 411
15 131 518
95 88 381
74 110 374
107 77 964
106 72 14
32 114 177
110 14 559
101 85 574
129 133 746
80 126 55
25 39 768
72 156 991
14 24 917
158 63 702
143 47 493
116 130 790
112 8 630
145 70 60
17 146 877
124 110 336
89 72 243
16 59 760
35 102 754
31 25 337
102 55 900
154 120 369
66 119 652
150 48 67
59 48 806
48 4 291
121 29 652
26 111 917
22 107 224
52 39 418
88 77 801
152 1 397
62 8 277
128 70 999
54 93 796
17 113 713
115 27 678
109 128 10
61 121 716
126 43 845
72 66 185
154 32 535
32 10 604
29 76 489
13 61 208
159 8 725
49 158 206
118 6 391
108 20 746
123 139 794
2 4 44
97 115 272
65 73 609
5 37 101
152 144 459
6 121 886
65 88 917
146 16 369
102 41 870
44 109 598
117 93 79
146 4 251
157 77 952
42 21 164
37 73 975
104 109 365
137 107 76
94 97 321
21 74 379
22 123 302
70 113 94
71 127 406
28 105 597
140 60 598
98 42 642
9 144 901
139 108 706
28 135 439
28 140 783
74 7 635
131 149 525
117 72 491
148 17 197
150 98 35
139 159 873
100 10 953
122 69 165
40 70 678
64 95 677
83 72 515
95 118 878
125 131 14
42 45 763
145 154 147
74 8 163
57 2 520
80 146 93
143 71 7
79 88 474
135 158 636
138 39 497
22 21 762
25 121 637
73 8 459
2 42 820
22 119 21
30 63 604
135 109 599
134 143 741
157 22 332
26 155 373
123 135 297
148 84 614
83 160 375
92 60 252
37 75 337
29 31 570
39 110 968
160 14 944
56 150 549
4 136 452
87 137 827
23 110 612
110 55 935
50 149 358
110 140 713
95 32 6
24 60 350
17 92 454
22 125 603
150 127 52
42 114 997
98 144 127
120 136 847
90 33 1000
143 109 891
6 9 913
58 113 310
119 157 616
5 122 184
75 35 195
16 136 39
32 30 642
112 100 153
5 48 612
115 63 845
16 47 455
130 90 519
52 73 108
111 102 788
82 108 989
55 120 100
86 74 430
79 91 734
7 103 168
50 28 310
18 6 371
73 127 406
50 129 133
107 65 672
99 63 320
1 68 249
83 72 891
103 141 497
153 58 805
115 66 483
68 11 586
4 21 865
131 101 271
144 157 151
19 43 751
111 29 367
127 49 268
75 21 502
141 135 461
114 118 733
136 4 104
143 85 143
5 111 910
11 133 109
113 118 473
154 3 549
127 82 795
30 117 691
58 99 509
15 124 812
128 152 450
112 97 511
44 66 822
4 120 884
1 116 976
44 29 940
110 46 552
8 50 897
124 58 766
131 109 633
149 24 182
34 48 908
58 1 95
116 159 283
115 90 35
40 21 249
3 40 951
33 8 85
12 73 943
27 146 646
108 31 694
140 41 169
92 76 693
52 45 530
109 65 655
36 120 960
90 58 911
8 41 417
104 87 806
106 74 370
57 21 720
30 18 927
70 102 199
38 117 804
23 94 54
78 134 164
11 128 128
21 123 205
45 38 561
153 156 548
126 154 744
24 147 708
89 149 19
32 149 831
29 46 678
64 116 549
125 49 431
3 144 119
149 91 370
132 129 999
151 101 332
132 3 365
42 151 450
130 74 25
132 85 175
66 102 271
24 139 968
138 135 957
30 113 9
34 125 996
33 127 436
12 68 962
114 33 513
121 39 310
109 32 841
97 124 510
45 27 156
121 62 442
75 93 350
58 9 174
148 55 894
115 81 470
110 160 239
54 152 639
68 27 209
121 37 385
15 97 267
77 13 213
105 100 438
18 11 545
119 45 252
29 14 860
12 56 965
109 62 87
92 128 320
68 142 317
112 31 388
85 158 153
79 156 784
110 49 300
59 87 949
37 55 972
141 137 859
16 77 211
51 12 439
73 159 50
107 152 252
91 65 886
114 35 535
64 15 981
30 85 539
16 24 55
26 12 12
23 28 76
151 101 816
52 118 108
18 64 125
10 122 894
23 79 41
157 90 679
152 2 662
124 50 742
128 75 969
39 160 736
22 157 610
38 69 587
84 160 147
104 139 675
111 72 550
72 108 37
13 25 470
88 120 918
100 30 683
65 9 129
146 52 470
96 79 792
117 110 396
35 10 925
104 39 565
97 22 875
153 19 114
78 140 718
129 48 933
132 32 553
31 28 516
129 6 936
62 83 440
138 135 407
52 30 587
12 124 48
140 77 457
89 103 642
36 61 459
18 79 796
78 34 147
55 90 289
51 78 230
36 29 884
114 65 669
105 24 940
16 128 862
67 73 915
32 112 604
31 62 406
150 113 198
63 121 554
57 125 132
125 23 107
150 144 945
72 141 698
81 107 663
50 157 384
14 141 514
44 14 579
113 68 10
68 36 832
103 149 281
79 96 449
121 69 174
130 20 356
49 86 477
149 43 637
49 77 428
59 141 110
1 106 851
20 140 203
80 27 414
1 83 867
39 79 76
8 25 154
9 14 780
37 113 255
93 117 150
39 35 420
64 9 249
1 32 757
78 153 848
148 8 366
136 60 309
73 43 843
61 129 370
83 47 245
65 145 901
136 117 291
19 36 240
62 16 52
51 3 836
98 108 96
121 101 75
117 91 385
96 90 135
85 75 197
109 96 423
138 145 912
60 154 968
88 69 938
34 117 823
26 46 227
27 115 438
147 153 878
85 42 959
109 53 726
141 149 682
6 26 75
73 126 854
140 133 297
120 121 242
127 116 995
102 109 989
13 69 168
116 141 660
73 85 35
30 55 365
129 49 204
158 4 742
60 42 619
11 96 779
123 111 831
125 8 848
144 128 308
25 158 33
74 23 702
152 36 732
65 73 866
119 71 602
142 147 387
134 26 572
45 124 278
157 81 914
44 122 794
140 45 611
69 116 359
60 91 982
54 10 479
36 67 868
77 57 472
33 73 473
126 94 757
129 146 271
159 121 347
154 25 994
123 115 670
157 65 44
53 68 517
28 127 283
142 101 742
154 11 278
33 100 239
1 48 444
69 26 708
85 75 344
95 103 598
78 67 29
147 31 325
41 97 597
98 160 194
31 22 39
105 58 458
114 6 962
149 75 281
10 85 33
54 77 667
84 153 404
32 160 57
19 67 171
53 24 487
1 155 664
91 140 27
104 52 451
37 55 235
156 17 97
31 82 928
87 98 446
49 71 426
87 30 19
109 22 72
152 85 741
132 100 45
50 119 736
60 23 285
63 34 906
124 132 44
133 29 929
2 98 460
113 102 881
152 52 456
71 58 229
46 70 502
110 32 390
28 36 649
7 137 935
135 52 335
131 154 149
129 41 180
134 149 466
157 76 128
78 138 43
160 75 514
93 78 385
123 153 399
142 123 261
57 54 778
126 10 725
103 26 121
90 43 669
104 61 634
127 91 859
119 78 176
112 57 188
13 46 142
99 107 876
105 146 826
7 57 309
108 159 881
100 94 762
81 82 903
113 147 371
132 42 238
15 33 874
90 92 911
116 133 353
146 101 12
53 90 507
125 9 361
129 144 843
135 120 977
13 43 517
16 87 905
7 19 138
124 109 423
8 44 316
62 65 36
134 118 82
65 100 166
19 43 190
145 7 437
51 156 315
29 136 344
111 106 992
136 57 187
7 140 549
100 40 539
138 84 728
96 1 377
115 123 577
119 19 777
13 123 338
13 49 389
90 28 229
17 10 631
129 6 441
85 36 216
25 68 976
132 5 598
72 3 27
108 15 297
108 27 122
134 116 544
96 97 206
49 75 399
136 99 490
117 47 905
73 67 221
10 38 539
78 30 701
21 44 570
112 83 954
111 110 939
118 150 977
9 19 266
48 153 150
111 90 472
57 119 115
73 8 516
47 137 731
5 86 827
99 12 76
45 73 920
74 23 878
157 143 679
67 74 241
81 49 981
126 35 111
46 10 194
120 38 541
13 143 185
119 109 131
149 87 212
120 131 439
22 69 378
104 54 741
142 46 740
31 110 719
11 67 496
104 36 320
22 27 88
27 112 972
87 9 591
2 157 840
53 153 939
82 68 358
88 136 743
149 86 862
88 97 263
98 120 995
10 30 260
153 26 264
49 11 225
49 76 583
83 26 186
20 114 823
112 22 556
36 71 641
34 90 828
36 96 176
18 81 602
145 7 934
64 153 112
79 22 432
160 1 28
74 7 250
112 47 734
125 12 230
85 137 580
87 136 379
118 105 119
87 5 44
1 101 604
150 105 713
130 3 176
62 85 717
156 86 925
26 112 500
131 78 731
122 93 258
159 145 829
144 12 914
128 140 682
30 34 979
117 66 597
113 129 167
31 30 456
142 65 190
116 41 163
