200 14830
163 78 16
175 59 21
156 42 47
63 74 40
180 187 43
60 199 17
15 150 50
197 193 13
99 22 39
76 147 15
49 148 14
59 176 39
161 196 14
88 145 10
35 107 1
173 160 15
65 154 40
151 46 36
194 100 26
11 174 5
5 95 43
21 183 17
152 54 8
48 121 8
87 155 28
64 120 15
69 61 19
118 19 38
26 153 46
164 187 47
181 150 20
69 38 35
105 52 24
31 52 16
19 164 10
163 21 47
16 194 9
116 133 4
166 51 35
33 200 29
159 171 23
150 55 33
83 192 46
28 135 26
58 185 40
9 31 22
59 125 50
78 168 44
166 86 29
8 27 27
69 174 17
130 89 30
135 37 41
30 32 47
98 27 42
97 144 21
184 13 46
162 95 29
118 185 47
172 142 11
133 119 18
149 106 8
114 68 2
133 55 33
117 100 32
151 166 50
137 19 21
68 46 20
166 157 30
21 143 42
195 49 47
15 138 29
120 107 13
86 186 3
137 3 13
15 36 18
19 189 16
43 173 14
185 15 15
173 53 23
84 191 26
52 109 36
137 12 18
159 170 40
82 40 42
58 169 45
135 121 11
126 145 1
52 44 28
154 98 34
178 123 33
11 21 18
157 26 38
161 96 38
37 163 37
157 10 30
190 189 45
23 161 16
113 74 28
39 94 22
64 161 42
45 35 50
55 125 18
115 189 6
6 186 12
153 114 15
30 15 12
32 168 42
121 67 38
196 2 9
53 140 5
51 112 30
96 133 22
120 167 13
131 32 11
112 49 31
94 78 5
2 11 23
111 108 5
130 152 45
99 146 13
36 172 38
160 184 16
117 110 36
191 66 12
76 187 32
80 97 43
108 114 24
149 73 49
139 80 18
103 120 25
196 108 4
53 86 11
47 54 37
11 173 21
91 75 35
6 185 29
68 26 37
143 26 12
136 5 24
63 36 29
127 111 23
11 89 27
157 5 49
178 194 47
181 66 1
6 104 40
114 184 1
123 76 17
139 15 10
165 173 37
90 117 5
188 120 24
164 195 31
49 110 3
118 52 15
92 148 22
177 138 34
117 66 6
67 77 31
160 31 16
47 84 37
198 77 49
176 193 26
45 119 3
13 50 8
194 43 2
106 23 6
17 161 9
191 133 15
144 53 31
29 81 4
89 171 49
64 123 5
22 86 36
140 5 49
85 178 3
121 170 4
113 99 47
60 190 47
25 38 13
175 34 6
87 75 20
145 19 6
23 144 38
70 163 12
106 76 17
200 121 28
19 32 41
40 46 1
155 146 10
111 80 40
90 38 18
119 16 38
39 112 38
65 149 4
171 20 22
186 172 18
14 43 33
143 162 34
26 183 31
121 123 50
74 63 38
105 34 49
6 180 48
69 112 26
39 197 1
124 112 37
52 140 4
105 43 17
42 75 29
176 132 29
175 156 9
29 164 15
190 17 21
170 17 20
41 29 37
62 110 24
8 124 2
61 152 21
138 139 7
89 72 19
146 141 6
148 133 1
129 64 18
158 163 12
50 157 37
74 48 36
39 16 47
123 83 46
110 124 35
174 173 9
8 21 25
82 66 16
188 152 46
30 199 37
160 121 43
65 149 17
190 63 29
110 200 30
168 191 41
178 73 12
126 113 34
165 52 2
91 32 41
125 91 15
120 191 49
44 111 20
66 164 26
53 23 38
177 16 3
26 83 42
132 69 47
113 100 2
98 106 40
63 88 43
103 5 10
57 22 20
32 34 27
27 170 14
68 90 24
130 26 29
32 136 11
151 47 33
181 34 21
154 13 32
182 149 32
106 136 30
65 193 36
113 193 21
72 172 27
17 190 39
146 136 25
90 97 35
60 86 36
10 33 9
165 153 3
19 161 9
184 114 45
14 96 6
66 23 36
32 98 25
65 86 31
70 134 37
173 44 29
85 24 33
33 175 40
97 190 20
32 152 32
141 153 40
79 56 19
174 137 45
197 30 36
27 128 30
199 128 43
109 188 15
180 117 1
69 148 32
64 198 16
177 90 22
57 103 42
175 51 39
68 127 40
199 121 40
130 44 32
193 116 27
137 158 19
33 84 43
178 139 32
146 117 25
129 200 26
24 150 30
96 196 12
11 190 30
95 105 5
136 64 30
10 193 11
49 160 41
163 38 1
79 150 4
6 100 27
2 154 6
3 171 27
129 1 45
134 164 38
130 97 43
95 98 2
197 18 39
167 137 8
123 193 1
108 101 19
187 145 42
157 130 42
162 189 1
110 127 12
17 200 43
118 2 7
180 98 1
64 121 38
146 41 43
180 15 3
110 2 17
140 192 18
33 107 3
125 17 38
121 126 40
136 128 28
50 95 6
188 129 7
144 3 23
118 39 10
153 156 43
8 195 42
132 114 21
108 25 37
46 82 18
47 103 21
36 72 47
1 15 28
132 107 18
89 158 44
41 131 6
156 177 19
112 146 32
57 130 50
121 19 35
3 122 40
12 40 45
23 86 31
55 194 41
27 16 44
128 94 30
106 2 2
60 138 50
3 23 34
44 144 34
82 130 16
114 178 12
116 90 41
60 170 2
105 125 7
175 74 12
198 8 4
102 5 22
118 164 18
121 193 43
70 142 8
108 188 41
63 82 28
58 168 22
146 193 9
73 124 19
77 109 5
161 169 45
128 124 30
158 154 5
20 140 6
114 48 23
46 21 21
168 107 35
81 178 9
21 112 5
65 182 7
146 26 17
18 187 37
103 55 48
195 180 8
31 108 45
152 186 32
66 79 24
23 130 50
138 125 6
13 70 18
38 121 30
132 29 47
72 80 9
179 163 8
22 8 36
7 124 3
103 6 48
199 143 30
44 85 46
179 22 5
163 83 12
28 3 4
154 34 12
138 181 22
166 56 18
180 192 39
36 118 4
189 67 1
62 100 34
73 105 19
175 152 29
41 163 28
188 29 31
7 161 6
180 51 36
53 64 10
134 68 9
109 39 15
115 144 34
127 147 27
83 116 40
146 93 20
144 20 43
17 67 11
46 4 30
89 78 10
149 95 10
174 141 31
86 102 22
11 45 1
56 93 9
35 73 5
53 120 26
192 110 45
46 99 38
88 177 45
167 1 28
87 137 40
198 11 5
68 153 14
162 111 26
21 148 25
97 29 23
111 165 44
98 161 31
122 190 31
114 33 34
8 106 16
184 166 48
158 142 21
162 12 20
186 37 19
96 84 15
15 178 6
51 34 2
116 6 9
32 51 22
117 97 16
28 165 15
67 66 44
131 119 50
2 32 1
118 114 48
163 120 28
5 46 45
82 159 46
187 148 32
154 144 18
186 51 38
157 57 10
181 101 22
65 184 42
49 75 39
63 150 50
187 182 30
186 44 35
95 156 49
124 148 4
164 90 8
72 179 14
70 30 35
181 119 12
162 95 31
111 63 9
91 124 48
103 86 3
22 106 8
43 180 19
96 183 7
87 69 3
64 101 17
66 173 35
124 57 7
154 170 47
84 96 20
1 178 7
181 108 38
139 16 46
126 57 35
67 184 12
184 41 2
134 7 25
172 138 15
10 188 15
116 40 20
84 12 26
138 71 38
106 15 37
58 167 1
176 41 12
182 146 31
36 154 37
51 29 21
105 70 29
74 38 8
41 120 34
67 1 12
112 142 19
48 58 24
79 4 5
65 81 48
60 140 44
25 122 47
191 76 46
174 181 35
1 29 5
180 62 12
89 73 42
150 114 39
93 118 42
91 105 11
29 161 3
123 5 5
105 158 34
22 4 10
96 23 31
150 123 44
67 70 4
190 106 49
139 122 4
178 23 33
119 75 15
3 199 36
123 144 19
70 99 3
6 185 18
177 101 20
118 194 3
70 57 6
125 133 39
162 163 40
110 194 13
28 138 29
66 108 3
88 139 21
99 70 20
152 192 27
149 177 24
142 82 50
176 75 23
181 23 34
198 52 45
174 2 46
177 96 26
82 193 6
64 66 49
5 38 8
184 26 13
153 6 46
181 35 44
185 86 31
105 97 37
81 89 9
1 25 20
182 134 47
74 183 8
151 42 12
97 120 5
58 52 10
158 99 3
36 84 48
51 195 43
180 111 8
38 29 25
189 148 32
114 66 11
94 85 23
35 117 33
38 86 7
3 134 41
177 61 45
132 54 38
95 118 25
59 3 34
198 33 8
58 25 28
33 158 9
181 7 39
169 138 46
81 77 12
171 150 13
90 110 4
30 172 31
75 152 22
164 53 34
19 199 35
53 58 8
26 156 38
139 61 20
83 8 27
120 78 40
87 33 25
172 23 37
22 6 45
146 74 5
12 130 6
82 143 23
178 83 9
144 182 39
185 81 50
163 23 16
187 74 4
134 89 2
3 156 42
183 141 9
135 50 41
86 66 33
151 37 31
186 89 22
41 59 26
112 148 1
81 183 7
13 101 32
79 3 48
199 191 18
149 116 3
78 187 17
72 182 4
135 40 33
200 65 27
60 3 14
175 22 11
58 24 45
169 36 11
15 129 48
22 169 49
190 135 15
23 7 48
170 7 14
189 136 48
188 54 35
71 161 35
167 76 28
2 28 45
190 10 20
37 159 13
165 101 4
183 167 38
138 119 30
131 105 49
25 72 26
89 46 5
199 179 21
157 101 14
90 82 39
179 96 22
71 198 38
128 125 3
15 35 12
44 175 7
170 120 12
5 185 30
133 8 2
76 114 16
82 103 21
110 193 29
40 140 1
3 149 15
4 44 23
86 84 36
120 5 46
200 67 49
53 80 22
83 88 46
25 83 13
34 190 41
112 38 4
189 34 13
177 72 21
81 69 39
159 161 35
58 176 48
46 115 50
7 26 7
193 21 8
188 133 48
71 61 46
120 52 13
192 158 46
154 12 38
127 114 39
57 119 39
105 172 11
62 63 48
118 116 41
84 34 15
102 27 40
178 98 20
158 98 19
17 190 41
23 193 12
20 176 23
90 14 39
85 73 35
45 7 32
119 66 8
26 64 7
161 128 7
131 72 6
52 5 36
69 95 50
120 165 11
63 196 49
21 16 31
136 130 6
26 76 17
174 160 31
68 93 14
39 58 35
90 9 45
110 188 48
150 112 48
81 75 32
123 45 11
194 175 24
6 86 10
65 120 31
146 38 27
144 84 1
91 20 22
126 43 47
71 135 8
2 24 6
39 32 19
43 140 15
93 192 46
160 175 11
107 185 18
67 26 16
164 64 23
168 89 21
33 151 35
28 102 40
194 78 27
115 85 6
57 195 47
37 93 35
26 147 18
12 86 29
46 79 2
22 154 9
11 113 14
71 111 1
148 162 33
87 161 10
123 33 14
120 63 13
80 125 41
119 142 16
79 143 3
155 159 10
21 175 37
3 7 42
12 40 34
102 172 3
53 114 46
52 157 39
194 41 37
183 129 14
137 146 24
143 29 17
37 183 49
32 135 43
152 122 23
139 143 10
99 118 8
118 161 2
104 119 26
181 132 32
99 95 24
145 62 43
125 17 40
113 196 24
132 38 28
126 193 4
10 97 22
98 117 18
7 146 34
20 39 7
200 151 15
195 169 10
99 111 5
56 2 42
22 122 33
163 19 3
146 158 41
180 109 17
55 199 37
187 133 10
96 157 35
22 112 25
46 81 24
56 20 32
101 161 2
149 156 33
61 114 12
180 105 19
184 197 7
56 131 48
192 66 15
48 113 41
58 122 16
44 67 45
14 152 20
1 11 32
91 84 33
96 107 39
155 174 8
59 176 17
73 20 8
103 29 21
8 142 9
42 44 6
179 57 15
54 27 20
68 174 49
186 15 7
56 24 43
73 13 5
163 86 6
57 160 15
66 193 7
110 81 32
160 56 22
35 20 47
109 138 47
122 42 28
96 179 36
139 138 29
34 142 29
23 42 47
46 62 24
58 129 32
93 25 16
176 99 17
132 33 47
175 161 23
160 109 33
135 61 26
20 15 13
21 172 21
197 158 47
42 51 22
43 172 50
44 7 7
114 200 15
21 72 19
104 183 37
18 20 47
194 181 6
193 84 49
184 190 17
45 59 22
58 124 38
22 151 50
200 123 23
189 116 3
51 143 42
162 70 14
119 143 28
155 151 37
3 140 45
106 183 28
24 77 14
114 33 23
52 115 4
87 53 35
85 118 22
134 34 13
52 200 48
49 144 7
12 48 5
40 9 4
88 105 50
186 193 26
111 199 31
115 109 42
114 112 23
70 61 34
77 176 10
112 32 2
26 70 39
139 96 45
88 6 44
8 16 4
137 198 1
69 197 19
36 171 17
165 76 2
87 186 42
144 20 45
188 124 41
54 96 25
145 70 14
159 171 14
129 54 3
98 108 22
36 30 14
42 54 40
198 114 14
97 170 28
88 177 47
185 129 14
159 106 33
115 162 26
44 166 13
16 103 3
81 36 25
132 83 2
180 183 49
118 125 24
192 144 45
37 160 10
50 2 48
148 112 12
169 52 23
139 199 35
25 74 19
178 145 29
97 124 33
5 53 50
171 22 30
25 51 35
44 78 21
1 104 47
126 73 32
56 84 19
159 136 33
42 157 30
127 131 34
156 183 3
32 43 25
141 118 19
73 81 27
27 96 14
159 87 33
32 119 20
190 197 35
39 99 7
198 113 31
40 99 31
165 109 17
30 29 46
168 22 9
45 39 39
62 69 39
199 165 46
92 179 37
138 2 48
155 32 48
174 75 42
153 99 21
133 100 9
55 68 27
5 34 50
172 40 4
16 200 33
129 26 38
75 5 2
154 151 36
84 96 22
35 144 21
6 186 3
60 145 40
177 2 30
154 109 39
94 51 38
60 43 29
6 163 19
98 13 3
122 124 42
144 135 21
129 3 27
52 90 27
165 75 32
66 9 50
91 110 7
191 19 36
24 148 41
131 93 12
9 133 50
128 78 9
132 74 23
110 197 44
96 50 15
196 97 8
128 81 14
148 100 28
24 7 38
151 149 6
97 195 47
134 44 30
29 75 46
172 130 18
93 42 49
158 69 29
66 136 10
6 158 25
100 55 34
179 187 46
10 167 15
148 115 13
7 171 25
133 42 44
122 170 50
138 184 38
191 152 43
92 19 34
51 158 29
97 187 48
157 128 26
184 121 10
68 170 36
9 195 2
14 28 26
15 119 33
71 190 12
47 3 19
144 1 34
92 190 37
88 44 15
172 77 20
189 107 20
99 195 17
183 177 2
133 69 39
13 115 7
31 51 23
158 194 37
135 124 3
52 185 48
184 14 5
71 67 26
124 170 20
123 12 23
13 194 7
6 139 25
131 108 10
17 2 7
102 14 7
188 81 23
58 57 6
137 90 39
46 114 27
78 81 11
192 109 26
68 75 41
140 162 24
22 86 27
39 116 27
85 104 45
175 95 7
67 130 33
53 128 12
128 149 23
122 29 23
169 108 48
177 50 33
194 13 6
57 95 5
1 142 18
20 43 9
165 183 49
67 81 33
114 66 13
193 78 47
22 40 32
48 138 45
120 48 42
43 200 46
94 184 4
189 109 42
198 161 47
198 119 50
42 31 14
180 65 15
94 103 15
178 11 14
166 123 8
109 72 7
75 18 24
72 143 1
33 115 18
22 128 37
164 53 36
108 95 28
30 130 36
113 163 36
118 48 21
71 120 23
28 126 10
173 200 49
19 32 45
122 169 16
180 79 34
83 186 35
58 93 26
155 165 27
115 172 32
79 193 26
180 197 26
114 149 24
126 111 16
39 112 42
105 48 15
9 117 14
60 186 16
34 77 32
25 190 7
63 176 26
122 181 26
103 179 33
76 38 10
143 2 49
141 63 4
37 129 15
115 5 40
198 56 7
41 59 28
150 175 23
15 169 1
194 190 2
46 25 25
41 17 31
142 181 20
5 28 35
130 50 27
129 53 8
5 162 35
171 131 15
82 173 25
134 59 17
27 136 7
77 185 33
193 45 4
9 29 22
168 62 39
47 99 39
51 81 13
69 47 22
18 101 40
83 186 48
61 27 30
170 169 14
169 31 19
54 124 34
149 123 21
6 107 45
89 64 24
84 50 12
80 130 11
110 139 24
41 40 28
198 97 21
63 159 35
142 159 15
57 173 35
139 14 44
125 113 7
168 66 50
93 10 18
159 32 31
56 95 4
25 23 28
3 191 14
48 179 8
138 50 23
12 198 17
20 195 25
193 170 12
171 54 37
27 200 5
84 27 1
42 116 47
101 197 19
80 81 11
170 154 12
130 33 36
12 57 14
109 151 3
171 133 37
191 52 26
185 6 12
161 137 1
102 175 48
168 177 2
185 47 13
67 50 12
29 64 30
198 12 34
65 200 43
141 92 21
162 192 21
29 200 39
3 61 25
42 9 42
15 141 9
149 190 24
133 15 20
113 107 22
100 62 8
131 120 49
155 163 34
77 71 38
76 95 18
66 30 43
109 158 19
52 47 35
153 147 9
112 10 1
114 83 46
43 11 11
41 58 31
9 10 35
8 175 41
52 164 31
176 13 7
37 63 37
7 74 26
112 82 25
12 40 23
81 136 44
116 107 23
35 134 4
110 188 50
145 185 18
113 178 23
22 108 3
134 160 31
182 79 34
147 137 2
56 166 18
91 1 11
169 11 36
53 75 43
59 173 18
56 83 20
135 9 14
56 124 21
93 17 47
116 167 10
168 112 7
16 77 31
70 2 6
169 148 41
145 62 32
85 179 32
179 143 31
196 65 3
154 114 37
119 191 18
36 19 27
98 116 48
56 63 41
165 179 36
51 88 25
120 70 18
30 38 18
155 80 12
134 145 29
166 52 49
184 179 6
51 30 20
178 58 47
70 198 39
41 16 47
144 113 7
198 57 32
23 169 20
5 142 1
9 127 44
14 34 17
2 191 13
66 6 49
99 125 13
5 36 19
46 151 1
87 112 12
197 129 32
30 68 18
198 110 43
106 65 49
27 51 29
134 15 40
183 71 11
61 65 1
23 5 33
188 72 29
103 163 10
36 163 48
56 124 34
182 155 42
158 43 44
161 90 36
87 191 12
62 184 6
132 22 22
96 103 30
186 75 47
155 144 10
123 21 19
114 189 17
121 68 39
129 180 34
111 133 13
193 99 40
138 31 12
130 161 45
51 113 31
47 7 21
82 42 15
4 133 42
179 136 4
167 86 23
80 148 40
200 144 14
149 105 33
179 53 6
179 138 50
197 117 35
78 185 15
69 50 12
97 52 49
13 112 6
42 70 24
92 43 28
10 187 38
60 33 1
77 123 15
67 132 26
47 158 45
106 180 12
13 105 3
199 185 18
154 92 8
116 166 40
144 86 38
181 157 40
73 96 5
98 14 26
127 132 33
87 193 34
124 156 45
123 164 17
86 68 15
24 31 8
107 142 26
101 142 4
85 53 3
67 120 29
73 24 21
79 142 35
21 137 2
60 158 9
151 60 35
51 106 4
106 187 28
167 101 21
171 11 32
112 129 45
60 74 15
44 125 1
135 140 28
26 199 34
11 181 38
184 30 30
71 64 38
14 135 31
170 114 12
80 82 49
104 186 44
165 4 7
129 66 2
176 30 40
11 15 5
115 171 20
138 178 21
105 133 6
105 152 19
163 169 19
157 164 6
198 125 17
44 117 2
49 144 9
194 17 21
103 63 34
146 97 22
78 55 39
33 106 10
28 165 6
27 68 49
110 19 41
37 175 14
106 9 35
136 18 11
153 155 50
48 177 17
49 72 25
11 45 5
67 119 46
138 189 8
77 53 26
178 131 12
200 69 31
122 18 36
61 17 13
153 189 48
116 52 8
180 27 33
126 27 26
192 8 38
170 178 10
174 41 33
56 86 10
11 79 3
197 52 16
21 148 29
195 54 34
49 109 28
1 67 46
6 8 13
75 31 44
85 182 22
166 5 33
52 197 21
141 174 24
8 125 33
54 94 38
1 185 38
28 89 24
27 47 3
105 158 12
53 189 22
21 141 26
180 115 38
173 19 18
136 83 5
117 100 25
82 89 35
91 177 50
166 90 33
192 79 39
83 97 44
143 199 1
92 149 12
101 186 36
111 109 8
180 66 1
174 166 41
174 64 30
199 51 27
182 40 40
162 19 40
169 155 15
34 109 1
130 12 45
114 180 34
175 118 31
114 97 36
194 4 41
138 25 34
144 89 15
55 91 13
79 35 19
137 26 30
145 183 27
39 136 12
19 91 9
97 146 36
178 84 34
120 12 11
137 102 25
22 141 6
118 159 37
49 44 33
2 140 9
49 104 47
187 52 45
45 111 38
39 64 28
120 183 14
126 66 7
189 65 12
32 87 46
107 141 5
174 105 44
31 9 15
37 14 28
43 191 10
71 186 3
18 183 15
118 30 7
92 7 26
20 55 32
36 188 39
56 152 30
170 135 43
119 63 9
113 199 29
165 51 27
197 32 33
8 128 34
30 86 6
181 160 30
194 163 47
100 198 21
74 193 7
81 147 5
63 66 9
65 58 4
150 190 38
149 147 28
194 179 28
12 114 40
36 165 28
63 24 12
88 70 33
181 156 32
88 28 36
15 100 22
172 42 28
171 79 3
35 124 27
39 128 26
108 129 32
23 79 37
79 145 25
76 141 30
167 104 11
108 27 21
143 45 18
127 111 16
178 60 40
150 192 3
171 113 1
89 102 50
83 131 31
18 71 16
84 91 43
107 143 27
21 196 45
39 142 45
29 65 16
34 50 26
155 195 3
15 193 41
151 93 25
47 74 22
119 158 30
15 65 41
122 93 10
51 164 24
112 159 30
90 4 13
197 92 33
198 163 1
76 148 46
158 64 50
176 29 32
175 94 13
30 79 16
170 70 48
7 189 30
6 51 35
179 81 15
92 18 26
152 103 43
86 13 13
35 105 27
108 151 33
144 183 26
77 12 10
43 178 30
101 87 2
24 154 49
172 83 15
180 114 17
137 78 44
144 118 45
67 42 43
4 10 3
197 45 42
193 154 44
21 193 16
126 148 8
92 147 32
115 200 12
120 127 44
9 46 15
88 173 36
188 20 28
20 29 5
120 2 49
18 66 35
66 61 29
125 169 36
47 77 40
159 181 22
9 83 18
83 183 32
187 14 21
126 194 16
56 4 13
180 18 26
41 181 20
132 160 37
200 155 32
1 100 36
90 82 30
61 148 16
6 85 46
184 164 21
44 16 5
148 128 37
159 93 30
99 53 46
99 168 33
77 74 19
159 83 22
140 25 47
51 43 16
141 116 17
18 191 43
174 104 23
5 165 42
102 173 28
115 1 44
13 135 34
179 24 29
181 83 14
93 22 17
62 151 31
129 170 6
133 61 4
195 117 24
143 55 35
2 92 34
156 100 49
168 113 6
135 35 43
29 22 22
167 56 23
174 32 39
1 148 26
89 106 23
141 12 17
31 73 15
77 196 22
67 3 47
17 129 22
5 70 47
3 12 14
71 114 48
4 150 9
85 32 25
60 86 29
78 11 37
180 147 45
27 40 18
198 157 10
157 170 10
154 126 23
64 187 22
91 107 46
89 59 32
1 37 50
137 172 18
36 187 31
131 167 5
33 98 42
195 75 40
86 160 35
144 110 8
90 185 33
33 15 44
156 74 9
6 172 4
156 115 47
183 87 32
180 43 45
100 53 5
114 174 45
74 22 2
127 31 8
18 116 3
30 138 9
72 195 17
95 3 14
40 188 22
68 127 33
71 137 45
57 39 50
81 45 36
187 57 30
199 98 49
22 36 8
188 65 2
32 108 39
45 51 42
76 97 29
31 49 21
192 51 8
95 117 8
22 115 8
32 184 34
178 51 33
42 89 50
77 24 49
15 147 31
30 161 6
124 164 20
49 103 35
98 114 4
143 105 3
118 97 8
27 143 21
24 13 31
139 145 47
182 132 47
130 44 38
17 78 46
200 193 3
189 112 34
21 87 36
64 117 33
133 167 25
94 64 47
22 112 16
104 92 35
137 35 39
99 183 20
185 133 44
129 35 49
71 145 3
41 175 42
136 14 40
111 147 21
90 150 1
28 173 45
87 195 12
148 113 37
132 4 34
33 53 2
49 52 46
24 4 39
55 50 26
51 159 28
47 117 33
35 8 28
45 195 46
152 41 38
132 41 37
53 8 4
65 71 11
126 151 11
68 91 42
13 24 3
13 43 16
156 50 28
93 150 2
32 3 12
200 112 27
160 193 18
191 158 12
30 54 14
157 16 40
20 200 50
54 23 13
13 196 2
10 51 31
137 194 45
56 154 36
177 158 37
176 121 26
122 121 19
109 16 48
172 93 34
29 51 1
51 169 49
98 102 20
146 9 43
161 120 38
183 132 6
29 162 17
19 178 35
95 134 28
107 156 34
55 34 31
32 33 12
3 25 49
131 124 24
186 98 9
143 104 33
194 59 7
10 58 47
110 20 26
85 194 8
196 6 30
98 192 34
155 44 23
87 68 41
76 20 50
159 72 26
146 93 13
30 171 23
75 36 27
107 144 37
22 98 43
140 87 41
45 200 29
135 38 46
162 77 21
98 108 13
2 171 32
195 20 25
32 158 20
20 91 12
139 133 39
111 28 32
34 169 28
176 53 26
7 114 45
135 117 46
195 115 33
161 20 49
164 150 39
163 166 16
59 137 42
184 147 28
62 91 35
109 24 6
168 136 45
25 93 23
147 113 36
37 182 19
125 74 15
123 27 27
104 2 50
114 70 30
13 160 38
185 159 5
136 60 10
92 31 46
1 21 40
145 153 16
90 95 37
121 178 23
37 8 24
27 179 3
51 48 14
11 3 10
137 149 5
96 88 19
144 13 46
175 19 41
72 61 15
87 159 34
54 18 45
98 88 47
122 113 46
36 166 27
6 75 5
184 13 41
145 199 24
71 181 49
53 173 43
111 104 40
31 200 3
191 187 42
38 139 39
30 127 50
94 16 35
130 123 23
8 22 28
190 106 29
193 134 8
190 90 21
72 193 26
27 84 8
46 1 7
52 151 28
156 199 15
157 140 14
