200 14830
20 167 40
67 26 25
117 101 40
129 107 38
104 154 16
85 96 41
181 52 35
120 111 26
73 166 1
81 121 49
29 33 3
199 155 49
73 41 6
128 82 18
82 115 44
32 98 49
83 53 23
160 27 14
155 140 6
171 104 12
139 108 25
176 172 20
79 78 31
48 113 37
155 133 3
160 166 28
57 164 46
19 137 26
14 69 18
42 124 25
134 194 49
1 87 23
165 125 49
14 30 26
62 25 20
57 199 3
146 114 7
13 127 15
97 48 45
138 73 16
197 166 42
93 147 2
93 106 1
67 102 33
36 137 2
82 84 19
112 134 33
106 109 18
48 162 50
23 74 32
185 178 34
141 147 47
199 190 19
127 64 14
67 120 23
145 130 48
4 126 46
111 13 39
190 121 47
77 105 5
174 58 18
107 138 22
126 21 27
78 44 19
111 6 36
50 60 36
28 147 10
189 74 2
117 197 3
144 67 32
17 59 27
51 18 6
131 101 45
175 150 18
120 175 37
9 94 8
69 80 19
159 153 20
97 22 5
59 47 33
33 64 7
113 188 47
167 6 20
188 166 34
57 51 10
131 154 29
89 36 11
106 85 24
75 195 25
29 111 33
141 121 7
17 47 30
94 200 23
190 70 14
112 161 4
123 178 43
86 41 40
4 100 6
113 82 1
106 161 19
53 171 26
157 88 18
75 73 35
96 123 5
94 116 29
180 183 45
42 47 33
82 11 25
167 96 34
74 113 46
181 55 12
17 177 32
190 107 17
103 63 41
183 146 43
48 6 21
2 83 45
147 116 46
121 7 25
160 14 47
95 43 49
161 150 19
14 3 3
105 52 24
125 16 15
108 146 4
141 160 12
183 100 48
178 57 33
2 69 2
20 75 22
32 138 29
97 109 27
94 139 26
198 113 27
64 83 25
105 38 18
164 173 4
113 200 6
2 71 48
146 2 34
139 21 1
133 158 10
83 188 48
52 137 14
182 14 18
173 100 14
20 128 33
46 91 50
26 90 3
80 190 16
150 82 28
87 69 1
129 145 22
37 140 40
172 43 5
103 181 9
173 153 25
190 109 39
27 119 34
171 56 37
134 26 36
165 158 26
79 104 5
113 70 17
156 97 9
31 128 24
153 53 22
44 71 27
49 120 22
100 85 17
136 177 24
93 167 40
29 50 49
119 121 8
92 186 22
191 57 31
151 152 7
78 24 49
192 126 13
94 97 42
170 94 36
155 96 42
72 178 29
196 176 4
19 18 26
120 76 3
182 151 36
153 38 20
26 115 9
129 26 47
4 117 26
191 68 45
68 129 31
64 17 34
33 130 40
79 11 19
169 2 49
94 168 43
3 173 18
57 31 3
108 46 28
102 197 3
8 158 28
6 178 13
124 71 37
68 124 37
179 51 46
47 101 28
104 129 14
148 199 16
161 199 28
11 187 27
10 49 32
55 155 18
120 19 34
51 123 44
130 69 47
163 172 3
153 80 30
94 112 3
13 145 3
23 160 33
199 139 15
135 129 6
158 64 44
165 104 45
19 33 24
11 96 30
163 184 13
169 108 44
142 68 5
114 166 11
75 145 4
73 136 42
51 192 36
12 190 42
77 95 2
104 40 26
173 34 36
148 87 44
24 27 2
181 190 37
177 84 27
86 67 14
200 31 14
27 41 46
159 8 4
153 36 44
71 7 21
49 196 6
159 7 8
130 134 4
138 29 1
133 107 47
43 190 34
60 19 7
159 163 26
133 65 50
101 184 50
149 179 44
153 185 29
118 147 23
20 131 10
121 135 47
161 58 1
31 1 36
123 132 33
30 89 31
77 61 17
147 100 23
103 24 34
191 8 20
60 149 9
165 85 45
93 92 13
24 15 5
152 59 44
156 110 31
197 9 5
58 135 19
181 95 42
59 94 42
20 25 1
129 67 47
127 134 20
73 53 20
127 194 34
171 62 19
192 117 17
169 82 4
126 114 17
15 93 2
182 152 48
120 29 38
102 181 21
181 5 4
122 139 25
107 121 29
185 116 5
153 195 50
123 194 22
163 118 22
113 43 7
85 7 13
171 32 32
95 79 44
30 188 50
19 21 3
29 30 15
122 58 36
127 164 20
182 199 15
91 85 39
119 46 38
9 122 17
94 19 30
45 121 25
33 150 21
59 72 37
79 75 43
24 174 11
167 34 29
72 94 10
77 181 31
26 171 34
123 83 46
38 112 47
58 112 48
191 83 32
163 106 25
127 133 37
52 10 15
95 150 45
65 149 17
128 7 46
68 169 11
86 89 28
129 57 15
13 38 49
168 109 2
102 62 46
68 102 21
38 54 42
54 127 35
24 10 24
161 27 4
151 164 46
53 62 30
199 172 16
187 169 23
78 113 42
155 141 29
176 81 40
67 99 45
71 31 44
76 12 3
182 43 10
158 152 11
47 97 2
101 40 31
23 164 6
150 171 34
189 73 3
141 58 19
154 43 19
20 188 18
187 120 23
168 145 46
177 12 5
181 159 16
152 65 50
18 142 50
24 155 11
16 62 29
88 108 11
175 36 41
27 86 20
152 14 4
188 133 46
166 60 31
98 18 48
180 94 41
53 145 41
61 87 26
108 125 13
17 56 39
134 28 16
171 96 43
22 14 14
89 159 41
112 87 15
25 109 40
186 30 45
162 139 46
151 52 3
99 24 8
159 168 49
149 57 26
135 100 7
81 60 45
45 143 39
84 3 30
116 89 2
105 103 30
51 84 10
67 72 9
1 69 9
36 126 28
161 159 28
49 69 31
163 52 44
151 130 44
6 86 8
107 176 11
17 117 32
81 129 37
73 58 43
159 154 43
70 2 2
61 128 40
78 117 2
4 32 37
181 87 45
190 5 50
49 157 36
73 67 48
101 9 34
23 133 9
177 182 25
136 64 30
184 179 2
13 139 1
28 117 23
106 131 49
38 145 48
93 146 49
70 131 45
92 143 13
109 58 26
175 180 45
8 191 31
147 61 16
89 75 33
122 140 50
64 68 27
166 48 47
52 199 34
124 85 27
7 13 25
153 24 32
64 45 43
59 17 9
122 108 17
10 178 9
156 173 8
71 116 6
68 191 38
78 200 50
35 187 24
130 127 43
27 28 41
15 140 35
138 156 3
195 128 7
164 22 37
105 171 39
125 1 30
111 18 22
162 184 44
124 16 48
94 189 49
23 158 15
177 166 30
34 117 21
188 4 12
140 28 31
157 77 44
84 109 38
188 26 30
156 59 27
102 179 17
64 193 35
147 84 13
164 40 27
145 191 47
143 77 32
117 128 37
97 94 42
133 86 43
105 166 45
101 78 2
2 172 9
46 135 29
151 111 20
178 169 45
76 32 41
35 152 43
112 139 29
120 160 41
165 106 38
135 76 26
123 188 20
83 22 42
65 155 12
53 107 17
90 161 22
91 76 32
47 151 38
143 107 32
20 64 11
158 164 50
92 150 42
98 193 24
139 135 22
38 168 21
94 26 4
163 197 20
163 95 9
164 123 38
101 110 48
37 169 17
107 8 22
102 179 30
125 172 46
100 165 40
20 15 11
14 117 37
122 35 23
133 108 44
192 108 23
106 86 9
44 49 2
192 168 37
75 141 37
97 129 12
32 158 14
97 68 2
144 32 40
104 186 40
195 115 27
154 159 7
34 70 16
75 191 16
49 26 13
80 117 2
99 120 41
14 29 45
1 3 44
46 111 35
119 37 44
82 167 32
34 200 45
187 197 19
31 135 40
156 123 38
150 59 20
181 109 8
166 132 13
136 102 1
50 14 43
36 34 10
4 31 16
11 93 42
138 174 19
107 8 35
69 156 16
16 152 1
82 99 19
198 19 4
183 142 34
89 78 10
198 153 4
162 119 25
86 102 22
33 117 20
125 146 6
33 101 12
41 75 36
25 40 19
38 60 33
163 93 33
153 64 49
107 95 44
191 12 35
37 198 34
175 191 34
130 165 14
114 192 27
124 160 1
198 183 4
16 159 17
134 107 14
31 75 2
200 115 35
36 76 20
30 178 46
107 91 46
24 31 30
85 152 31
10 156 50
2 159 42
81 159 22
151 83 41
181 166 3
173 95 9
142 23 33
153 69 19
81 162 27
55 198 14
82 98 36
19 23 9
148 139 5
67 18 3
171 17 34
27 93 7
9 31 24
179 112 32
88 117 7
131 70 50
105 6 31
140 164 15
115 162 37
192 49 48
197 135 23
140 20 7
23 127 7
169 72 13
32 39 25
127 59 48
2 164 12
15 143 25
17 81 43
146 120 28
166 139 42
73 137 41
39 136 8
84 1 12
24 137 25
39 113 24
148 188 18
7 65 28
85 101 42
137 102 21
169 109 16
10 112 20
16 56 23
191 103 28
76 183 10
80 7 18
198 41 18
108 43 12
187 189 46
167 123 44
56 160 25
160 147 2
74 38 8
52 125 19
59 4 4
43 31 17
133 123 31
161 116 19
120 19 23
187 124 38
51 197 19
119 41 17
126 103 43
6 56 12
158 190 24
139 5 8
66 78 3
4 41 33
26 131 19
11 139 12
70 106 43
144 146 6
14 48 3
4 117 28
103 162 11
88 185 16
71 53 5
47 13 25
70 182 1
112 12 30
112 172 19
129 83 31
117 39 37
32 168 44
179 100 48
49 43 46
44 176 28
12 107 33
156 4 25
169 143 27
141 108 42
16 17 44
81 142 44
163 1 2
28 115 45
88 56 23
117 15 30
136 36 36
103 166 22
64 89 33
198 138 48
1 29 18
196 71 3
143 152 32
91 44 14
55 90 39
188 176 29
140 79 24
5 114 3
156 171 30
46 107 22
133 16 39
169 89 33
120 171 26
87 52 25
184 146 14
93 136 45
111 122 26
16 81 42
131 39 29
155 165 12
113 111 46
58 10 13
126 114 6
16 157 37
196 27 17
39 70 30
28 99 50
94 161 18
37 49 7
54 120 8
193 122 7
170 100 44
13 195 14
115 177 24
92 25 38
111 68 32
16 162 7
71 21 42
71 136 29
189 136 35
115 96 35
90 163 15
76 46 7
56 1 4
47 169 39
143 144 46
164 65 44
118 101 30
108 91 28
93 168 10
154 189 5
68 51 45
17 73 19
83 195 38
123 159 30
106 72 21
157 197 5
160 172 34
148 103 40
85 48 16
78 72 30
4 128 4
75 98 28
195 83 22
8 173 4
200 106 28
9 27 11
162 79 8
29 46 25
124 112 39
167 166 29
128 22 50
193 189 10
46 2 39
48 73 11
48 12 1
42 167 34
183 95 14
69 172 15
81 153 20
42 151 26
28 168 18
76 129 18
14 73 35
179 126 9
75 52 33
65 41 35
113 198 4
117 42 14
42 26 31
171 27 40
79 75 45
160 179 50
120 154 48
29 159 23
102 66 19
41 5 32
196 49 31
115 28 35
24 167 10
44 16 14
43 120 47
179 114 39
116 39 12
78 113 44
105 47 3
166 12 16
63 136 49
78 30 46
159 185 42
181 122 15
80 142 19
6 17 5
181 61 5
85 169 26
66 125 36
101 181 9
21 32 26
135 160 47
71 24 43
54 154 32
192 188 33
157 150 27
196 98 44
62 90 30
112 124 7
15 164 18
190 33 17
102 73 35
6 29 15
137 6 18
180 101 46
102 191 27
40 154 20
129 89 26
17 178 31
75 87 3
70 165 49
20 5 20
51 156 23
107 134 40
178 22 25
180 177 41
21 120 31
126 196 47
11 54 10
48 125 12
87 51 4
126 113 49
40 166 30
151 18 7
156 86 15
116 61 13
198 62 11
168 124 2
33 179 40
164 191 7
178 17 31
88 179 14
57 147 30
104 32 4
175 181 30
188 160 6
191 154 48
100 118 22
177 18 27
181 3 13
24 146 21
7 74 24
35 109 9
68 93 14
100 194 17
19 154 8
23 105 20
197 11 25
184 66 6
174 137 47
154 137 46
24 39 43
35 185 4
21 69 42
11 134 16
124 161 11
73 14 39
116 164 3
121 187 39
167 49 5
132 198 4
6 165 10
4 32 39
149 46 27
75 121 14
105 56 41
178 158 47
175 188 46
193 93 45
73 51 42
181 10 29
103 175 5
141 164 29
193 16 27
194 87 32
150 56 45
193 150 27
101 145 45
126 29 4
66 147 50
161 105 36
115 122 9
108 101 21
141 99 48
52 148 34
43 147 31
118 34 42
50 186 5
198 34 46
92 21 25
189 59 32
62 147 1
103 46 12
75 109 17
49 11 41
117 25 49
39 156 31
57 142 49
18 180 10
56 124 32
27 111 41
158 43 42
67 26 29
111 60 21
185 160 35
27 187 36
153 198 42
35 43 18
82 100 18
26 13 31
168 31 29
138 31 10
21 45 48
83 175 17
189 85 31
195 181 20
5 181 4
68 103 48
9 150 2
190 137 46
127 83 18
138 27 12
96 31 44
2 12 22
27 39 30
9 194 45
137 50 33
2 130 14
44 67 45
15 128 40
175 173 20
184 91 25
128 119 25
188 117 12
149 33 47
117 124 4
198 49 44
152 166 42
3 25 45
154 92 6
118 164 20
115 34 30
163 185 12
174 9 9
63 121 22
131 101 36
161 176 50
102 148 9
184 83 26
189 169 38
142 123 11
62 59 22
86 110 10
179 136 15
83 200 23
143 142 28
100 70 34
128 5 44
187 31 12
9 192 12
76 20 46
52 170 48
185 136 41
140 148 47
132 151 39
41 156 14
191 58 19
169 139 43
70 191 23
44 134 48
61 37 7
199 71 8
135 156 34
39 93 1
106 104 28
152 186 34
173 40 5
199 90 21
38 102 19
104 68 50
18 87 37
108 74 35
59 61 43
136 55 36
154 41 17
105 143 49
160 165 49
102 53 14
115 117 41
85 138 1
173 161 2
51 194 7
58 114 30
139 24 21
112 173 5
187 38 28
151 65 40
122 148 23
58 133 43
34 162 21
169 186 10
70 186 29
2 144 46
127 113 31
101 89 4
4 70 10
137 122 6
105 136 9
180 195 46
119 196 39
151 122 22
84 71 3
173 153 3
141 84 8
89 2 17
102 67 33
70 19 37
18 133 45
30 136 38
104 98 50
48 40 10
1 139 28
127 169 47
77 69 32
166 51 26
28 116 4
53 2 36
1 116 44
182 22 8
78 124 29
89 55 28
175 20 33
176 197 43
114 40 39
169 56 21
97 109 18
83 153 45
160 146 49
74 18 42
84 101 3
198 190 9
126 164 29
2 164 1
73 93 24
38 197 40
156 70 5
34 70 31
33 113 24
25 116 16
185 163 12
139 65 35
139 84 48
43 62 16
126 58 47
146 78 20
144 143 7
87 155 32
179 40 37
146 196 12
13 49 31
109 186 13
173 194 17
74 87 34
113 128 13
101 8 28
160 90 9
179 17 26
28 199 15
2 34 49
56 160 14
81 161 33
139 111 43
82 101 43
34 160 45
162 118 44
170 175 16
133 124 16
56 16 6
193 148 23
36 189 20
145 190 28
169 174 26
69 132 24
158 47 28
82 177 38
89 96 15
45 20 26
165 26 19
67 96 9
180 62 1
101 76 24
1 48 7
37 26 23
93 3 44
15 127 19
47 113 16
185 128 4
198 192 31
22 65 9
92 93 7
72 117 40
33 70 44
200 74 12
9 77 34
32 50 41
36 15 25
84 96 22
125 57 33
69 104 46
56 23 22
7 23 6
125 133 28
123 179 2
116 177 27
107 23 11
133 146 17
85 170 36
95 93 8
72 185 36
25 164 46
13 76 2
141 120 41
101 86 45
166 85 50
67 93 17
40 38 34
68 133 33
1 48 20
149 138 21
29 151 41
17 103 46
124 64 25
40 15 50
1 73 50
38 34 8
200 138 10
59 15 20
58 152 1
26 115 13
13 30 7
41 32 44
138 59 43
87 8 8
88 70 31
91 117 23
80 90 31
156 4 27
139 175 17
84 12 41
160 55 14
128 27 20
89 17 4
101 147 38
53 5 50
33 165 1
100 43 37
119 29 22
76 16 33
72 51 49
123 79 13
56 175 25
93 64 50
43 34 37
58 25 17
108 38 33
151 132 15
96 189 42
124 64 38
15 107 36
140 121 23
115 135 16
7 129 41
83 85 34
131 46 34
62 129 15
116 28 38
117 186 35
157 128 39
78 157 6
172 84 36
134 173 49
121 54 49
8 121 5
161 111 40
186 179 49
78 77 13
187 33 19
156 87 38
161 114 45
93 187 12
99 16 28
37 180 48
123 118 18
152 96 38
95 160 24
139 34 27
24 103 1
191 54 19
40 143 46
163 16 2
191 111 1
181 100 3
139 68 25
41 52 12
33 74 17
20 29 3
23 49 34
18 41 40
160 145 41
119 199 42
117 186 48
103 24 38
121 35 49
164 129 31
151 127 34
156 109 39
70 162 20
56 4 11
90 140 33
82 108 4
156 186 30
42 61 14
145 139 48
4 135 9
63 61 39
83 195 40
127 69 43
115 146 16
57 174 18
111 114 42
199 73 28
37 113 7
185 198 48
198 14 10
65 27 18
40 41 11
155 100 19
187 127 17
104 67 1
88 198 40
182 1 4
188 138 31
23 90 48
169 35 17
172 170 35
30 28 38
65 198 21
99 138 44
102 32 23
182 115 25
101 14 6
178 182 30
169 188 3
155 53 28
16 62 20
86 35 25
165 142 7
100 171 46
11 195 2
76 29 18
159 81 31
37 161 24
44 13 11
92 135 46
187 74 19
19 185 7
6 25 6
17 53 25
155 46 25
153 173 12
139 97 42
186 95 17
27 79 8
179 31 43
193 167 7
92 87 5
111 37 37
117 88 24
70 14 27
98 71 50
130 98 17
175 124 37
19 180 13
172 36 48
21 32 28
9 29 35
26 118 3
115 160 48
107 56 1
70 153 41
149 153 21
187 78 30
138 106 39
117 64 17
154 179 32
39 173 11
175 119 43
111 169 48
96 44 13
158 86 11
93 14 29
129 6 30
129 47 31
110 63 42
113 53 15
132 182 49
130 144 25
71 154 10
182 114 15
80 12 32
56 102 20
8 180 35
79 48 11
121 104 30
84 190 5
65 132 30
47 126 10
92 151 3
19 127 15
35 81 20
29 196 41
8 13 43
59 124 5
72 47 36
57 115 43
137 192 8
137 96 34
136 54 13
35 74 17
168 59 23
116 15 20
32 120 47
80 141 11
101 55 33
62 166 3
83 65 13
191 131 39
126 40 44
65 139 46
15 64 31
120 74 16
52 118 36
62 41 8
72 16 26
6 47 20
1 23 18
193 116 31
69 23 41
151 43 15
39 168 30
18 32 20
40 108 40
168 31 18
179 37 49
29 176 45
31 46 27
147 186 15
91 88 20
90 157 2
101 43 36
30 12 2
96 32 29
52 129 23
62 71 8
17 144 36
36 193 35
133 105 47
39 20 24
57 88 44
23 188 33
128 177 19
52 4 28
6 35 23
133 178 37
86 16 14
70 108 1
6 153 15
123 51 6
112 158 33
190 194 47
83 4 16
70 66 4
113 120 31
149 52 49
14 46 27
19 114 35
180 56 8
49 189 49
120 192 21
169 129 41
165 83 45
40 12 49
44 63 36
48 41 46
44 155 39
147 91 20
22 61 25
65 189 1
96 80 46
115 27 16
182 65 4
196 67 25
166 33 49
44 56 33
126 112 17
75 136 14
161 188 49
116 76 26
51 90 47
144 56 38
184 76 12
106 70 19
166 109 44
140 104 30
13 55 24
138 110 12
99 148 10
171 53 16
197 177 49
176 54 34
111 189 29
46 157 21
176 153 13
99 83 29
148 161 25
32 199 43
138 185 48
57 104 1
118 184 1
26 177 33
187 160 7
107 115 31
59 195 32
162 29 2
94 75 8
18 77 18
13 149 9
73 112 13
82 30 18
142 28 5
124 163 48
39 15 43
1 163 24
140 194 44
46 28 28
87 190 29
192 138 14
111 158 19
182 173 45
99 113 29
75 62 41
195 143 9
54 106 22
3 196 50
190 1 15
187 30 18
122 137 38
136 78 49
42 93 21
52 27 1
6 140 35
29 153 23
69 31 12
32 21 13
82 194 18
62 169 17
108 116 34
177 193 5
84 85 48
28 179 49
22 174 36
166 105 22
84 162 2
114 158 20
54 152 30
102 187 16
150 108 24
102 113 30
108 16 32
87 114 47
125 40 15
189 156 47
181 97 2
179 124 20
135 33 50
47 91 4
135 110 41
1 60 30
32 185 13
24 188 5
77 16 23
46 126 24
51 11 9
113 147 15
128 190 41
181 6 5
151 102 45
145 153 14
186 167 12
34 58 50
7 17 2
23 16 46
148 107 44
114 146 23
11 45 5
94 63 24
169 98 20
116 1 43
99 86 30
81 97 37
1 33 48
139 72 40
55 191 2
97 128 33
121 152 5
13 72 44
118 7 34
62 69 28
154 200 25
31 82 9
138 44 34
180 122 41
80 15 8
46 91 43
95 168 50
149 106 1
57 80 20
136 6 14
141 167 21
54 170 33
95 24 5
179 158 31
161 131 12
52 190 18
27 142 11
112 73 18
73 130 29
1 104 49
157 179 4
131 100 41
178 61 37
147 13 45
163 180 46
44 154 18
11 128 16
179 192 29
92 88 2
140 142 1
147 6 5
50 188 38
169 18 10
83 90 4
16 186 16
88 158 12
125 11 27
133 21 11
129 149 26
49 192 39
105 63 17
106 186 31
62 28 3
77 163 32
13 132 44
49 9 39
5 18 44
161 112 12
77 124 40
56 148 19
105 151 22
113 134 8
76 183 14
140 91 12
131 90 9
44 96 26
117 133 40
187 4 4
168 128 6
184 75 4
40 163 31
131 92 18
12 4 47
19 181 23
106 142 1
75 137 15
55 37 19
97 134 39
88 14 17
40 38 36
30 87 2
69 176 45
130 155 43
142 136 48
51 21 26
76 88 46
109 132 34
64 66 40
174 123 34
22 87 12
88 192 23
91 3 4
153 80 23
62 145 12
137 10 35
133 160 38
191 110 48
63 24 12
13 164 9
96 182 28
156 110 11
83 101 4
36 142 44
33 172 43
21 124 48
49 66 34
13 106 4
7 122 27
197 27 39
183 126 2
110 102 14
116 81 38
59 186 25
124 62 38
178 121 50
109 25 29
157 139 42
162 166 49
99 153 22
78 130 13
28 96 36
198 177 44
7 159 30
149 103 42
140 83 26
165 93 37
127 21 15
119 63 22
30 188 30
128 22 28
35 154 27
27 155 33
127 183 13
86 196 13
79 175 25
186 43 5
113 182 38
132 165 18
141 96 49
182 176 48
72 62 38
120 78 31
139 121 25
181 70 5
158 48 42
173 200 38
166 179 50
14 9 28
68 150 42
90 121 9
168 132 30
186 163 43
44 42 45
38 52 13
147 93 13
78 35 18
128 129 46
93 187 14
167 85 11
134 73 49
129 118 5
60 93 43
170 104 46
118 135 19
46 143 33
190 159 13
144 16 34
24 103 3
54 44 17
20 122 48
176 97 28
17 66 7
132 153 21
138 70 8
173 112 46
10 148 30
186 168 13
61 58 2
103 15 35
157 74 47
113 45 46
13 110 28
168 120 33
88 90 1
175 156 2
163 111 12
189 18 47
22 172 45
140 120 42
60 171 3
122 32 13
120 59 31
59 139 20
90 3 30
108 190 38
42 7 9
74 29 16
134 93 4
24 133 3
40 173 48
46 29 25
131 64 39
81 104 11
90 22 16
75 64 34
146 153 9
98 178 17
36 74 20
28 77 12
81 180 6
58 191 41
50 194 33
22 199 40
168 127 49
26 7 40
196 80 45
95 60 37
77 93 32
61 80 3
57 48 29
67 57 41
36 92 10
121 116 16
169 58 3
145 7 15
124 70 46
133 164 11
180 67 39
174 177 13
99 161 30
145 83 10
52 40 8
110 131 44
96 144 4
78 64 35
74 71 26
45 60 21
77 159 19
126 101 30
196 174 30
137 165 2
15 23 6
16 119 4
177 65 9
163 45 21
67 159 24
98 178 30
93 170 36
142 67 14
76 19 12
99 114 39
87 111 46
50 101 47
163 182 26
107 188 38
77 39 38
39 127 5
105 130 5
138 92 22
94 167 28
111 37 39
124 109 14
170 78 19
13 155 26
71 191 39
41 157 26
28 114 28
195 66 35
163 18 39
3 5 11
83 113 43
150 151 31
148 197 5
96 9 21
181 140 9
146 48 26
81 117 20
97 190 13
145 25 18
114 79 37
93 116 42
29 181 28
130 144 27
17 136 38
161 193 19
122 27 45
102 27 44
12 29 38
76 178 18
55 40 22
137 116 15
41 84 49
129 24 22
187 149 33
160 53 12
24 51 17
140 47 24
70 13 46
44 75 22
43 11 13
85 15 34
35 55 6
125 32 33
49 194 32
101 180 30
92 60 8
36 126 34
74 137 46
163 52 50
176 172 2
158 70 45
138 4 43
100 133 11
75 151 5
3 42 27
197 148 34
132 141 26
111 99 4
167 132 7
19 73 23
146 41 36
164 61 22
151 123 10
48 51 43
71 160 5
30 138 22
166 200 30
163 131 50
156 48 6
133 14 39
103 141 11
41 21 6
33 151 39
80 69 29
159 13 9
39 126 35
117 196 43
78 193 3
194 189 47
83 15 19
99 174 15
76 180 40
152 76 19
142 145 44
132 149 8
140 165 29
26 6 19
181 44 31
188 118 26
105 125 37
27 74 42
198 57 34
12 123 36
69 152 49
135 80 17
188 16 15
156 20 28
11 64 18
169 136 46
159 40 4
164 33 17
46 77 17
79 39 34
97 147 46
151 165 20
150 169 47
22 184 13
12 74 36
79 96 16
59 115 28
153 19 44
181 74 31
36 60 43
114 189 19
108 70 15
161 134 44
117 177 43
113 90 46
111 117 7
3 78 47
171 175 8
120 50 24
107 43 36
37 76 48
133 32 42
91 69 22
31 90 48
99 30 20
17 189 11
136 79 34
73 25 6
61 44 1
93 69 50
176 195 12
79 27 37
148 145 46
137 133 35
88 18 32
111 112 13
15 169 45
27 48 2
153 186 49
98 63 28
113 34 6
71 83 40
155 17 28
1 68 18
51 101 36
143 85 20
87 31 38
173 118 37
159 16 10
74 30 30
85 35 15
4 156 4
191 21 20
113 189 1
159 111 18
156 145 49
9 32 27
3 94 41
27 119 3
2 178 35
65 48 13
102 118 26
190 77 12
126 12 30
51 150 49
101 1 3
75 16 48
152 10 41
141 57 17
120 163 35
40 58 8
175 179 17
106 161 14
200 123 27
139 8 44
91 182 33
59 160 26
72 38 18
24 77 18
137 46 15
20 68 1
74 72 40
79 54 45
106 39 24
84 196 2
186 37 12
61 147 4
179 21 15
125 74 15
65 96 30
118 179 22
87 193 49
157 61 1
199 43 34
6 87 2
179 43 33
178 1 12
37 57 24
12 124 4
20 162 13
60 104 17
145 93 2
182 163 15
130 116 7
114 188 22
136 178 2
12 104 25
137 114 11
106 149 17
15 173 5
55 156 10
76 77 8
53 143 16
199 173 36
105 89 22
166 150 9
73 167 21
112 68 50
165 151 5
45 142 37
122 136 30
153 106 15
187 166 15
93 119 18
26 141 44
38 63 44
122 11 35
21 132 23
5 178 49
51 200 4
128 134 3
