198 18911
65 159 692
53 27 814
30 162 637
106 91 527
179 32 746
88 73 415
10 27 764
49 113 974
33 155 739
43 149 770
40 124 42
153 181 418
139 88 996
173 167 255
137 66 428
191 46 110
54 194 463
161 172 86
4 26 486
43 38 673
178 102 902
137 55 498
93 133 337
171 29 229
181 14 440
140 120 544
75 58 75
32 191 981
131 9 898
152 59 781
40 107 977
64 60 201
5 51 402
88 122 657
93 12 232
153 93 655
104 142 558
47 76 317
21 39 172
151 94 361
162 148 227
30 86 884
160 173 240
136 27 267
193 133 729
173 188 664
171 132 1000
3 5 379
109 143 512
116 69 677
71 74 7
112 16 846
96 106 93
192 28 187
146 1 642
67 59 202
197 7 36
121 143 207
5 106 230
147 176 647
23 157 606
35 40 268
168 47 33
36 110 152
15 180 685
77 186 762
197 162 324
45 37 162
130 117 643
121 122 40
198 139 630
34 102 421
143 2 445
124 122 149
6 165 369
158 79 112
65 118 236
134 88 175
85 180 533
132 185 609
19 16 554
29 30 873
89 60 638
181 44 975
2 195 139
182 6 973
74 9 552
47 50 277
56 88 347
158 40 800
166 192 453
27 111 50
118 61 598
122 167 837
87 23 435
66 179 886
198 114 923
86 174 314
62 188 721
123 101 544
85 170 461
188 131 845
84 99 637
24 169 525
134 50 4
77 16 593
68 2 527
133 132 278
73 84 699
167 51 73
158 66 937
194 24 981
87 44 494
50 27 785
169 151 975
11 101 211
171 103 662
112 53 862
24 4 165
27 117 511
27 163 856
70 63 652
56 176 581
86 75 951
161 114 336
37 191 528
24 151 858
42 142 954
104 72 798
192 117 70
197 117 271
76 39 55
102 145 646
119 163 555
198 43 117
6 197 334
150 2 181
112 104 46
133 77 234
53 114 526
159 195 125
160 48 278
73 34 245
41 162 764
182 89 755
49 85 470
156 65 462
189 185 99
173 86 871
141 53 533
151 82 498
26 44 679
114 110 791
21 104 529
99 183 388
155 54 366
14 169 612
82 118 138
93 57 85
166 67 700
51 39 883
54 84 563
178 120 19
11 4 106
194 19 879
35 139 502
53 9 890
194 132 2
184 38 558
52 93 884
65 139 658
119 160 378
72 50 20
108 57 737
4 162 992
76 107 990
144 149 744
146 110 251
43 131 580
180 113 912
56 69 468
166 123 191
13 148 730
45 91 357
117 165 172
169 65 655
97 91 778
35 49 464
134 121 836
21 98 81
91 147 862
127 9 91
160 64 565
194 21 844
96 168 529
176 34 799
16 35 353
88 157 128
196 163 103
38 61 27
23 131 929
35 69 298
79 178 638
87 115 279
61 120 953
156 26 224
97 14 716
53 102 155
166 140 252
70 194 717
139 140 205
78 117 510
157 153 413
106 69 201
55 195 640
138 125 956
181 195 581
35 7 817
176 76 917
10 47 694
110 125 619
175 106 282
8 20 11
143 90 870
111 131 394
96 66 639
193 173 251
198 26 18
136 35 480
149 140 545
62 127 902
5 94 572
194 150 823
181 179 721
49 5 86
166 63 190
31 71 295
75 125 575
191 37 211
119 181 679
14 181 46
62 66 168
103 30 766
190 3 81
62 148 732
4 90 607
127 198 986
149 88 62
37 112 904
172 37 628
108 39 817
98 155 106
3 111 376
31 168 349
80 157 472
177 110 485
110 44 751
135 142 121
103 45 522
197 187 706
44 6 824
167 132 751
70 71 623
61 196 22
149 152 757
197 68 260
101 134 779
177 145 708
126 128 381
24 130 128
194 113 796
68 92 15
60 191 556
122 16 118
173 170 716
101 89 255
117 51 140
176 125 297
80 85 488
197 69 835
71 166 456
103 21 286
80 14 19
165 74 473
21 154 845
70 140 578
103 50 758
124 159 541
189 190 590
133 96 71
96 46 939
42 6 99
111 179 569
198 16 481
142 32 93
145 131 770
27 174 724
13 173 749
34 39 57
184 130 752
158 13 497
180 170 883
141 146 90
48 20 548
99 42 761
40 135 781
118 6 462
5 119 534
91 139 704
121 128 678
111 12 577
58 111 104
40 110 199
134 33 160
179 112 43
45 125 869
72 173 732
26 111 412
86 166 704
21 47 455
37 48 343
137 74 603
27 54 26
168 189 195
85 14 458
167 102 858
82 113 291
19 77 899
158 17 94
168 178 531
164 53 366
128 145 705
164 94 138
116 136 372
193 3 324
190 176 106
6 52 305
150 65 855
175 132 875
85 76 289
67 105 23
6 189 310
82 75 938
138 194 227
65 73 801
171 161 588
27 18 719
41 75 410
139 137 576
142 51 614
128 137 440
11 56 655
192 79 288
41 24 630
161 176 677
133 94 617
100 99 194
76 126 453
167 154 351
26 188 938
28 11 969
140 178 661
103 161 723
105 75 384
8 60 688
46 149 125
148 183 35
59 166 306
16 155 915
42 191 767
85 139 695
183 107 693
145 73 926
182 98 496
30 131 79
85 138 507
73 11 973
147 130 1000
160 44 265
17 188 688
196 82 648
6 163 149
160 126 829
133 177 278
119 10 944
146 8 40
120 118 242
123 57 664
139 94 1000
92 98 831
168 160 904
161 27 675
157 98 156
148 178 307
154 52 803
180 107 934
13 10 596
29 157 538
187 59 68
162 35 647
167 134 5
5 194 24
11 166 89
26 120 366
49 154 706
68 126 497
112 73 280
1 99 196
55 70 324
183 36 116
188 92 70
170 62 218
105 46 743
51 87 737
2 112 196
193 62 99
6 192 971
181 69 565
11 100 674
153 113 557
44 2 677
173 113 329
191 102 810
53 16 706
49 189 111
135 53 132
26 136 724
160 149 853
192 53 248
38 116 436
119 187 846
7 30 152
169 86 635
135 103 892
27 45 690
23 135 326
166 186 878
146 129 343
3 57 758
134 117 759
189 159 798
129 69 753
196 181 603
116 122 958
3 27 98
116 29 501
174 99 892
101 56 804
4 68 160
104 196 165
68 80 394
20 34 114
21 146 874
71 49 368
143 137 149
42 62 262
68 112 346
111 4 540
135 162 425
161 182 976
112 136 807
62 162 844
110 113 193
4 47 976
16 152 751
112 139 95
56 78 222
185 182 918
63 50 435
104 169 678
191 154 488
94 89 5
101 98 656
13 129 422
72 45 815
85 107 244
36 154 532
164 193 227
48 116 524
134 23 235
158 41 9
112 101 742
64 137 61
14 53 455
44 109 227
65 73 948
108 17 225
49 3 119
109 130 516
77 96 361
67 88 166
186 69 536
16 2 110
69 164 482
33 61 316
59 76 789
40 197 291
135 165 965
136 84 451
37 167 353
64 156 690
60 167 120
112 87 928
156 16 638
165 192 413
38 91 217
175 80 364
87 38 380
77 82 318
155 57 732
93 165 999
126 191 506
64 42 295
95 48 98
71 14 508
51 2 359
166 49 189
8 35 189
189 148 514
173 15 241
30 125 88
40 110 938
179 129 197
101 12 77
175 122 482
143 181 326
125 61 136
188 13 382
109 103 884
117 17 369
49 99 823
115 189 395
43 39 874
120 59 159
44 77 931
194 73 658
72 110 893
134 124 236
120 168 331
65 4 272
142 98 260
24 160 493
198 107 183
122 13 572
121 160 66
20 97 883
45 159 559
167 51 733
98 56 448
97 38 202
7 81 988
57 168 74
76 170 67
142 109 540
177 36 591
69 80 208
85 158 774
63 73 408
25 128 427
143 9 340
184 26 858
97 26 84
58 184 166
148 51 884
34 9 637
50 118 287
58 142 398
31 158 884
89 61 782
93 194 895
166 122 680
179 65 912
141 101 776
157 109 374
104 131 826
37 196 256
55 185 150
112 40 721
147 68 861
20 160 794
162 13 725
6 34 478
163 104 608
139 85 751
40 179 492
45 29 341
64 60 69
27 170 135
121 117 490
170 10 380
198 22 610
189 121 774
24 77 441
63 153 0
89 17 860
172 102 640
72 175 712
18 27 864
41 134 803
27 53 489
18 80 461
82 100 929
154 48 605
176 162 126
160 186 306
196 95 804
63 156 648
113 112 483
149 106 184
19 79 650
156 101 937
94 35 0
180 88 118
188 114 827
161 188 729
149 138 890
48 194 904
108 141 115
177 118 148
122 14 406
121 20 907
90 160 212
109 177 149
101 72 198
73 130 212
137 5 33
46 125 749
134 95 83
15 193 437
98 116 862
2 84 55
24 167 492
190 92 985
34 102 289
25 88 223
55 189 381
145 157 854
159 26 760
45 165 215
149 94 968
135 106 882
122 178 450
127 140 187
88 21 263
76 183 894
195 143 797
149 28 385
165 77 21
156 21 540
19 11 78
168 2 545
22 141 297
11 153 377
185 73 317
6 155 717
48 133 557
16 64 438
145 125 498
103 71 885
109 76 861
190 154 789
88 151 192
46 9 695
198 37 608
69 158 117
130 60 686
180 152 116
162 82 693
78 3 287
79 46 68
177 182 146
100 120 308
112 82 263
165 115 663
25 16 212
185 73 667
121 125 448
38 189 993
130 15 620
181 58 862
73 176 341
160 82 841
7 122 197
15 129 664
50 140 301
115 37 350
64 132 456
5 63 643
187 2 636
79 44 143
134 12 290
193 36 798
116 136 669
154 3 996
20 67 333
46 196 413
141 176 387
8 191 152
197 160 509
29 64 402
74 67 896
187 150 241
125 123 959
29 77 341
30 121 62
2 5 943
85 78 632
114 20 995
44 88 799
34 57 7
115 117 723
142 120 287
197 74 442
102 190 930
43 6 147
76 25 927
32 135 162
38 145 290
8 1 405
158 68 514
107 65 314
194 100 470
9 137 61
119 140 412
65 14 181
140 156 216
120 21 256
64 101 446
115 142 901
98 109 956
17 113 397
110 81 138
149 117 39
71 103 538
193 139 293
94 116 823
112 139 258
65 144 641
122 28 7
151 170 371
8 161 515
14 96 611
154 135 869
137 112 387
53 90 602
101 182 998
29 188 414
111 175 248
154 9 6
161 153 330
169 196 454
57 148 713
24 34 339
188 37 431
73 37 131
147 27 502
101 8 818
5 69 326
162 10 887
109 126 974
173 106 465
110 39 33
43 145 733
48 43 64
57 59 641
186 74 585
13 45 69
105 164 12
75 67 152
13 9 146
177 40 52
53 38 533
16 80 637
6 93 508
125 174 873
88 81 388
190 32 529
54 170 484
165 63 462
132 28 869
109 111 292
67 198 618
75 90 257
127 147 953
76 161 168
77 106 838
160 94 167
175 154 247
146 28 63
69 16 144
9 192 131
107 116 908
54 138 128
164 176 988
137 74 108
123 96 673
149 116 995
26 189 510
109 62 292
134 50 19
38 59 91
111 18 506
179 82 19
163 43 842
86 193 19
20 191 65
72 31 9
123 29 619
42 157 833
96 66 399
80 126 7
71 75 573
150 42 376
131 44 681
11 76 627
140 8 802
176 50 395
130 155 252
146 54 358
15 159 653
23 137 332
133 64 14
96 73 294
68 195 533
140 186 579
166 98 136
172 167 232
126 151 381
4 43 521
159 142 277
26 49 99
181 89 938
19 80 780
62 13 267
174 8 670
164 130 484
132 131 566
172 84 942
185 33 304
44 163 531
176 147 449
151 31 511
99 123 847
139 3 202
101 57 319
5 61 47
80 144 936
145 178 484
143 198 698
190 124 481
174 111 539
172 54 705
73 60 17
78 163 628
117 150 660
14 101 163
114 96 319
197 92 579
80 25 426
78 182 89
190 67 620
160 102 162
160 11 532
171 56 844
104 147 704
31 66 182
40 113 72
133 10 774
7 108 651
96 110 189
112 33 881
143 174 233
189 115 176
98 161 152
198 148 131
83 71 805
4 35 902
89 152 201
152 115 636
129 12 835
32 169 428
91 57 395
120 158 758
154 89 82
177 66 710
126 3 230
24 175 654
21 83 956
47 44 59
141 106 946
76 194 600
150 46 444
141 131 710
28 38 361
53 194 217
195 49 746
197 120 947
152 38 123
34 51 810
126 89 913
184 49 523
90 194 696
19 53 302
106 155 448
128 40 412
31 161 311
66 94 789
111 161 581
184 78 177
38 191 502
168 100 637
89 146 773
30 146 336
151 188 629
167 40 117
24 49 141
118 143 577
177 151 646
52 1 91
168 179 112
22 53 118
168 176 366
161 122 201
71 165 987
110 175 805
83 1 574
11 32 21
187 102 158
28 110 735
15 55 33
97 159 910
12 95 720
84 55 662
10 186 171
129 115 495
156 138 766
58 172 345
37 19 691
156 20 545
93 35 152
68 53 146
56 137 307
51 34 365
115 106 936
114 176 153
101 1 265
171 106 799
195 16 811
48 24 440
172 62 636
18 49 11
69 29 580
31 151 360
147 142 60
38 197 522
17 90 105
100 110 722
131 175 988
149 123 448
95 50 538
123 104 765
54 22 184
5 188 757
41 142 466
130 5 280
162 77 633
48 61 443
29 73 156
135 22 650
172 13 370
194 99 324
177 128 490
149 144 507
157 89 325
66 170 760
14 55 716
97 197 276
4 81 105
102 196 413
20 150 975
56 89 616
167 155 53
174 140 155
126 95 532
109 112 731
105 147 555
27 3 332
57 114 40
41 175 801
127 17 414
55 107 151
155 139 535
123 198 521
66 52 926
84 146 793
183 196 13
10 168 544
156 151 718
59 125 536
142 140 55
47 21 559
198 26 625
46 135 192
18 63 188
65 123 287
33 15 469
32 143 630
57 129 513
118 73 881
178 61 180
106 128 341
91 36 483
145 140 689
126 111 698
51 146 30
89 115 510
3 14 377
92 185 307
72 82 565
168 183 890
186 60 234
158 3 174
183 119 934
152 123 607
36 108 55
184 84 183
146 155 735
182 82 409
133 91 442
143 123 728
73 108 763
86 59 943
97 162 231
81 178 990
87 183 774
196 141 412
90 77 487
106 136 811
160 85 426
192 194 253
145 56 853
196 162 471
93 192 354
93 13 877
8 97 814
80 108 813
127 75 597
102 77 182
187 197 879
8 56 813
130 132 226
6 143 34
157 29 408
83 30 483
75 47 373
187 145 231
167 177 993
147 83 718
180 76 724
179 79 352
150 85 115
147 19 962
197 11 225
141 78 297
42 119 354
149 77 816
95 138 906
110 49 547
102 71 781
116 152 866
4 181 820
117 181 749
88 132 223
149 57 349
3 127 38
179 99 186
164 147 221
124 50 868
32 194 810
54 47 203
182 22 637
114 30 475
30 25 772
149 183 690
94 139 875
121 27 223
92 105 970
56 48 345
79 141 615
31 141 277
116 3 221
142 54 351
186 124 353
181 123 106
179 5 938
143 94 454
64 159 869
113 53 347
3 129 232
65 102 712
116 12 684
180 15 313
11 100 918
153 131 175
165 180 55
63 187 671
150 72 189
41 71 144
38 58 739
187 35 76
24 142 987
90 130 777
198 26 880
2 179 615
85 22 367
197 72 706
53 147 881
119 34 619
127 141 146
130 148 412
91 93 269
119 197 88
13 29 193
12 163 533
141 59 297
10 128 848
93 160 765
21 148 777
136 54 574
35 33 806
134 98 990
101 40 838
144 135 866
70 11 266
98 59 735
79 81 870
162 89 201
57 84 244
1 169 24
137 79 399
36 102 236
76 140 177
178 120 197
23 174 454
107 187 735
61 84 414
47 98 821
160 86 869
87 154 557
53 49 201
46 196 26
160 132 756
41 88 848
145 134 762
2 85 579
47 36 920
162 140 139
3 77 284
143 66 634
142 36 724
49 29 379
164 122 2
85 39 24
17 110 328
31 162 763
9 20 92
96 25 924
178 114 769
43 117 301
94 27 273
196 103 267
17 75 78
11 132 819
70 3 159
83 87 454
152 81 693
176 85 979
55 86 646
18 42 747
107 192 153
146 92 947
67 112 215
184 186 728
91 3 739
105 134 416
158 43 484
162 39 622
183 161 610
174 136 479
141 61 864
118 160 744
76 25 432
94 7 974
95 50 1
127 136 165
18 164 858
63 79 454
109 153 599
71 155 526
187 106 90
56 194 883
83 120 752
140 147 884
145 157 722
179 40 211
11 177 225
75 135 44
92 194 516
105 173 492
86 60 618
23 97 183
4 114 240
158 94 422
169 11 610
188 86 754
154 115 311
42 163 507
101 198 363
148 189 591
180 147 162
143 193 688
15 195 765
192 109 642
179 61 41
115 135 632
154 155 612
188 198 406
198 158 537
17 58 380
66 71 860
72 83 775
147 118 684
92 29 533
187 28 557
43 154 839
65 37 693
177 13 767
146 82 730
82 22 109
181 8 909
185 131 247
20 63 82
11 97 996
107 172 416
125 149 614
100 63 315
168 62 521
54 49 975
168 31 942
26 147 715
78 124 337
122 194 339
186 78 734
75 30 529
24 186 322
47 27 123
73 157 317
149 91 551
36 75 967
107 123 187
11 153 258
19 98 76
2 178 244
173 133 719
112 100 831
103 171 933
82 16 681
12 135 29
40 103 970
188 36 357
20 133 447
125 78 37
46 172 45
82 117 238
170 162 493
97 148 964
143 98 777
20 22 845
126 190 511
182 91 42
15 100 891
2 28 421
31 85 1000
92 142 423
109 119 331
58 140 754
70 23 63
66 156 917
158 20 341
22 58 301
5 102 250
107 159 2
197 57 787
51 115 385
22 147 787
76 44 966
162 155 500
69 95 63
116 36 612
187 158 764
108 89 950
16 41 456
100 131 957
165 143 727
40 5 970
92 179 13
2 105 8
171 30 54
91 69 944
182 128 984
195 105 399
117 136 146
76 90 35
100 125 425
3 77 552
39 176 269
7 188 553
162 139 411
2 46 825
29 132 646
121 85 984
63 18 177
107 45 775
138 137 810
22 86 898
146 158 859
21 192 391
62 187 73
67 40 193
25 117 939
51 48 452
38 125 192
89 118 755
105 66 513
83 67 713
16 67 980
63 189 409
49 10 984
83 17 892
7 133 738
91 34 549
195 77 192
186 66 750
138 58 638
79 53 86
22 76 560
137 22 338
56 23 101
126 182 525
127 122 764
191 20 303
183 98 4
95 6 657
83 82 957
70 175 295
17 185 302
54 162 353
13 123 422
163 85 478
32 81 49
154 8 645
72 9 118
172 94 669
136 22 398
99 107 384
84 147 911
73 138 293
151 102 956
142 23 706
157 161 804
118 170 64
117 47 50
46 123 142
15 86 43
102 143 483
150 100 185
109 77 404
159 162 878
68 113 628
32 53 926
49 1 9
78 122 603
157 144 571
127 18 10
44 63 47
139 136 249
30 145 663
112 35 324
146 89 183
69 146 593
37 60 342
43 100 53
185 30 167
169 89 101
196 55 965
96 30 465
179 193 815
166 157 355
61 150 995
155 129 652
35 93 791
152 91 807
37 78 655
45 18 129
125 152 628
138 160 110
60 9 931
186 40 939
50 183 484
188 11 151
198 90 462
45 113 366
50 133 663
53 115 489
75 148 493
129 162 112
13 21 882
77 88 298
182 59 880
151 125 199
114 79 543
160 146 854
151 197 75
99 33 677
138 81 490
189 141 60
167 81 306
68 128 468
73 83 370
45 51 427
173 100 810
84 81 570
65 47 952
57 67 359
164 185 810
49 115 353
99 54 736
89 67 254
55 156 932
159 61 314
107 102 975
9 186 59
129 128 878
193 97 476
37 42 530
186 7 654
67 177 682
136 171 921
197 77 997
153 198 297
177 42 221
95 146 276
33 114 650
101 72 818
155 125 21
186 130 724
106 13 785
111 69 739
65 29 265
138 158 77
144 158 797
143 125 101
190 75 470
102 171 908
59 75 99
188 155 667
165 20 888
79 62 804
127 111 335
36 159 946
80 4 248
161 11 117
197 98 9
194 95 60
11 128 1
166 168 611
27 80 57
79 100 278
185 99 135
196 103 322
22 116 335
188 42 911
163 77 320
140 28 409
51 47 51
119 132 404
55 174 585
63 69 868
175 160 13
76 100 661
130 103 185
169 91 15
74 52 858
60 95 85
4 49 193
141 198 645
140 7 700
28 157 715
110 109 90
138 161 617
37 152 149
129 186 832
24 112 250
164 35 704
67 157 457
149 84 469
175 163 203
49 113 670
42 87 338
163 132 377
46 24 805
154 119 71
91 18 284
84 40 932
39 99 115
186 41 894
101 157 609
122 64 796
117 174 238
4 152 550
51 140 134
14 91 120
106 162 103
153 150 764
13 148 976
166 73 845
150 127 664
16 6 191
191 183 40
59 170 578
69 92 504
174 95 388
169 54 483
51 166 537
165 127 704
50 112 41
20 54 196
127 91 864
197 185 893
189 45 836
107 47 355
187 92 102
188 97 823
12 149 945
150 130 854
124 13 599
177 101 935
149 116 313
105 6 33
138 111 99
184 109 805
120 165 884
158 154 383
143 78 877
101 124 324
41 25 459
144 169 531
155 128 803
57 158 732
14 150 821
66 86 405
155 181 400
172 129 571
75 74 920
81 153 559
170 118 155
123 73 946
106 108 109
98 133 967
97 119 426
154 56 28
18 122 700
153 95 545
155 47 585
90 149 403
105 77 852
141 98 656
144 32 418
50 129 516
75 115 399
129 91 958
90 124 575
22 77 477
44 79 902
167 114 41
152 183 75
29 169 792
11 100 423
68 24 908
106 135 104
183 132 512
144 93 778
76 165 830
150 13 282
129 95 555
35 81 86
132 65 240
198 146 450
123 177 343
56 65 140
64 196 377
115 120 55
27 67 198
191 179 927
195 60 590
60 98 840
151 24 994
43 40 778
28 34 82
46 152 535
104 141 473
129 180 784
125 196 205
100 48 260
72 29 398
30 54 991
114 167 227
187 160 636
50 127 419
18 17 596
30 3 945
153 4 147
177 26 629
24 118 929
10 54 259
91 116 27
85 146 739
95 138 545
52 58 88
48 108 907
35 198 499
23 62 657
186 187 156
119 123 179
156 152 945
82 167 881
60 23 787
106 158 64
138 171 220
15 66 143
11 82 796
74 43 367
61 50 456
106 82 456
72 1 228
122 105 944
115 62 356
29 63 988
109 89 456
195 69 652
77 158 988
16 56 159
25 165 927
47 42 849
123 108 485
158 127 212
178 129 811
83 195 953
159 58 755
3 14 150
139 12 669
78 147 594
60 194 561
153 34 376
109 189 808
99 128 377
9 73 628
65 143 877
48 37 101
5 48 432
5 34 534
22 78 432
113 198 569
90 61 774
33 142 404
192 101 983
59 114 12
53 23 713
197 185 222
26 188 16
48 59 762
161 169 210
13 106 15
129 69 865
154 43 694
163 145 520
125 142 103
138 21 932
1 65 323
53 47 289
68 17 221
191 80 530
41 142 602
139 116 884
143 69 386
163 182 587
36 99 358
36 81 984
99 51 22
165 58 283
74 87 652
31 193 614
142 105 49
122 45 906
28 178 345
56 163 930
40 150 759
138 29 5
47 4 341
54 17 592
128 124 316
72 187 108
150 171 830
74 44 955
34 69 545
3 178 234
108 31 272
194 179 281
51 193 736
137 14 407
192 102 494
78 38 556
44 77 572
147 106 744
135 37 663
5 89 190
137 77 463
141 100 704
154 93 299
191 56 186
48 106 298
128 101 453
18 119 81
120 67 563
24 71 291
172 98 563
47 132 95
17 187 537
75 101 853
85 95 359
42 87 151
166 83 703
60 88 124
143 120 41
152 81 682
173 40 181
95 183 398
178 86 201
158 17 595
63 50 789
112 111 350
11 123 530
197 22 69
73 102 7
148 51 754
61 30 180
92 124 59
18 110 382
108 68 167
42 107 251
37 147 5
139 150 565
142 28 192
62 71 329
188 50 147
38 1 328
84 9 119
158 149 899
185 168 815
154 113 483
119 61 579
50 120 203
136 31 299
114 161 384
74 92 864
168 8 971
57 27 843
165 159 994
101 80 360
144 120 223
132 72 982
32 20 379
50 88 436
186 101 613
194 177 598
99 85 154
84 120 71
71 94 212
40 81 470
14 71 112
71 87 990
115 85 800
138 27 443
123 58 222
62 79 45
176 167 340
117 191 489
111 45 679
135 170 387
15 13 484
62 18 560
5 69 867
87 33 390
77 128 788
186 198 438
176 23 103
125 170 541
140 91 870
196 166 325
198 50 434
169 102 838
4 86 251
97 164 655
75 58 873
98 16 380
186 55 618
189 69 346
81 106 970
64 19 436
188 61 282
126 47 623
143 39 331
73 143 546
75 69 510
75 143 459
90 59 673
154 160 837
80 160 829
65 157 491
87 168 699
153 8 591
163 24 791
89 19 668
31 122 292
108 75 304
117 130 371
175 21 969
138 61 562
195 181 922
54 139 399
154 27 429
180 106 163
129 36 956
181 3 712
20 34 952
3 99 317
78 161 329
18 13 812
119 194 569
139 155 814
99 163 989
83 129 924
37 110 486
161 24 999
169 57 664
126 137 637
72 25 382
183 91 674
11 77 639
124 170 759
190 19 205
76 37 831
146 91 781
136 152 134
165 153 825
187 81 156
88 3 83
50 146 740
148 124 319
77 117 908
129 20 315
53 155 440
63 120 56
82 39 280
112 67 535
187 73 975
119 158 767
98 166 337
172 153 875
189 40 301
111 152 939
153 8 833
111 176 64
168 62 294
128 6 713
192 64 241
166 14 454
100 29 181
160 52 990
108 9 192
59 94 772
141 84 918
79 61 596
61 64 167
22 146 295
111 52 937
173 125 372
183 43 754
183 177 983
157 36 142
112 17 310
170 58 667
194 32 206
135 94 876
129 198 442
71 176 11
63 124 67
135 124 755
141 41 742
20 100 501
87 190 592
26 59 725
76 27 614
38 185 232
39 77 666
198 141 548
130 8 113
134 43 799
41 20 799
100 113 969
146 118 631
96 99 312
8 2 621
193 183 435
80 133 685
60 172 965
54 86 118
29 48 799
88 66 393
184 13 239
178 173 788
169 129 149
102 10 990
49 158 349
148 161 830
40 9 677
55 197 367
69 18 47
20 53 281
8 47 808
92 10 427
131 10 311
91 40 245
42 48 289
84 129 617
91 36 769
182 98 555
144 95 138
34 174 704
113 164 101
80 35 500
167 198 867
19 194 553
4 171 213
49 186 44
148 33 271
142 86 751
38 86 761
47 94 313
72 64 982
154 102 454
8 100 1
13 10 655
180 19 355
17 4 108
144 91 140
119 136 553
138 166 466
146 154 567
182 21 227
95 91 87
116 151 429
73 116 415
156 57 739
109 75 505
189 12 43
156 103 855
26 196 420
190 58 802
66 194 406
112 108 791
85 89 236
81 74 697
27 149 456
96 125 728
34 174 7
164 6 447
132 109 849
12 84 348
190 74 517
35 183 444
145 34 333
72 139 230
61 17 576
117 69 629
115 112 245
31 121 564
160 105 842
28 127 169
163 193 13
94 82 11
