186 13435
22 129 995
144 37 595
16 141 454
115 103 810
49 106 971
125 67 554
46 3 942
71 145 813
178 5 740
80 155 963
125 185 546
167 79 819
118 92 43
1 157 133
2 4 181
147 11 422
156 63 427
136 152 262
58 107 465
155 108 226
59 66 717
78 52 177
102 67 471
37 98 1
184 93 872
89 139 689
45 122 637
161 176 851
40 17 976
164 89 89
6 28 14
123 38 246
119 59 364
46 50 357
53 114 981
1 116 482
179 90 175
31 177 332
53 153 643
140 62 660
88 55 788
57 164 743
6 183 36
82 94 465
37 106 737
116 156 272
67 134 726
153 169 276
62 151 533
49 15 48
75 94 536
126 49 894
78 36 704
14 183 147
136 94 334
172 54 98
70 42 472
67 168 495
183 54 896
4 155 505
185 168 272
133 167 380
83 166 314
109 155 91
10 7 367
126 177 298
159 104 933
143 14 132
97 11 944
178 159 752
112 43 962
34 71 963
162 34 111
23 175 451
93 147 820
173 99 339
10 99 895
182 63 460
150 36 462
8 129 480
131 70 719
23 64 620
39 61 153
52 1 639
131 116 606
93 39 994
112 40 398
11 5 732
97 98 805
177 69 337
135 116 776
44 173 854
179 44 193
13 163 59
99 150 844
57 8 593
24 13 399
155 100 886
19 118 807
158 111 343
22 146 786
131 183 488
138 69 661
119 83 37
14 116 335
59 36 275
33 115 898
53 3 429
124 147 340
148 125 752
31 65 346
69 61 824
128 85 571
145 110 227
102 56 200
106 131 773
29 90 792
58 99 162
179 67 419
3 129 296
70 93 19
124 83 476
156 45 345
21 71 473
51 172 631
155 59 565
18 151 620
52 87 59
172 32 42
119 179 512
83 73 341
68 123 133
174 143 75
136 35 359
80 172 767
45 121 909
176 115 909
57 117 714
121 130 240
168 88 117
119 69 88
138 170 433
71 58 230
91 147 983
112 68 981
144 30 126
46 146 498
124 63 66
129 174 481
180 139 389
173 47 525
173 85 780
69 111 779
26 5 296
160 21 171
98 116 444
160 172 340
171 140 920
184 69 500
3 20 487
29 9 264
63 178 110
121 95 30
153 93 347
54 122 400
148 36 521
26 89 411
71 83 300
129 36 897
31 43 583
17 108 962
64 11 903
153 94 720
7 78 369
128 105 125
51 96 181
91 22 816
137 55 82
15 124 10
91 123 639
127 81 559
130 16 720
113 80 318
86 11 524
163 72 335
96 116 244
24 138 891
11 117 652
110 50 165
71 168 236
50 186 982
142 100 264
85 40 740
24 151 79
70 139 326
170 177 852
159 98 689
47 86 939
93 26 101
126 162 234
91 59 186
114 24 282
53 47 969
94 46 40
14 149 191
114 89 182
16 111 603
181 8 973
126 100 524
67 84 718
166 108 969
115 107 526
61 48 285
113 154 546
72 40 95
79 70 478
93 150 517
186 141 329
74 148 524
176 95 367
138 97 331
165 180 845
161 150 274
47 89 836
47 120 149
157 2 849
130 172 162
1 137 475
89 12 969
30 134 192
161 185 726
41 27 110
92 75 312
158 123 382
85 35 867
167 49 69
147 80 469
17 37 105
40 64 325
53 86 937
84 11 566
62 86 752
184 118 876
174 14 916
161 107 25
161 177 498
25 26 579
48 142 443
46 79 66
155 121 866
167 64 579
134 50 985
13 121 693
100 151 505
21 99 106
55 91 262
140 63 307
56 77 388
7 60 203
47 38 93
67 163 206
161 186 439
10 52 488
72 37 39
49 65 863
130 26 350
147 54 79
93 77 631
62 41 312
51 145 678
46 95 131
86 102 759
180 163 196
186 180 943
18 57 906
23 180 621
68 135 209
112 118 144
115 95 771
28 55 5
43 88 804
50 55 902
180 8 29
45 26 593
180 183 784
15 110 572
20 44 122
24 148 413
48 149 809
154 70 419
82 132 236
51 50 976
7 46 510
19 164 978
120 1 609
121 35 45
119 138 553
173 14 821
119 151 263
56 157 515
77 169 718
144 102 337
59 134 609
110 10 674
21 12 995
26 79 203
25 115 418
97 58 535
136 185 641
141 19 711
111 142 137
91 183 978
33 164 64
45 186 824
152 186 206
170 163 633
169 163 114
12 46 949
75 40 610
6 172 453
26 125 26
127 112 611
145 73 363
62 113 551
127 80 844
136 75 631
119 131 671
28 45 175
44 29 648
120 150 974
133 43 947
114 143 363
56 90 582
54 115 843
78 130 154
83 43 517
161 148 173
76 62 521
81 89 491
103 24 47
91 177 796
161 116 864
9 157 240
43 113 702
120 55 562
92 106 388
185 148 115
106 122 900
8 142 544
115 31 331
161 22 936
126 149 509
104 177 515
99 81 674
104 65 45
51 161 123
102 59 795
98 154 899
15 5 131
82 103 837
139 149 265
170 43 315
71 180 167
129 45 126
110 82 977
112 28 361
31 115 127
168 51 411
151 177 924
17 91 434
27 169 607
140 97 307
88 117 60
3 138 305
180 172 742
30 92 705
97 4 554
129 146 595
3 94 464
163 172 392
7 115 720
175 164 492
160 126 400
184 111 444
80 36 422
95 67 289
96 122 602
57 69 216
182 2 773
9 97 552
11 17 355
182 27 537
30 115 810
145 30 248
167 56 151
185 32 532
113 56 955
167 75 164
51 162 711
104 36 939
165 97 660
174 40 257
94 47 613
77 144 512
142 135 569
153 24 837
83 160 125
180 90 686
133 181 843
164 88 257
65 156 504
39 8 441
152 66 665
15 97 204
108 123 475
168 175 352
179 57 805
132 86 350
37 97 785
120 62 712
129 184 311
162 184 849
165 130 140
172 3 1
125 64 137
4 101 137
51 84 131
153 171 190
73 64 797
29 140 936
112 124 139
163 173 226
92 82 141
91 97 654
166 58 385
166 94 42
110 88 983
158 52 557
110 151 285
52 184 278
20 186 392
9 61 992
58 180 6
61 26 150
11 61 495
169 166 737
107 165 424
65 164 112
131 166 820
70 14 399
87 170 767
47 106 427
113 92 783
56 120 140
102 137 983
108 164 489
59 156 878
176 71 371
145 120 46
32 71 285
148 153 369
77 131 118
77 179 869
85 33 216
183 177 174
158 45 409
75 126 598
166 174 573
112 96 319
2 107 954
85 142 388
89 71 678
129 186 104
166 94 284
55 12 209
114 84 522
181 141 752
44 129 800
95 156 249
144 186 373
137 160 41
75 92 721
146 71 565
112 132 915
44 6 208
70 21 644
144 135 327
74 44 885
143 119 29
21 174 870
75 11 769
182 156 569
168 23 28
6 32 781
148 45 627
17 69 125
135 122 960
46 165 137
87 57 314
95 100 209
102 88 20
8 56 987
79 57 324
113 28 451
55 44 218
152 176 499
172 92 742
58 130 548
176 54 151
82 4 779
158 163 872
40 3 238
186 61 121
155 138 470
8 20 926
109 96 802
44 167 516
177 18 522
106 70 28
69 79 308
31 86 579
73 153 693
118 86 485
115 164 673
151 19 30
35 36 928
6 119 911
53 133 541
80 99 278
25 158 291
109 42 687
181 144 403
100 14 810
144 26 289
135 51 504
40 5 405
184 41 673
10 87 634
148 121 635
55 92 43
69 98 937
48 147 13
37 125 68
57 144 82
166 117 294
57 97 7
62 148 600
80 103 104
86 35 894
86 54 907
85 147 492
42 128 361
110 160 565
110 141 323
21 157 771
75 44 262
67 93 457
37 169 488
103 146 738
124 105 991
145 98 340
31 101 163
35 183 695
167 172 728
176 107 377
7 80 54
100 54 222
173 101 521
117 15 351
182 175 248
152 150 580
115 4 899
119 86 286
65 32 426
33 8 787
167 113 498
1 125 801
46 2 105
89 17 673
93 21 672
125 139 3
144 22 762
41 10 92
105 155 528
9 20 37
168 101 997
167 95 336
40 82 493
23 33 251
173 51 3
107 145 511
164 105 653
68 4 12
9 117 91
23 103 172
91 45 829
162 96 549
6 148 406
51 160 491
176 37 294
175 61 45
40 60 367
67 82 927
174 55 206
103 112 56
159 28 619
66 183 107
44 110 358
47 6 706
62 157 150
162 37 90
171 34 388
146 12 724
116 83 764
11 68 119
6 11 522
133 113 498
157 145 244
65 104 692
61 101 137
63 19 240
122 103 799
28 104 836
129 142 19
131 38 182
86 162 695
122 15 686
40 57 971
174 78 45
85 181 331
140 14 606
174 107 783
115 100 741
80 43 493
183 59 813
167 163 224
115 98 402
121 71 964
156 149 659
120 43 488
72 46 508
129 7 733
111 23 997
11 31 587
90 98 62
10 44 761
98 20 162
153 43 16
125 25 200
133 111 731
134 49 372
30 81 476
9 80 158
70 175 924
61 11 220
102 126 987
112 85 653
20 185 811
157 153 81
132 159 21
65 146 113
73 133 578
36 159 273
162 73 928
95 126 304
58 56 291
139 50 653
109 167 24
153 41 27
163 57 227
11 38 603
60 133 980
10 142 141
144 163 360
97 94 794
111 3 358
155 131 940
55 5 369
28 166 91
129 101 573
167 159 697
70 163 927
118 100 341
177 103 29
138 20 988
93 172 399
167 141 828
37 21 979
160 174 606
106 10 349
162 93 469
122 7 407
58 10 714
165 92 855
40 102 30
56 153 264
114 94 770
120 99 783
37 51 333
53 165 939
151 105 176
71 66 590
84 83 858
51 59 785
88 18 899
49 20 220
43 79 451
99 31 708
143 124 199
126 121 827
174 64 631
159 184 74
57 159 806
157 1 454
53 170 7
34 156 714
176 169 597
82 143 828
67 61 197
20 33 632
179 85 948
182 113 927
121 64 277
183 68 70
141 86 525
106 53 813
39 92 341
90 2 313
84 20 401
52 175 95
136 105 378
168 60 796
63 180 426
87 140 30
79 127 330
9 112 594
1 98 131
94 100 8
110 54 891
77 45 533
170 104 752
104 138 455
185 75 636
40 123 102
164 116 908
125 28 874
71 141 188
155 178 597
111 32 375
81 84 173
72 83 399
23 12 113
180 137 37
120 111 217
85 21 58
10 132 203
167 166 726
56 87 273
123 89 604
18 45 682
160 105 88
154 79 362
53 30 885
145 181 43
45 138 139
129 77 242
91 22 618
162 107 888
97 140 118
39 90 924
44 81 396
23 115 921
25 172 365
131 76 45
25 175 407
157 68 763
181 59 471
118 177 964
117 143 699
182 14 759
71 74 669
109 122 68
4 74 707
29 175 893
82 5 439
68 127 942
61 59 879
33 98 614
106 126 671
12 156 530
170 101 659
85 113 118
11 73 118
15 10 356
92 52 154
115 143 389
31 50 172
107 16 853
36 1 598
110 113 666
28 57 416
108 107 507
117 47 358
150 47 896
98 118 39
158 173 473
36 139 239
150 185 308
130 11 420
2 50 972
130 148 425
77 160 95
149 53 943
114 87 325
102 61 843
123 166 167
155 31 159
30 45 740
40 164 358
121 25 890
61 178 318
174 128 618
51 180 525
41 134 563
175 145 94
66 149 393
174 141 328
68 74 311
4 43 589
32 57 13
85 128 897
18 99 463
36 175 956
154 47 140
89 132 314
139 152 393
28 107 21
117 97 192
1 24 292
178 161 184
139 115 740
161 105 949
183 24 497
87 133 861
1 128 349
131 124 341
89 139 438
138 63 606
146 129 132
64 82 611
73 77 311
185 44 652
33 90 335
8 176 557
125 83 139
15 49 418
2 80 864
39 5 317
147 35 649
52 177 372
59 181 574
111 124 690
35 149 189
133 67 824
99 43 289
4 47 536
98 18 171
18 104 820
129 36 28
177 128 424
82 120 617
146 33 959
159 186 859
102 185 747
39 184 669
145 146 317
12 125 388
24 59 547
149 64 189
152 20 551
41 130 53
183 43 752
7 95 83
115 175 44
17 159 31
26 74 587
10 51 940
15 3 19
96 177 782
3 68 426
38 180 115
82 130 931
39 91 599
97 101 623
153 131 793
108 105 19
138 23 402
93 29 284
134 132 317
16 84 153
165 175 558
45 150 57
32 160 733
48 123 329
37 125 741
160 159 942
62 107 481
176 107 700
126 34 348
139 134 69
152 85 249
115 43 948
40 176 852
63 82 714
12 20 614
141 45 980
184 103 130
64 68 29
185 55 386
166 171 385
91 146 898
127 68 407
5 129 999
88 174 33
58 11 172
183 92 361
9 15 511
89 117 382
77 1 10
128 83 274
184 118 825
108 31 83
143 128 898
132 161 135
78 121 136
75 96 428
148 11 372
121 83 574
71 42 143
96 186 736
148 181 554
116 169 740
5 90 374
84 75 392
115 140 305
125 96 979
70 4 184
5 105 130
180 107 65
104 183 24
144 168 856
114 100 589
74 53 828
183 164 479
85 154 521
7 61 690
85 30 714
114 22 669
28 73 52
31 139 323
178 107 71
61 152 654
94 148 484
104 112 494
56 12 972
34 183 848
21 138 252
16 64 924
12 25 8
164 139 48
128 93 682
73 47 3
92 93 678
115 89 87
168 15 448
176 73 553
63 140 385
2 50 556
142 62 940
168 97 746
59 124 621
134 159 301
37 101 760
22 145 794
153 133 461
34 115 313
4 161 236
167 105 663
159 108 655
39 101 350
115 40 87
155 120 953
4 60 598
68 75 578
125 131 397
35 99 397
143 96 676
51 134 222
57 166 72
100 24 224
171 163 20
165 67 290
13 118 441
79 171 855
68 160 393
21 185 835
120 175 41
60 118 995
27 49 586
44 72 523
125 105 115
127 54 619
163 49 366
95 48 155
27 13 111
167 176 664
86 100 207
121 102 290
92 174 350
89 32 125
72 175 406
150 118 373
60 12 195
49 124 708
16 98 935
50 153 325
93 97 548
103 82 166
142 159 68
4 25 883
101 48 87
138 84 478
33 153 204
37 90 318
14 177 39
8 46 31
84 57 189
138 116 201
83 114 117
20 104 714
70 7 858
107 18 580
53 5 721
47 116 72
128 145 454
83 162 804
185 58 484
80 159 657
55 97 486
166 146 421
87 174 45
89 35 436
73 118 956
7 152 696
146 59 946
169 101 824
160 54 352
160 76 865
25 30 97
118 108 501
11 81 168
181 167 607
58 26 51
85 178 436
37 50 30
109 170 190
48 6 375
144 107 700
149 139 297
85 26 796
159 12 677
10 149 49
111 141 978
155 28 451
130 56 904
111 6 524
175 19 50
88 30 764
16 1 197
20 169 856
158 88 29
120 20 237
8 2 203
169 3 373
72 143 322
174 37 568
103 176 982
182 33 264
184 147 50
73 151 207
133 66 425
83 127 5
105 17 313
161 27 424
182 101 664
52 117 534
127 135 45
7 133 430
116 60 489
180 23 460
33 129 624
154 54 103
63 116 525
30 89 706
4 145 789
124 23 132
91 93 821
98 69 578
159 57 396
79 12 420
23 163 955
114 178 982
56 92 795
141 57 510
97 161 463
11 145 839
111 166 1
146 8 849
163 112 798
180 23 810
134 175 513
95 180 650
128 8 667
177 2 151
17 30 56
112 146 894
141 95 213
171 98 122
119 175 477
87 103 878
67 161 417
8 106 273
43 7 601
96 108 895
184 133 882
150 156 452
87 160 365
6 90 12
76 150 629
132 78 300
57 144 931
69 138 875
135 142 609
113 115 908
48 43 926
106 46 533
109 182 684
78 79 460
45 17 764
102 25 425
10 171 965
66 158 536
123 47 475
51 185 926
12 66 347
180 65 2
60 130 805
135 151 779
91 180 843
50 166 653
167 148 173
34 94 67
151 108 597
151 53 661
118 159 290
80 99 322
76 60 160
186 171 454
136 46 847
74 18 431
34 50 963
79 96 898
180 12 31
56 47 634
69 143 0
86 61 725
12 167 291
29 147 699
65 143 998
105 177 641
114 38 180
184 20 550
122 9 724
64 73 296
107 77 731
165 82 677
73 34 183
57 146 172
186 80 191
18 81 486
32 183 946
181 50 640
32 148 696
115 15 193
87 166 435
122 118 78
186 21 523
123 92 904
183 47 255
12 26 409
3 58 583
102 113 901
163 96 375
60 57 653
28 57 405
75 53 661
157 135 405
138 88 181
64 57 594
161 96 647
96 68 115
181 113 63
53 93 418
130 82 878
60 169 867
57 20 598
38 58 970
130 6 65
80 36 400
103 114 870
48 146 636
120 177 694
73 120 199
36 175 824
63 170 440
148 89 107
28 11 181
174 40 824
26 186 40
24 4 466
54 17 834
24 152 364
53 185 357
145 101 695
100 25 588
41 63 672
137 12 869
59 48 694
39 172 177
107 164 339
145 122 525
179 93 881
84 64 284
170 104 178
58 176 855
34 178 959
140 148 115
92 99 231
168 45 624
112 26 693
66 16 563
61 97 355
176 34 629
76 15 938
26 31 516
2 16 976
64 149 654
111 149 386
44 23 285
120 163 99
162 172 359
27 42 759
77 84 597
179 71 718
42 90 957
73 93 308
30 22 637
58 180 681
97 104 897
145 56 292
174 77 948
108 168 869
117 67 719
147 168 36
172 111 515
8 9 140
155 116 269
75 126 105
1 29 746
57 183 494
73 144 246
135 112 382
141 144 356
30 174 627
87 73 691
83 125 159
179 135 100
108 92 995
136 166 995
80 169 649
177 70 243
164 116 576
18 104 580
165 90 877
133 16 538
97 77 134
117 6 601
5 185 153
6 116 888
25 124 955
85 133 196
131 32 983
54 5 813
65 108 225
80 122 658
125 157 319
65 176 625
7 28 18
116 48 76
49 149 432
83 44 62
72 141 718
142 35 450
13 183 328
172 136 292
31 71 596
57 84 959
110 46 977
101 82 274
37 171 617
123 6 166
9 17 977
106 182 271
59 136 244
45 19 273
39 52 781
72 98 203
117 61 779
177 68 789
155 3 691
79 122 54
60 95 624
101 27 459
2 133 998
144 105 843
9 43 333
178 123 321
160 45 721
127 12 6
95 177 178
119 32 483
19 47 786
129 22 216
18 88 181
105 122 663
182 118 147
104 39 22
144 115 484
60 77 957
15 29 195
41 20 799
54 70 928
130 36 855
4 34 87
92 31 594
126 133 881
75 162 956
142 174 743
113 51 39
3 146 203
180 163 13
125 88 619
107 23 308
8 36 390
95 126 482
168 6 375
180 115 467
176 183 431
59 47 939
70 143 517
106 63 3
32 155 512
143 160 997
37 20 811
45 3 921
23 46 623
104 185 611
153 131 98
137 59 515
147 84 125
77 62 288
78 55 831
55 109 375
158 48 913
156 6 20
102 9 657
133 128 566
162 175 457
116 170 442
57 53 881
161 25 809
118 98 594
151 165 368
48 88 508
27 79 626
36 150 873
26 53 785
56 73 863
35 2 103
129 177 638
13 76 83
24 134 160
9 171 63
67 15 902
19 34 577
94 3 132
100 95 911
24 132 464
125 150 399
157 167 62
156 44 783
123 111 972
94 48 548
100 56 919
163 129 873
11 138 99
145 152 217
7 40 754
37 65 422
185 162 59
171 103 668
53 39 991
177 137 218
57 23 951
9 101 125
162 81 542
146 13 577
44 33 291
18 136 719
104 167 812
70 126 310
145 92 701
148 60 629
32 38 596
124 174 974
181 26 122
23 46 60
142 99 945
177 136 639
73 150 547
142 47 526
82 183 539
143 13 680
70 169 128
174 127 474
68 60 457
45 81 951
83 29 449
127 156 898
86 145 504
15 50 980
45 39 725
161 95 571
132 177 565
42 41 625
176 105 335
152 180 342
86 4 501
155 175 783
53 107 384
112 174 353
2 133 798
151 162 325
126 114 318
41 38 37
158 79 602
161 181 759
75 93 801
50 45 794
167 46 327
52 147 308
169 181 18
85 118 145
131 40 162
135 184 340
102 120 83
137 105 714
36 73 881
119 179 747
125 44 228
122 9 216
150 95 593
49 29 557
60 104 136
137 38 135
31 48 654
55 112 877
142 14 96
121 3 141
67 124 511
8 93 724
20 22 539
1 74 170
75 7 855
169 47 590
39 45 820
123 24 935
70 151 208
2 59 862
156 34 700
13 173 742
63 140 642
132 72 232
72 96 91
71 126 232
30 47 469
37 167 846
72 4 273
98 36 915
98 110 864
94 90 103
136 185 366
93 167 33
38 71 926
47 172 706
110 184 508
164 45 993
104 48 69
83 176 458
83 71 930
116 40 132
23 54 664
168 159 245
62 96 632
102 186 800
75 108 240
97 148 900
22 140 828
118 184 619
11 85 935
55 69 668
103 158 526
91 72 764
85 19 916
46 10 67
103 37 236
185 131 425
15 45 73
171 113 806
90 166 988
160 71 240
75 4 304
59 159 175
176 16 252
111 44 121
90 81 355
33 2 521
25 41 207
81 18 228
113 126 332
114 140 234
15 117 97
156 6 62
134 162 805
66 27 106
106 139 979
108 33 725
105 179 205
155 135 3
151 143 688
18 168 875
117 54 686
8 120 439
91 109 952
3 57 509
31 76 190
47 127 424
34 180 123
140 148 667
133 84 43
2 15 135
166 61 863
74 11 525
156 86 435
40 74 632
175 71 871
71 95 235
85 82 46
140 108 487
8 66 324
167 42 409
89 148 799
13 34 165
28 59 787
145 106 436
101 2 174
10 100 377
51 35 45
99 147 766
71 131 831
144 141 16
45 113 60
67 89 371
24 174 688
134 132 387
180 82 237
145 109 855
4 136 166
135 48 949
15 119 156
60 10 217
81 24 406
148 38 791
79 26 949
97 81 391
11 127 662
101 79 286
21 26 765
46 8 542
142 52 296
68 162 685
57 162 815
127 74 780
134 101 929
47 123 143
45 48 237
143 25 840
126 95 549
49 71 125
166 170 230
3 115 325
98 16 6
140 113 26
181 50 292
153 154 564
31 134 265
3 131 269
93 60 404
170 104 46
185 50 462
150 4 948
24 62 460
95 24 394
161 98 453
143 103 386
29 11 547
4 143 798
3 57 993
149 47 160
54 130 434
30 26 210
48 20 930
164 176 926
185 59 632
101 18 289
49 69 587
54 15 898
1 164 839
54 169 318
45 29 200
76 84 532
132 31 445
109 107 875
41 50 318
156 117 390
35 123 811
98 158 597
102 106 900
155 45 607
144 105 348
33 168 4
132 110 216
183 152 431
88 70 638
1 162 96
132 26 222
154 176 420
157 8 716
143 164 86
179 34 303
67 68 688
127 117 732
37 158 654
84 130 640
36 126 826
123 87 804
28 55 603
32 35 245
53 178 319
79 45 399
138 107 24
124 161 807
70 13 730
174 83 85
81 50 17
10 136 797
8 101 778
170 97 140
49 117 496
9 87 379
30 169 393
157 21 547
114 163 203
132 47 402
46 48 280
128 18 699
55 140 240
98 34 803
62 110 380
149 62 767
125 126 766
163 137 778
61 143 594
129 97 551
172 147 699
148 128 50
121 108 892
10 72 933
39 131 649
165 59 361
42 149 226
96 78 939
96 45 762
37 44 565
148 76 533
174 53 448
101 67 894
185 49 842
90 122 731
84 182 291
73 109 146
107 171 744
71 68 53
51 178 833
85 166 375
182 90 212
138 5 669
125 62 313
46 42 744
82 181 739
87 80 975
180 135 48
149 20 783
168 135 653
177 35 493
43 10 835
23 151 544
182 20 503
131 72 10
150 66 458
184 185 749
100 8 878
22 172 542
67 4 369
12 105 972
169 24 381
175 125 102
43 97 430
138 75 741
12 78 546
121 60 312
154 129 684
45 40 563
77 2 290
128 132 531
134 87 457
15 181 847
32 178 670
91 80 306
64 27 921
73 10 796
42 182 214
150 174 149
98 42 653
110 43 802
146 106 165
122 139 757
147 182 420
98 86 925
161 49 253
95 167 889
36 167 681
86 161 771
75 34 773
105 88 34
99 176 125
126 18 408
63 161 72
61 52 401
184 153 773
4 121 731
38 11 54
166 134 615
164 20 600
26 27 371
68 55 557
90 172 578
151 126 402
4 32 164
93 107 292
145 165 576
127 143 814
121 144 962
63 84 239
75 29 550
43 155 384
172 56 139
35 94 620
94 6 944
145 55 152
70 135 106
17 16 228
66 130 760
99 123 356
95 177 422
148 84 733
54 167 580
90 130 702
164 96 487
102 117 421
170 114 927
47 111 898
14 111 131
129 84 62
43 99 610
78 101 427
161 14 393
126 84 186
92 102 489
170 26 999
171 86 424
178 38 578
89 177 292
116 80 901
184 182 706
145 89 271
39 15 153
62 117 139
166 75 398
168 157 788
52 97 463
125 99 463
126 125 897
102 12 31
53 73 254
49 108 183
179 97 465
106 78 821
66 38 16
135 161 369
154 157 220
8 70 403
88 24 520
4 143 624
185 15 681
55 110 807
86 28 726
116 65 219
118 150 355
67 12 606
15 162 271
73 93 2
98 182 659
81 145 471
150 90 410
176 83 858
52 75 862
11 64 381
160 177 545
41 56 713
144 95 503
77 60 836
111 119 847
65 139 424
102 42 260
16 95 241
61 55 173
102 47 375
104 18 570
170 84 14
18 47 787
30 186 375
100 49 918
128 120 789
134 135 995
17 6 546
33 173 174
99 185 550
112 159 219
84 127 276
3 56 917
179 185 554
131 132 908
45 82 10
156 142 394
23 80 464
122 14 320
53 94 555
153 141 814
52 85 358
84 161 274
114 104 954
184 93 317
86 19 919
54 148 556
113 93 828
164 110 869
178 74 140
32 131 8
30 74 211
43 72 991
67 55 400
107 2 748
166 174 16
42 45 332
165 60 520
67 132 391
94 136 612
163 147 676
86 51 844
128 170 623
25 12 300
61 183 600
55 11 410
38 87 280
140 26 596
176 102 39
50 81 453
84 160 466
80 163 245
72 4 262
84 58 418
42 114 553
103 161 692
165 54 890
144 79 629
159 21 222
1 107 228
152 29 296
3 74 718
138 116 205
56 64 711
67 109 757
8 54 384
14 95 876
141 138 598
90 92 907
10 152 459
112 53 186
67 139 636
5 115 518
77 52 971
164 44 528
30 9 58
23 31 706
160 139 279
90 3 569
1 9 43
156 110 576
57 114 838
112 32 248
101 157 613
74 130 637
94 130 322
101 65 795
74 45 41
136 147 931
5 159 157
185 182 416
62 110 448
34 42 57
109 139 615
30 96 858
99 31 338
62 119 682
184 123 973
34 82 395
85 87 258
176 86 458
161 72 723
21 157 93
174 140 256
179 38 503
28 139 89
30 9 300
1 130 346
141 99 94
48 44 792
8 9 331
99 78 305
108 42 426
107 24 762
6 32 587
150 159 448
138 64 378
94 125 220
51 129 487
100 71 908
180 42 706
74 114 117
143 75 179
118 153 224
65 6 742
102 38 234
175 172 619
85 104 733
51 95 85
36 137 857
88 18 542
157 43 323
167 148 43
110 130 516
130 183 437
135 13 715
39 72 379
151 67 695
79 65 250
60 165 632
50 36 642
181 71 98
64 23 453
135 48 938
94 121 865
113 122 794
171 125 0
75 86 237
53 85 451
153 154 203
178 38 162
178 172 391
6 156 370
174 50 460
41 89 582
49 24 857
154 156 626
130 79 171
129 116 214
15 107 966
176 154 201
108 91 8
12 181 217
76 138 515
121 135 150
135 149 64
39 55 452
92 19 159
103 128 783
143 35 12
116 43 953
12 88 928
126 111 933
11 129 323
12 36 509
151 66 483
101 173 445
94 150 118
57 59 460
43 107 260
1 158 663
173 160 520
14 44 361
24 14 179
43 67 861
90 181 695
115 72 718
71 10 664
97 177 101
141 140 912
28 105 208
123 46 779
142 6 182
119 186 94
167 19 255
83 52 90
33 23 945
134 68 754
163 96 366
81 116 118
36 109 111
73 88 531
153 145 332
13 6 310
151 148 902
41 122 183
20 160 184
87 53 670
41 137 757
81 27 305
69 37 480
56 68 926
33 29 652
178 149 770
149 167 42
102 122 833
141 175 236
76 122 934
33 141 304
82 39 834
4 111 582
1 184 369
174 93 412
140 12 326
91 69 319
103 177 99
35 154 271
96 128 278
59 51 202
42 112 91
6 87 754
155 103 429
85 13 661
22 172 47
97 35 704
97 114 997
117 172 117
163 176 897
27 21 691
137 105 758
122 39 957
89 123 474
70 104 837
126 7 155
15 141 805
128 77 100
61 63 469
171 169 382
12 165 464
15 102 288
165 59 0
